序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
11,0,260977821600,342077419,黑贞说她是我老婆,5,男,我现在倒是不担心滑膛枪的问题了，今天本来想丢包撤，结果顺路摸了个垃圾箱一打开看到4格横着的我就知道这丢包撤肯定是不行了，然后在那等闸，结果等到最后几分钟还有人拉闸，这时候已经算最后一个闸了，错过这个再拉就赶不上了，我就疯狂打暗号，拆了消音打了三四次暗号，对面也没回，我就硬着头皮跑过去，幸好极限撤了，封烟跑进去的时候刚刚好数到0秒，而且运气挺好，拉闸的那个也是个风衣，也正好是一个人，读秒快结束的时候他甚至自己封烟，我也封烟，双烟的情况下不怕被杀，他也怕我打暗号过去了把他杀了，我也怕我过去了被他杀了，我们两个互相防着[滑稽],2025-04-21 21:45:41,0,0,这个人很无聊,未知,否,https://i1.hdslb.com/bfs/face/54c8fd165b5d9399aee4f5025964f1c325c66a74.jpg,Expectation
12,0,260974275824,9034938,大阮成分复杂,6,男,去哪都是挂,2025-04-21 17:57:45,0,0,北京击杀榜最高170头第24每天直播,未知,否,https://i0.hdslb.com/bfs/face/1bf09d88bc9d44d9445fc8416d3ef4e7721613f2.jpg,Disgust
13,0,260925451264,41264813,怪兽饽饽,6,保密,十一把滑膛枪无所畏惧[doge],2025-04-21 07:06:03,0,0,,未知,是,https://i2.hdslb.com/bfs/face/51c0d54bdd9ac365ca4e2fc3a6b18960375b6b6e.jpg,Joy
14,0,260016501217,186664288,取你DY的昵称,5,保密,进去做任务也可以该搜收该打打，照样能赚钱。,2025-04-21 04:57:18,0,0,,未知,否,http://i0.hdslb.com/bfs/face/member/noface.jpg,Joy
15,0,260914558624,1747491807,西江月下的瓜头目,5,男,上赛季的,2025-04-21 04:23:01,0,4,成分复杂，容易挨骂,未知,是,https://i0.hdslb.com/bfs/face/e8f8116a4bfd495a407e2b411126cdd2d02eb10e.jpg,Neutral
16,0,260905786896,482998236,Bc_仙儿dream,5,保密,玩了一个半月带出来六把滑膛枪，还有两三把没带出来[笑哭],2025-04-21 02:05:50,1,0,,未知,否,https://i0.hdslb.com/bfs/face/eb101ef90ebc4e9bf79f65312a22ebac84946700.jpg,Neutral
17,0,260903632208,358323048,一画唯一,6,保密,强烈想看策划直播3x3,2025-04-21 01:26:11,0,0,,未知,是,https://i0.hdslb.com/bfs/face/acbcaadb7ed461f9a65272c711ac2e7ef5f3de81.jpg,Expectation
18,0,259998785425,31179396,卖咸鱼的小弎倾,6,男,@熬夜大王玛卡巴卡,2025-04-20 23:43:21,0,0,奥利给,未知,否,https://i0.hdslb.com/bfs/face/d22e3fa1a6f29ad3e4448f55d17f7664c4821d79.jpg,Neutral
19,0,259995524001,247894965,夜袭乀繁华城,5,男,我还有15天3x3才过期 纯摆子玩 15天后继续续就完了,2025-04-20 20:11:04,0,0,,未知,否,https://i0.hdslb.com/bfs/face/f024ce4cc9eb00e4388ec98e5f20c0ca10a07b62.jpg,Neutral
20,0,259994474609,34294952,梦入凡尘千百年,6,男,两赛季一把都没见到滑膛枪[笑哭],2025-04-20 19:18:47,2,2,,未知,否,http://i2.hdslb.com/bfs/face/2ef8c0b392810691263ff7d94fc995a4b436e76e.jpg,Sadness
21,260905786896,260011825377,3546852752362383,我太有头脑啦,2,男,滑膛枪圣体[doge_金箍],2025-04-21 04:00:28,0,0,"三角洲行动娱乐
我太有头脑啦～",未知,否,https://i0.hdslb.com/bfs/face/62f862cca0cbfbfdccbdbbb799707b1db9bffd26.jpg,Neutral
22,260370637953,260471468961,3546852752362383,我太有头脑啦,2,男,还真是,2025-04-27 03:58:02,0,0,"三角洲行动娱乐
我太有头脑啦～",未知,否,https://i0.hdslb.com/bfs/face/62f862cca0cbfbfdccbdbbb799707b1db9bffd26.jpg,Neutral
23,261413145408,260866443153,3546852752362383,我太有头脑啦,2,男,运气好呀,2025-05-02 04:33:50,0,0,"三角洲行动娱乐
我太有头脑啦～",未知,否,https://i0.hdslb.com/bfs/face/62f862cca0cbfbfdccbdbbb799707b1db9bffd26.jpg,Neutral
24,259994474609,260000394977,1942372560,查德罗,5,男,我大红只见过花躺枪四次带出来俩吧,2025-04-21 00:28:25,0,0,,未知,否,https://i0.hdslb.com/bfs/face/8b9f2c017162ab859435b14e0a396fa3d06b90fd.jpg,Neutral
25,259994474609,260002638337,415476550,1688-YJQ,5,男,这赛季第二天两局机密航天开大保险出了滑膛枪，20号打了一个鼠鼠出了一个，除了第二把没带出来（别人也没捡到，我走桥下需要跳两次的小路，跳空中被人打死，包掉在水里[doge_金箍]），其他都带出来了,2025-04-21 01:21:04,0,0,,未知,否,https://i1.hdslb.com/bfs/face/5d345e81fa6f4874bfa591f5188c716268d7b3b8.jpg,Neutral
26,260143485329,260261736689,282905877,三角代肝,5,男,开黑夜大坝医务室房卡里面捡到过一个,2025-04-24 10:51:47,0,0,专业肝3x3保险 各种任务 肝哈弗币7r=100w 捆绑包加好友14天7折赠送,未知,否,https://i0.hdslb.com/bfs/face/fbd9d3f3a343433608379a87344f26a4a5793ba1.jpg,Neutral
27,260143485329,260453511553,39515354,冰L界,6,男,赶快去普通长弓大桥,2025-04-26 18:56:00,0,1,给✘✘最好的地方就是黑名单,未知,是,https://i2.hdslb.com/bfs/face/800db00ecfb66f1b54882db1ccc41dac5d97e2e1.jpg,Neutral
