序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
11,0,256446857088,89529546,丿kkese,6,男,你是指巴别塔养蛊行动吗？[doge],2025-02-26 15:03:21,0,1,,未知,否,http://i1.hdslb.com/bfs/face/f5c69a468c53eaeae80e4ed8c082502820e18024.jpg,Neutral
12,0,256423269792,179376334,lmiaooaiml,6,保密,有人需要跑刀吗，绿色pc跑，可以直播，大学生纯手打，可以给你看电脑周围环境，和我给别人打的战绩，7块100w，而且是功德流帮你掉kd，只打机坝[脸红][脸红]要的私信我，我是个人，不是工作室，微信随时聊，随时结都可，一般打1000万我会送200w，看总资产的[脸红],2025-02-26 10:26:48,0,0,我可不想,未知,是,https://i1.hdslb.com/bfs/face/5b1abf4efd3aa93062de90d56a686ad5df0ce0a6.jpg,Neutral
13,0,256376545616,5018000,想不通就开导,6,男,78剪辑,2025-02-25 17:39:53,0,0,寄寄寄寄摆摆摆摆摆,未知,否,https://i2.hdslb.com/bfs/face/cf198d987e1839e22e9167aa622cff3793409691.jpg,Neutral
14,0,256162401056,390647403,没错您近视了,5,男,老飞宇这么强又有身法都会翻车 某些主播只靠枪法完全不怕被偷[吃瓜],2025-02-23 05:45:32,0,0,guoguoguo  嘎,未知,否,https://i0.hdslb.com/bfs/face/f6938a48f9e8ffa7d77bd87af59592b529c25739.jpg,Disgust
15,0,256111852016,3546859358390732,7788半个老鼠人,2,男,78全明星赛自雷王，牛逼牛逼，属实牛逼,2025-02-22 14:26:42,0,1,"78三角洲玩家，不喜欢单三，偶然开直播，请谅解。经常断更


",未知,否,https://i2.hdslb.com/bfs/face/67b596ed7450b3700440c65ca591fdd081b64267.jpg,Joy
16,0,255319742609,372594571,身是九幽灵,6,保密,乱七八糟的,2025-02-21 19:32:40,0,0,,未知,否,https://i1.hdslb.com/bfs/face/b2e2d0434bc0e7629f0ac4bb7b52274abcf14b3e.jpg,Disgust
17,0,256019584224,628882114,社交音符,5,保密,什么是拥有9格保险摸到这些东西也是最绝望的,2025-02-21 14:24:33,0,0,"不要查我成分
GFGS M F A 部长兼资料部副部长
目前与AUE合作关系良好
欢迎入会（MFA外交X部）
q会号186932831",未知,否,https://i1.hdslb.com/bfs/face/9c9e812fd6552a9e6ba748777eed760dde18cfdf.jpg,Sadness
18,0,255906555168,626907319,北笙声之歌,4,保密,02：19 纯享版,2025-02-20 09:32:24,0,1,,未知,否,https://i1.hdslb.com/bfs/face/d64f37d07e77e9d61f1e12b597cab4a24fc14ce9.jpg,Neutral
19,0,255111810081,432741686,jzD-sc,5,男,TM的死法,2025-02-19 10:05:48,0,0,,未知,否,https://i2.hdslb.com/bfs/face/80ef61ad7c377f23dd0c9125a7c0602a4681531b.jpg,Anger
20,0,255726986224,601413033,电子鲁迅是仿生周树人,5,保密,对面就剩0.8血[笑哭],2025-02-18 08:25:29,0,0,,未知,否,https://i0.hdslb.com/bfs/face/6f3c906fd2e59d68680722fcbdc01286a15b824e.jpg,Joy
21,0,254930896513,1112378165,不要给我看胖次,5,男,我来给你们讲一个我自己的和下一把我队友的，在行政楼打了三队，队友死完了，第三队打死一个剩两个，不敢冲我不让我摸队友，第四队接手打死第三队，我没药了剩一滴血身上三个创口两处骨折，我在暗室二楼那个洞跳到一楼钥匙房被扫了跑去连接那个房门踹门，门口一个盾兵极限刀了，往集装箱走，右边是栋楼的房角突然出现一个鸡哥我扔了个闪，打死他，然后往左边跑二楼窗户在架我，我刚好躲到那个左边的三连箱，对着头顶打了个闪往左边跑了跑到了那个像电箱的那里，二楼已经打不到了，结果集装箱有个鸡哥一枪带走我了，下一把游客复活去大店，大店一号位和栋楼一号位打起来了，我们接手，没打过，队友剩一个人了跑去大店附近的那个地下，去地下有个爬着下去的管道那个钥匙房门口，结果要钥匙他开不了门，此时外面的人知道他在下面追下来了，队友就跳到管道边边上，正常很难看到，对面搜了一圈发现没看到人，也意识到这个管道了，结果真给他看到了，一直抽我队友的脚，队友啥都做不了，只能一直跳能祈求多活一会，那是真绝望，可惜我自己打游戏没录视频,2025-02-17 06:16:14,0,0,,未知,否,https://i2.hdslb.com/bfs/face/63eff394fdddf6fa8206859a82cda77ef24a3e84.jpg,Sadness
22,0,254860384353,508022882,明禾耐掐王-满穗,4,保密,令人发指的刷新点[doge],2025-02-16 09:12:35,0,0,,未知,否,https://i2.hdslb.com/bfs/face/240b728814242b223372ce74f404f2bcc95a2050.jpg,Disgust
23,0,254709876641,514712183,江西人也,5,男,与其当个鼠鼠，不如纵情燃烧[脱单doge],2025-02-14 16:14:46,0,0,(ΘдΘ；),未知,否,https://i2.hdslb.com/bfs/face/093e4b63201ac64762c37f0f8179a95c6ca45bc5.jpg,Neutral
24,0,255334819760,3494361551604500,这是初云呀,4,保密,啊啊啊，昨天刚丢了绝密服务器，野排队友的吸尘器也没了（我有2x3但当时分开搜了，没来得及换，被接连打死了）[大哭],2025-02-14 03:36:38,1,2,这个人很神秘，什么都没有写,未知,否,https://i2.hdslb.com/bfs/face/fe14fda3a998b0e8f2fa0feb0d3322d899a02c7a.jpg,Sadness
25,0,254588270081,1100317882,这份期待无人回应,5,保密,感觉不如我被三个盾狗围着肘，放弃抵抗，倒了还抱着我走铁丝圈磨死我，三角洲真好玩。普坝，我蜂医当时入坑还没10h。,2025-02-13 11:17:17,2,5,,未知,否,https://i1.hdslb.com/bfs/face/fff45411b05e46b43c9cdac3a2a9ea035a86350c.jpg,Joy
26,0,255271920416,1363965903,伊森龙w,5,保密,新视频呢新视频呢,2025-02-13 10:16:56,0,0,,未知,是,https://i0.hdslb.com/bfs/face/6d389a885338a966a6fe8f71f0b11781cf7c2f43.jpg,Neutral
27,0,254570973313,3546619947518771,英文童话故事机,3,保密,哎呦，这小家伙儿，别急别急，饿不死滴。咱们给它找点吃的去，喵喵。,2025-02-13 07:39:57,0,0,,未知,否,https://i2.hdslb.com/bfs/face/d1edab7adb4effc2879dad02d97d4c030be180d5.jpg,Neutral
28,0,255204887104,13442108,魚丸菌,6,男,想起了以前守望的努巴尼，前面都是搞笑集锦最后配一段帅的,2025-02-12 14:59:30,0,0,,未知,是,https://i2.hdslb.com/bfs/face/ac0ede7c6056fa9448977a33ac2127eb4b812abe.jpg,Joy
29,0,254493364049,1911627156,bili_30448906943,2,保密,看左下角的播放量[doge_金箍],2025-02-12 10:42:05,0,0,,未知,否,https://i0.hdslb.com/bfs/face/eb057426343ebe4ea4571f9c59d64cb903c63e87.jpg,Neutral
30,0,255153802688,3546781568732015,大李实二话,3,男,逆天点赞,2025-02-12 06:04:30,2,1,玩使命召唤手游,未知,否,https://i2.hdslb.com/bfs/face/39593e110626143e05934ba7cc2258249ce49d87.jpg,Joy
31,0,254433030913,155960969,布怀w,6,男,是被三个盾构当球踢,2025-02-11 18:22:07,0,0,有趣的人,未知,是,https://i2.hdslb.com/bfs/face/c538cd788de946e800fe190177953af966344666.jpg,Surprise
32,0,254424061073,495494695,千秋0_o,5,保密,爽吃六百万被三只堵桥乌鲁鲁烧烤的绝望。。。,2025-02-11 16:02:08,0,0,瑟瑟，就要瑟瑟,未知,否,https://i1.hdslb.com/bfs/face/fb2495ecc832cdbcc8854b0495116f9e1a794fbf.jpg,Sadness
33,0,255105624944,356117140,终于混成六级号,6,男,最绝望的死法应该是被三个盾构玩弄才对,2025-02-11 15:47:34,0,0,中华人民共和国是工人阶级领导的、以工农联盟为基础的人民民主专政的社会主义国家,未知,是,https://i1.hdslb.com/bfs/face/f9e65dcca94159ee1bae27806438b477af95cbbd.jpg,Sadness
34,0,255105089328,691609937,幽默大剑人-非迪卢克,4,保密,医疗人机,2025-02-11 15:42:02,0,0,,未知,否,https://i2.hdslb.com/bfs/face/c2dc1341e8592112d868258267ff4f30a693e785.jpg,Neutral
35,0,255104532672,350294129,早7每天都好困,5,保密,孩子们有镭射，要近战，倍镜大的话，记得切成战术姿势哦，不然到时候开火习惯性右键就丸了[诺子喵呜1219生日喵_mua],2025-02-11 15:36:24,3,1,,未知,是,https://i2.hdslb.com/bfs/face/673b6f2d86f6459bf05170dce324d764dfd28c73.jpg,Expectation
36,0,255102921328,3546817679591849,我好想要币子,2,男,被两个盾狗当乒乓球一样撞死。,2025-02-11 15:20:37,0,0,,未知,否,https://i2.hdslb.com/bfs/face/54bad29525a407f87b21968fe27ac58eb2a6b5e2.jpg,Sadness
37,0,254389745569,1578953375,塑料肥皂,5,男,[千恋万花表情包_丛雨Ciallo],2025-02-11 10:17:01,0,0,,未知,否,https://i2.hdslb.com/bfs/face/36e688198f27bd310b2e78877ff0cc504f72dad9.jpg,Neutral
38,0,255051972800,603872140,囤叶子,5,男,@昊东爱小汉堡,2025-02-11 06:39:31,0,0,............,未知,是,https://i1.hdslb.com/bfs/face/66480833a5e135bfeb24ef20f69476f1e661a56f.jpg,Neutral
39,0,255031373680,3493131796351308,不知道怎么发言,3,保密,我服了，之前我有一次打死个吴涛就就差最后一秒撤离被直升机给打死了,2025-02-11 02:53:24,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Regret
40,0,254340366625,18328288,今日早點困,5,保密,楼顶老黑包[微笑][微笑]这个我真在现场哈哈哈，对面id叫玉面手雷王，真的很有节目效果,2025-02-10 23:31:50,0,0,,未知,否,http://i1.hdslb.com/bfs/face/7d0a092d3fdce3cbe4727154440cdf5bf9519478.jpg,Joy
49,0,254330625649,1265985293,星海繁筌,5,保密,最绝望的死法是当你吃了一路跑到撤离点，离撤离还有几秒时，突然出来一个老鼠用二级弹把你打死的时候[doge],2025-02-10 17:04:28,0,1,一个小up。祝你天天开心,未知,否,https://i2.hdslb.com/bfs/face/95ed609702ea07e4769980156b12dac10ea563fd.jpg,Sadness
50,0,254321806225,1709451657,三角洲代肝战神,3,男,"8＝100w
16＝200w
40＝500w        有意愿加主页v
80＝1000w
纯绿直播打价格稍微高一点，老板们自己擦亮眼睛哈",2025-02-10 15:14:37,0,1,"微信号:Wudibaolongshou_6666
8=100w哈夫币
16=200w哈夫币
40=500w哈夫币
80=1000w哈夫币
可",未知,否,https://i0.hdslb.com/bfs/face/6c22005a00f8ffe61b65ae24699312cc4d4281a7.jpg,Neutral
51,0,254995703744,6909243,小さな手のひらo,6,女,@在路边卖本子,2025-02-10 14:23:24,0,0,(˵¯͒〰¯͒˵),未知,否,https://i0.hdslb.com/bfs/face/d4bd13dd9995542eb5ca4759f153c438cd963fc8.jpg,Neutral
52,0,254987631056,146116709,Assang1,6,男,昨天晚上和朋友打绝密8克十，偷偷进塔扫了一下海洋区，6个人4个盾，刚扭头准备跑，屁股后面俩人举着盾就过来了，我tm直接双手离开键盘等着被弓虽女干,2025-02-10 13:02:27,0,0,乐,未知,是,https://i2.hdslb.com/bfs/face/ffea71df6084a7fa779cbd05262a5f44784e3378.jpg,Sadness
53,0,254974968768,3546628908649315,牛甜妹,4,保密,怀疑是航天老太,2025-02-10 10:53:33,0,0,,未知,否,https://i1.hdslb.com/bfs/face/183bb8f9f0658ee79ae695a175f83f2d9adb2fcc.jpg,Neutral
54,0,254961965504,1897266207,数学差点150,5,男,6分钟打三队，刚打完救队友屁股又来一队，这才是最绝望的死法,2025-02-10 08:36:00,1,0,,未知,否,https://i0.hdslb.com/bfs/face/35d8457b55a8803dbcd23459d854af65a71a8e79.jpg,Sadness
55,0,254954224944,3493144521870142,hazxc,3,保密,"经济学跑刀6/100w
有需要的老板可以私信我",2025-02-10 07:04:02,0,0,"三角洲部门等级代肝 咸鱼同名  v:suj138183
1-2 1.5一个经验点 2-3 2.5一个经验点 3-4 3.5一个
",未知,否,https://i1.hdslb.com/bfs/face/6e26635d90d1ed6402f9056200fbedd2b61c4968.jpg,Neutral
56,0,254270787873,454166150,最後奈落の底,5,保密,我用第三下刀他第一下，这样前两刀就空了[笑哭],2025-02-10 05:44:47,0,1,什么都无法舍弃的人，什么都改变不了,未知,否,https://i2.hdslb.com/bfs/face/9bcd94d09e28fd3ecf9af7e0a02ec88f4e4be864.jpg,Joy
57,0,254946431872,13015641,鲍博鲍鲍博,6,男,捡到1100w的复苏呼吸机没有3×3拉闸撤离被杂种红狼蹲撤离点，没睡着,2025-02-10 05:27:43,0,0,水泥封心,未知,否,https://i0.hdslb.com/bfs/face/186f11d5861d45f0a4cd7057ead83a61f0a2c6b7.jpg,Anger
58,0,254250462337,3493089836533860,秏ふ芣浍飛,4,保密,现在失去联系得多少钱啊,2025-02-10 01:38:46,0,0,,未知,否,https://i0.hdslb.com/bfs/face/dded54a672f06bf82120c5beedc5bca2bed9508d.jpg,Neutral
59,0,254926358288,399211410,吃花椒喵醬,5,男,新剪辑，正式跟小78切割了属于是,2025-02-10 01:32:28,0,0,瓦学弟,未知,否,https://i0.hdslb.com/bfs/face/228f68addddebbcd65b11d00341af97f2b5ac117.jpg,Neutral
60,0,254905271504,178800000,森之傲虫,6,保密,后半光敏污染看的有点头晕[灵魂出窍],2025-02-09 15:52:43,0,0,つまらない,未知,是,https://i0.hdslb.com/bfs/face/8c7ae81cc7796c36c653cb77ab0384c8ae56ec97.jpg,Disgust
61,0,254226142577,30017677,怒火灼心,6,男,有一局我和两个队友在航天中控楼阳台架枪，突然就有个蜂医坐着滑索过来了，我和两个队友人都傻了，蜂医落地后就一把刀，然后站在原地摇头[笑哭][笑哭],2025-02-09 15:10:37,0,0,欲戴其冠，必承其重。,未知,是,https://i1.hdslb.com/bfs/face/6800dd32e1237a2bee100a490b5c52d52580119a.jpg,Surprise
62,0,254221586225,3546838208612385,主播主播你g3太强了,2,保密,枪枪爆蛋好运连连我是狙击手飞宇正片開始了,2025-02-09 14:25:00,0,2,,未知,否,https://i0.hdslb.com/bfs/face/a6396d677f543a173aa11f3d3cd2943a96121dda.jpg,Neutral
63,0,254214374977,3493118219389656,A1到家了,5,保密,航天绝密偶遇神秘三盾狗，拼尽全力无法战胜[大哭],2025-02-09 13:10:41,0,1,懒,未知,否,https://i0.hdslb.com/bfs/face/38f6605f1594facd8febe0873295220fa0b77f7e.jpg,Sadness
64,0,254210376193,446814056,雨天里吃德芙,6,男,饭吃一半发现有毒[辣眼睛],2025-02-09 12:26:29,0,1,,未知,否,https://i2.hdslb.com/bfs/face/05f72fe245bcf92152c5788385fbc66854858497.jpg,Disgust
65,0,254204440561,237639887,-镜像调-,6,男,牢韩终于好起来了，曾经的热油煮啵都属于是被热油拖累了[doge],2025-02-09 11:22:12,0,2,人生并非虚耗，何来尘埃飞舞。,未知,是,https://i2.hdslb.com/bfs/face/b060cc9b3cbb94cc6ec9f39359c7fc750216133b.jpg,Joy
66,0,254184272113,38896469,52679i,5,保密,摸了130w没能出来[疼],2025-02-09 07:18:24,0,0,改叫拜年寄吧,未知,是,https://i2.hdslb.com/bfs/face/3a5a08108abc1fce1884002997050824f75beb85.jpg,Sadness
67,0,254852590688,3617714,_________怯,6,男,"中肯的一个评价.前段很好.到中后段卡点栓狙击杀有点突兀了,好模糊而且想表达帅的但好像又没呈现出来.@老飞宇66 [捂眼]再磨合磨合,期待除了薯片以外的新风格作品.突破突破再突破.",2025-02-09 06:12:37,0,1,,未知,是,https://i2.hdslb.com/bfs/face/3b23d0291249b4bbc5262bb6fc82c650363ac1da.jpg,Expectation
68,0,254850299840,1399571302,一辈子只爱朝武芳乃,4,男,[千恋万花表情包_zzz],2025-02-09 05:45:44,0,0,。。。,未知,否,https://i1.hdslb.com/bfs/face/ae4cf04dec0378fd02206917765f03eaa8821e50.webp,Neutral
70,0,254176918657,3546600857144157,ma2424,3,保密,飞宇哥~~,2025-02-09 05:45:31,0,0,,未知,否,https://i0.hdslb.com/bfs/face/2b888af7470d0588fc811a291d97aefd9f72d0aa.jpg,Neutral
71,0,254176529873,205398989,万般不如人,6,男,78乱剪,2025-02-09 05:41:06,0,0,,未知,否,https://i2.hdslb.com/bfs/face/955910bc3e3ee5dbb42632c18fab895e2659aa6c.jpg,Neutral
72,0,254843246688,3461574398315200,鼠鼠老78,5,男,我碎掉了[保卫萝卜_哭哭],2025-02-09 04:28:33,0,0,,未知,否,https://i1.hdslb.com/bfs/face/ef1bc0ac7387b0544d135f2839368d7daa99bc48.jpg,Sadness
73,0,254162738945,1795899998,成果成狗的顶级战边,4,男,兄弟们，老传统，我先顶死四哥,2025-02-09 03:02:16,0,0,人活着就有很多的事，很多的痛苦。无论如何都无法避免的，就只有勇敢地去面对。,未知,否,https://i2.hdslb.com/bfs/face/c723ec8cef62fa0f3c670354031b396622dff61f.jpg,Neutral
74,0,254835262144,177988212,小秦に至る,6,男,我玩m700仙丹打5头一枪打不死，别人用m700仙丹打我5头一枪就倒是什么原理,2025-02-09 02:58:53,4,3,，瘾大技术差,未知,是,https://i0.hdslb.com/bfs/face/5ad3e9cd0bfef18ae30c300f286cc3191899a2e5.jpg,Regret
75,0,254158990993,3537122906606367,掀开霓虹的头盖骨,4,保密,撤离差两秒，丢包撤也被不拉闸的队友抢了，只能跳水撤了[保卫萝卜_哭哭],2025-02-09 02:11:25,0,1,,未知,是,https://i0.hdslb.com/bfs/face/9fd3b52d495f1bf44a86b26f28769870fe300f12.jpg,Sadness
76,0,254158185473,76371554,是樱果果,6,保密,@醉原梦,2025-02-09 01:59:33,0,0,芝恩妈妈,未知,否,https://i2.hdslb.com/bfs/face/dab834d2455fdc0ffee41c0a4ad154917540f871.jpg,Neutral
77,0,254823064096,354191208,穆清余黎,6,保密,前面非常豪刊，后面的精彩集锦别那么花就更好了，看你自己的那个超长三人合集也是这个毛病，后面太闪了啥也看不清@韩素玥 加油[香奈美·追寻那道光 应援装扮_打call],2025-02-08 22:36:01,4,34,银烛秋月冷画屏，轻罗小扇扑流萤,未知,是,https://i0.hdslb.com/bfs/face/7b39f3a9891c9a3581b5a1963a7112a377ae46ce.jpg,Disgust
78,0,254821799792,2006648024,X绝山,5,保密,三角洲不太适合这种传统卡，感觉剪出来就是没有PUBG那种很干脆的感觉,2025-02-08 21:04:46,0,4,,未知,否,https://i2.hdslb.com/bfs/face/f4b052970cba8063390f7867ccfd084dc141e9dc.jpg,Disgust
79,0,254819754896,1517941510,小星大人驾到,6,女,被三个盾构围在中间群奸😅,2025-02-08 19:26:20,0,0,,未知,是,https://i1.hdslb.com/bfs/face/836ea47f8d7d7a867b7cbaf341d372cbc2155d7d.jpg,Disgust
80,0,254818310960,1799262840,都市joker,5,保密,"赠老飞宇66
三角洲里显威名，千舰同舟共月明 
猛攻破阵如风迅，巧点藏身似影轻
弹幕纷飞皆笑语，银屏闪烁尽豪情 
传奇主播留佳话，再续辉煌踏锦程
（感谢deepseek[脱单doge]）",2025-02-08 18:39:55,0,2,勿忘那些与友人相伴游戏的岁月，勿忘那些不必忧虑未来的时光,未知,是,https://i0.hdslb.com/bfs/face/90d4497dbe1982484c50d0cce5e56a241b4f4942.jpg,Neutral
81,0,254812761856,1507236768,爆浆八宝粥wu,4,保密,今天出了燃料和战车模型，耶,2025-02-08 16:55:09,0,0,,未知,否,https://i0.hdslb.com/bfs/face/32bb86a73daf272c7cd320add9b0f1330b0e25aa.jpg,Joy
82,0,254812220592,3546751942265532,为中华人民,3,女,还有什么更绝望,2025-02-08 16:49:03,0,0,八宝粥行动！启动！,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Sadness
83,0,254812265440,32078907,袅九万,6,保密,这不比鼠片好看,2025-02-08 16:47:02,0,0,,未知,否,https://i0.hdslb.com/bfs/face/d5ddd60ed0ca9fece8930eb2222249af934ac8e3.jpg,Neutral
84,0,254139908737,2039081559,゙莱特兄弟,5,保密,谁配的bgm？,2025-02-08 16:42:59,0,1,,未知,否,https://i0.hdslb.com/bfs/face/a021b1c123819caa5f034988bd89d1ae9fb70f57.jpg,Neutral
85,0,254809805712,289519728,灰は灰に,6,保密,太会剪了，早该诏安了,2025-02-08 16:17:39,0,1,君に触れれば灰になるなら、灰になる私は幸せね。,未知,否,https://i0.hdslb.com/bfs/face/ca79fbf5f660eb40dab78e8ea971b5a9704b77ec.jpg,Joy
86,0,254801136592,1033081423,小洛狸君,5,男,唉昨天打红鼠窝对面六个深蓝[大哭][大哭][大哭]被那个大盾一直顶，我就在地上围起来过,2025-02-08 14:43:24,0,0,喜欢唱歌，好想翻唱一些歌,未知,否,https://i1.hdslb.com/bfs/face/121ced077bb643df989d4dcac542963dfeae6643.jpg,Sadness
87,0,254800251200,1500798714,则暖,5,保密,好看爱看,2025-02-08 14:34:13,0,0,,未知,否,https://i0.hdslb.com/bfs/face/ac71a894165f7fed4b429cd2ab5f413ddfa24f98.jpg,Love
88,0,254127870257,1649745095,角落的幽灵,5,男,那个ciallo是什么情况？[doge],2025-02-08 14:24:53,0,0,无聊,未知,否,https://i2.hdslb.com/bfs/face/11e606edf90be8f25e7a6097611d82468935f5aa.jpg,Neutral
89,0,254796502816,1558899309,洛汛河,5,男,我教你们怎么打，破损4头，破损4甲，加个金蛋瓜，玩个盾兵，绝巴，跟着队友吃垃圾，有人直接上去碰[阴险],2025-02-08 13:57:05,9,54,,未知,否,https://i0.hdslb.com/bfs/face/5d763ec829ad5fa44855fef4a86f6a23538a6612.jpg,Expectation
107,0,254794928720,1037270103,扣6送古锭刀,5,保密,前面小糖，中间半糖，最后全糖,2025-02-08 13:41:47,1,0,,未知,否,https://i0.hdslb.com/bfs/face/e2e2569a9808cce8232c8d92aa68785f3359ff80.jpg,Neutral
108,0,254123501793,503100157,DoroA夢,5,保密,豪堪，加油[支持],2025-02-08 13:40:14,0,0,sakana～,未知,否,https://i1.hdslb.com/bfs/face/996b8a9defcdb3cc7d9b8b4007e6b67e5d4bebed.jpg,Joy
109,0,254791712880,3546848360925920,简单起落,2,保密,求背景音乐是啥？谢谢[兔兔岛_开心],2025-02-08 13:09:11,0,0,,未知,否,https://i2.hdslb.com/bfs/face/f4e38dbf46c296915ae9fe401e8a1fc807fd4a1b.jpg,Neutral
110,0,254120566033,415112595,为什么删我,6,男,这期谁剪的，有意思哈哈比之前好,2025-02-08 13:08:28,0,0,,未知,否,https://i0.hdslb.com/bfs/face/4bcbdc6d4a468fd2a77796c7c60e25fc3beb0add.jpg,Joy
111,0,254789980176,1297911500,SLF-已开学,5,保密,标题好像少个望,2025-02-08 12:51:40,0,0,Nothing,未知,否,https://i2.hdslb.com/bfs/face/ed8d10f626b493914da2b0b4938f390e0a95e948.jpg,Neutral
112,0,254787490496,1789301322,fhijbgtimmhjk,5,保密,后面没必要剪那么花，和老飞鱼那催眠的感觉对不上，太突兀了，观感很差，前面倒挺好的，也可以加点直播间的弹幕，也挺有意思的,2025-02-08 12:25:08,0,1,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Disgust
113,0,254112481441,516748578,离伞忆情柔,5,男,看标题还以为是被三盾构论剑死了,2025-02-08 11:42:07,0,0,,未知,否,https://i0.hdslb.com/bfs/face/149f643807d3777efe7fc7bb7f24db0683beda5e.jpg,Neutral
114,0,254107403825,1148621597,Band234,5,男,寻个人 ✿ヽ(°▽°)ノ✿,2025-02-08 10:50:12,0,0,你所热爱的，就是你的女专,未知,否,https://i2.hdslb.com/bfs/face/7c90f9cd644ab3dfb3b9dd6c7ec7330999b2ebb6.webp,Neutral
115,0,254777773216,300702343,听儿Listen,6,保密,目前看下来最好的非鼠鼠剪辑，又有笑点又有高光[大会员粉豆人_贴贴],2025-02-08 10:46:21,0,1,但愿神明没收我的胆怯，让一切都不变的那么突然,未知,是,https://i1.hdslb.com/bfs/face/a257938f2aeeb2535e225f7e1d5dffbeac153150.jpg,Joy
116,0,254105790161,442443272,告䎋羽,4,保密,"跳转3:18
正此时，一阵强劲的音乐响起，他的嘴角微微翘起，不再掩饰自身的修为，刹那间，三角洲巅峰的气息弥漫全场……",2025-02-08 10:31:57,0,2,风尘中，感悟殇痛,未知,是,https://i2.hdslb.com/bfs/face/ff81b73a3263a57cbe3e50c21aba2322fab1364d.jpg,Joy
117,0,254105481905,687370258,清月似君颜,5,保密,前几天有一波顶级游龙，打一队，接俩队，巨帅,2025-02-08 10:29:18,0,0,清风似君言，清月似君颜。,未知,是,https://i1.hdslb.com/bfs/face/73b47422553377ecb43960023a091c7e8ea9367b.jpg,Joy
118,0,254105299105,442443272,告䎋羽,4,保密,这个刀战对面穿甲了，老飞宇脱了的,2025-02-08 10:26:34,0,0,风尘中，感悟殇痛,未知,是,https://i2.hdslb.com/bfs/face/ff81b73a3263a57cbe3e50c21aba2322fab1364d.jpg,Disgust
119,0,254104803201,3546760288930573,质疑嘲笑谩骂,3,保密,又迟到,2025-02-08 10:20:52,0,0,三宗罪,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
