序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
19,0,258229515585,3461573821598652,原_星耀-剧情,4,男,找固玩，本人初中生，文明肯定是文明，我枪法一般，不抢包，一点贪吃但不多[doge]，团队意识强，喜欢玩骇爪，本赛季可以玩机密下赛季做3×3可以玩绝密[doge]，周一到周五晚上9点到11点可以玩，周末大部分时间都能玩，玩的手机端（电脑不会玩）[笑哭]，看上的可以私信[星星眼][笑哭],2025-03-30 02:19:21,0,0,只更原神中的精彩剧情结局动画，这些剧情可在闲暇之余翻来看看，感受二次元的魅力,未知,否,https://i0.hdslb.com/bfs/face/cce2b95a846f9fba90082c04e5f27ca58ff46b49.jpg,Neutral
20,0,258216350657,472561857,无解长情,5,保密,"代肝
超便宜手搓跑刀
7元100w
35元500w
70元1000w",2025-03-29 18:46:21,0,0,你会遇到比我有趣的人，然后在黄昏的晚霞渐渐消散时忘了我。,未知,否,https://i0.hdslb.com/bfs/face/c5ad3c291d963523ae66d945915ee8f423e154c1.jpg,Neutral
21,0,258204828689,3494378630810551,请输入新昵称______-_,3,保密,主播其实把补齐队友关了就行[呲牙],2025-03-29 15:22:29,0,0,,未知,否,https://i1.hdslb.com/bfs/face/11f81919ae4fe0286e63e0a657a2b0684a48f4ec.jpg,Disgust
22,0,258204196289,335387971,冉汐Ciallo,6,保密,我买了30张供电卡，一天刷一号位的时候不到一半，旱的旱死涝的涝死[汤圆],2025-03-29 15:15:22,0,0,莲宝我好爱你啊，你为什么不是百大啊,未知,否,https://i1.hdslb.com/bfs/face/a05e179ba2c7a8900cba59a54047301f1de4a5b8.webp,Disgust
23,0,258201038737,483550991,春雨催禾,5,保密,狗牌有啥用啊,2025-03-29 14:39:37,0,0,,未知,否,https://i2.hdslb.com/bfs/face/d266f3634f71494f166575d176f7ded0789253d6.jpg,Disgust
24,0,258982511808,1101176046,清v泞,4,男,买了总裁会议室，手术室，门诊室，医疗会议室，海洋监测厅，然后巴别塔一号位就没见过，我又买了地下金库和旅店用餐间，这下负负得正直接给我复活一号位了[doge],2025-03-29 05:54:08,0,2,想当up主却不会剪辑,未知,否,https://i0.hdslb.com/bfs/face/d7800efa32d52a4fbcf228d48a1ecd71d38ed472.jpg,Joy
25,0,258982260624,67934322,月残夜殇WC,4,男,系统是这样安排的[吃瓜],2025-03-29 05:51:11,0,0,年华易逝,未知,否,http://i0.hdslb.com/bfs/face/9f4d566a58bdfb5ff3be3da321c492da8ed1e50a.jpg,Neutral
26,0,258158586385,2027700988,等级达LV2可评论,5,保密,如果是绝密的话，可以试着直接闪击巴别塔塔顶，顶端跟下面的爆率不一样，而且高级物资也不少[doge],2025-03-29 05:42:11,0,0,没杂质已老实，求放过！（即使无懈可击但是对面只要精神胜利略微施加我便在此之外了）,未知,否,https://i1.hdslb.com/bfs/face/155d86880fec72e8fdd0582da7af70ecb6445d43.jpg,Expectation
27,0,258127316305,3493090901887166,Deliciouscheese_,5,保密,太经典了，今天，救了三次队友，队友三次抢我包[笑哭]以后再也不先救队友了,2025-03-28 17:44:25,0,0,吾心吾行澄如明镜，所做所为皆为正义​,未知,否,https://i2.hdslb.com/bfs/face/d7786a2092f470d1075b0ebe4e9036249687627a.jpg,Regret
28,0,258911703616,36166929,异次元风爆,5,保密,没事想要好东西让增哥玩一下你的号就好了[呲牙][呲牙]。,2025-03-28 10:11:32,0,0,,未知,是,http://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
29,0,258028202657,494660573,七月的一只三花猫,5,保密,不买门卡，没被堵门就知足吧[doge],2025-03-27 13:45:46,0,0,梦想是过上有吃有喝的废宅生活,未知,否,https://i2.hdslb.com/bfs/face/dc2065cfadb58464622930975a36a37509e076a6.jpg,Disgust
30,0,258028168241,494660573,七月的一只三花猫,5,保密,巴克什不知道为什么，也可能是幸存者偏差，我只要带好装备就塔旁边，卡战备发配俩小镇[笑哭],2025-03-27 13:44:31,0,0,梦想是过上有吃有喝的废宅生活,未知,否,https://i2.hdslb.com/bfs/face/dc2065cfadb58464622930975a36a37509e076a6.jpg,Neutral
31,0,258804281136,1101606337,可爱の天童爱丽丝,5,保密,爱丽丝觉得一点都不穷,2025-03-27 04:05:01,0,0,"是一个比较摆烂的UP主
mclD：喜欢152的水龙",未知,否,https://i1.hdslb.com/bfs/face/f416e55526a7e428bea5744a93c294d1a17b87fe.jpg,Neutral
32,0,257984802881,3493133820103491,筱梦由野,5,保密,先问你个问题，为什么你一进对局就是那个直升机部署界面，我一进去就是那俩傻大个脑袋碰脑袋🤔,2025-03-27 03:19:16,10,67,我？祝各位心想事成ヽ(✿ﾟ▽ﾟ)ノ,未知,否,https://i0.hdslb.com/bfs/face/3b23d006a86b03f3e72a54167731fe1c6054b970.jpg,Surprise
33,0,258797233904,526491909,天涯何处无暗区,6,男,"不儿，既然打野排了，为什么还要自己先上去抗压呀？要是我，和野排一起走，走到哪摸到哪，队友发现人先躲起来队友上，队友死了就架包，反正不认识[doge]
up这样自己冲上去打过来被抢包，打不过说不定野排抢完包直接润了，付出很有可能没有回报，那为什么还要自己a上去？",2025-03-27 02:17:26,0,22,一位爱玩暗区突围的大学生，如果你喜欢up就关注下吧～,未知,否,https://i0.hdslb.com/bfs/face/472cf1d998c04e68cc472a7db966548b47e63140.jpg,Regret
34,0,258796409648,62044538,洛天无所不知,6,男,塔里全卡，把把山城[doge],2025-03-27 02:02:00,0,0,道光没踩过几次的路，路虎揽胜反复碾压,未知,否,https://i2.hdslb.com/bfs/face/6b69faa8138f0dfad5653dc647e416fb5cdb50fd.jpg,Joy
35,0,258780890224,397704719,镜椛閖月,5,保密,我也这样，要么一直在里面，要么一直在外面,2025-03-26 17:00:49,0,0,,未知,否,http://i2.hdslb.com/bfs/face/4f9f5c4432bc0ddf48c43ca911c3b1555df2f7f0.jpg,Neutral
36,0,257964922529,1504981665,春风与我,5,保密,前面几把带包进全给我流放，唯独这把没带包给我刷一号位，结果找包让喷火兵零帧起手一脚踢死,2025-03-26 16:52:49,0,0,,未知,否,https://i0.hdslb.com/bfs/face/f1f807898dc4e5d5346634074d977a7303c60f18.jpg,Disgust
37,0,257963024385,2065686657,陈皮皮三岁了,5,保密,金包不要背队友的包是为什么？[哦呼],2025-03-26 16:22:53,0,0,,未知,否,https://i0.hdslb.com/bfs/face/d8698093772aa44be0cdc9bcdfbf8a6a08684a0e.jpg,Neutral
38,0,258773133424,161702449,念不出来的氼乚,5,保密,推荐允许投票是否给队友狗牌撤离[doge],2025-03-26 15:13:13,0,0,,未知,否,https://i1.hdslb.com/bfs/face/d7088d04781222aba23754d27cda29379e326160.webp,Expectation
39,0,257951420977,1487800872,予屿下下,5,保密,我有一次买了三张老浴场红卡，11把巴克什有九把在塔前，一把保安位，一把三号位,2025-03-26 13:57:04,0,0,xp是，精矮瘦,未知,是,https://i0.hdslb.com/bfs/face/681ddfe3b8ad5d8ac656fb741b351ebf4d8ca52c.webp,Neutral
40,0,258762536576,1815762330,瑞特范围,5,保密,巴别塔确实挺穷的[doge],2025-03-26 13:11:04,0,2,,未知,否,https://i0.hdslb.com/bfs/face/b7a1e0a6490d1b966e3aac8983db2d461fe1d798.jpg,Neutral
51,0,258760304928,508590624,大卞的爷爷,6,男,曾经连续打了十四把绝密航天，全是宿舍楼复活[笑哭],2025-03-26 12:44:59,0,0,,未知,否,https://i0.hdslb.com/bfs/face/d830358d589381768bc1e9aebccd4d6144e5a542.jpg,Neutral
52,0,258756920400,309311421,吃好饭长胖胖,5,男,巴克十不知道咋地，把把巴别塔，我民宅都没开过，我就是想摸摸垃圾,2025-03-26 12:02:29,0,0,,未知,是,https://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
53,0,257941520033,1559155671,哈哈友利奈绪,5,保密,[笑哭]两抢包的,2025-03-26 11:52:25,2,0,,未知,否,https://i0.hdslb.com/bfs/face/4d6475cbdccbeb88057af7de11670855dbdb6c51.jpg,Neutral
54,0,257941359953,1406457495,㯝昕,5,女,[笑哭],2025-03-26 11:52:25,2,5,摸鱼ing,未知,否,https://i0.hdslb.com/bfs/face/0bc72c4bee14bf91b93d99c25b8dc14713a5fe7a.jpg,Neutral
55,0,258755292144,3493295676197430,bili_3493295676197430,4,保密,这系统也是够出生的，喜欢进塔的人总给他刷世界边缘，想捡垃圾单排现在还能巴别塔一号位,2025-03-26 11:42:52,3,36,,未知,否,https://i0.hdslb.com/bfs/face/f53057ba5e1c4e1f4c93642183ca787045c00bea.jpg,Disgust
56,0,258754266784,443761607,论会起名的重要性,5,男,我就不一样了，三人小队两个五头五甲，一个五头六甲，我还备好了开门的卡，连着三把出生在左上角那个旅馆边上[星星眼][星星眼],2025-03-26 11:31:28,2,6,,未知,否,https://i2.hdslb.com/bfs/face/71e75c0564b22f3cbff1b9d334d1c923185bab30.jpg,Neutral
57,0,257933415649,513871369,安禄山鸡蛋酱,5,保密,复活在巴别塔一号位，保险也不给东西，还不如复活在外边捡垃圾,2025-03-26 10:14:27,0,0,,未知,否,https://i1.hdslb.com/bfs/face/0541e2e796adb8e9b413e1225168666ad3f103eb.jpg,Disgust
58,0,258747589584,19883429,五等分的爱_,4,男,兄弟们，遇到诈骗了[大哭],2025-03-26 10:14:07,1,2,那些个月抛账号不要加我了！,未知,否,https://i2.hdslb.com/bfs/face/847c6eff84dbea9b6ad3ab0604b6422f395a8b25.jpg,Sadness
59,0,257929384145,498438973,季季粗,5,保密,经典威龙疯医麦小雯三大cs,2025-03-26 09:18:18,0,1,,未知,否,https://i1.hdslb.com/bfs/face/6f52428c5215508e2fe797ec37ce95713fd5fdd2.jpg,Neutral
60,0,257927219665,2018125462,幽默风趣剖腹大笑,5,保密,为啥一个个都不会打巴别塔，巴别塔我现在倒背如流都[笑哭],2025-03-26 08:46:30,2,1,,未知,否,https://i1.hdslb.com/bfs/face/b6514361e2699d43f90ba375546fd7b0f2244093.jpg,Disgust
61,0,258725967120,1135253402,蟪蛄不知春秋a,5,男,[doge],2025-03-26 04:43:34,0,0,,未知,否,https://i2.hdslb.com/bfs/face/c3c9a190edda0da52fda1022f3983108e381f450.jpg,Neutral
62,0,258719999248,3494369206209434,亦只夏鱼,4,保密,我都想把把巴别塔,2025-03-26 03:27:09,0,0,,未知,否,https://i2.hdslb.com/bfs/face/f75aeb88dd14a7c755ab26c3e13a73759fbab665.jpg,Neutral
63,0,258717263232,180673929,两棵杨柳树,6,保密,好家伙，200个赞一个币都没有，别担心我来给你投,2025-03-26 02:45:52,1,2,念天地之悠悠，独怆然而涕下！,未知,否,http://i0.hdslb.com/bfs/face/a0a481f0a4093ad6b658917a7d4e36f99b9f5fde.jpg,Neutral
64,0,258713228720,621757402,麒麟很简单,5,保密,单三跑刀连续一下午巴别塔一号位，我甚至连保险摸不清，打个🥚,2025-03-26 01:34:50,2,35,,未知,否,https://i1.hdslb.com/bfs/face/b2ad54098ecf57cb7981f8728afecb03848715c1.jpg,Sadness
65,0,258710707056,32279646,陈韵Kid,6,保密,这种队友多半是小学鸡，屁事不干就知道吃，昨天普坝我刀了个牢大刚打开盒子，司马威龙就来把包直接卷走了我都来不及看，纯畜生玩意。后来这玩意被小兵打死了还call我救他，鬼才管他[tv_吐血],2025-03-26 00:47:38,2,4,重庆没有森林,未知,是,https://i0.hdslb.com/bfs/face/4a17b7d7ab8f520de576a8ec15a11e036e706378.jpg,Anger
66,0,258708883984,527720341,我的天呐好无聊,5,保密,我要飞鼠撤的话，我都会提前野排说的[笑哭],2025-03-26 00:04:50,0,0,,未知,否,https://i1.hdslb.com/bfs/face/a4a9014797277b33a382046c24139792471a94ff.jpg,Neutral
67,0,258707947424,1553449522,商鞅-连坐,5,保密,好不容易补偿一把结果忘了关匹配队友，导致队友把补偿局的ai全杀光了，把行政都吃光了，并且还有个CS威龙我走到他跟到哪，本来我就20万，他还在旁边抢吃的，两个人在普坝一个40万，一个60万撤离，最后我30万撤的,2025-03-25 23:40:28,5,103,孩子们这并不好笑,未知,否,https://i1.hdslb.com/bfs/face/d0f5375cca16fd95569b24009c199a0bef6ed442.jpg,Regret
68,0,258705932512,499518145,假冒滑稽,5,保密,用ai语音吧这方言听着别扭[笑哭],2025-03-25 22:23:17,1,1,查你妈成分呢,未知,否,https://i1.hdslb.com/bfs/face/59307ebb1e805ac7a5a74390f92cf83b181551a0.jpg,Neutral
69,0,257887300449,3493282445265855,沉默の金木研,4,保密,能不能所有地图都加个单排模式，不然单三又打不过，路排都是神人，爆率低跑刀也出不了货,2025-03-25 17:10:17,93,268,,未知,是,https://i0.hdslb.com/bfs/face/a2c7e5b0b9bf7a770d3f7b3b747d5541d0b6376d.jpg,Regret
70,0,257886277297,500402889,游戏高手王顺桃,5,保密,说白了这游戏就不适合匹配，单三又打不过，那只能跑刀,2025-03-25 16:49:33,0,24,故乡只有冬天，行李箱满满当当，心里空荡荡,未知,否,https://i0.hdslb.com/bfs/face/9633c033970b2dfb45aa322d3563f6af02429a20.jpg,Regret
187,0,258659427840,158571223,辉煌耀世丶丶,6,保密,"PC端找固排2缺1，图片是我和另一位的战绩数据，我们两人心态算是非常好的，不容易红温，水平中等不算强也绝对不算唐，主打机密，偶尔绝密，之前打大坝航天比较多，最近在练巴克什，不经常全装猛攻也不经常卡战备跑刀，平时四套半改枪金弹下图
要求：有素质，不贪吃，心态好，愿意交流，对资源分配不斤斤计较（不要因为谁多吃一点谁少吃一点而引发争执），技术要求不高过得去就行
游戏时间，目前因为我快要考试，所以是每天下午或晚上，以后时间会很充裕，大学生最好，时间比较合拍
有意者请私信联系",2025-03-25 08:56:48,2,0,不要带着答案问问题,未知,是,https://i1.hdslb.com/bfs/face/494fb524a9c24f82745aaaa62b06611b08538490.jpg,Neutral
190,0,260953876448,1138244571,狐仙戏法,5,男,捡垃圾带250，你是想给修脚鼠鼠送好武器吗,2025-04-21 13:15:10,0,0,吾乃狐缘之仙，天赐之仙,未知,否,https://i0.hdslb.com/bfs/face/3501382a6a70b973ec4421c22280b0632424addf.jpg,Disgust
191,0,259557282193,32500753,晓蔷许,6,保密,我最多也碰到过连续 5 把塔里出塔被进塔的踹死，进塔被踹死，还没有进塔被旁边一队踹死唯一一次进塔得吃保险到被踹死没有回本[笑哭]。,2025-04-15 09:16:08,0,0,呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵呵哈呵呵呵呵呵呵呵呵呵呵呵呵哈呵呵呵呵,未知,是,https://i1.hdslb.com/bfs/face/a78528ef9051472a9d9d32a23f24d9c862680011.jpg,Sadness
192,0,260358884976,483092608,风瀞直人凉,6,男,手游端cs真是多啊,2025-04-14 08:45:26,0,0,⊙该账号已被永久封禁,未知,否,https://i1.hdslb.com/bfs/face/5a782292a7d554f44c5f3eb6da203ca43e9365b6.jpg,Disgust
193,0,259383510097,414746073,方块啊兽,5,保密,手游是这样的,2025-04-13 03:23:14,0,0,,未知,是,https://i0.hdslb.com/bfs/face/fda62abe2a47f24ddc66257557ee6f51a43d73f7.jpg,Neutral
194,0,259963319056,351009201,万泉部诗人78,5,保密,巴别塔一号位我单三都能随便得吃，你有野排队友还总死？买张供电卡单三直接刷，抓你来你转点或者躲起来不就得了,2025-04-09 13:25:38,0,0,哭唧唧,未知,是,https://i0.hdslb.com/bfs/face/6a48951721c303acce3c3e94a8670446da941178.jpg,Disgust
195,0,258851795345,312082385,好曦正在上演,5,男,猛攻发配边疆，鼠鼠巴别塔一号位。（巴克仕）,2025-04-06 09:19:44,0,1,你昨日的愿望，我今日的梦想。,未知,否,https://i2.hdslb.com/bfs/face/1b4e6ccc1e161f28facdd0be60d4c0864ed8675b.jpg,Neutral
196,0,258759102513,271649671,白子三号,5,保密,刷集市就老实了,2025-04-05 08:44:14,0,1,,未知,是,https://i1.hdslb.com/bfs/face/104dcaca4e5229734731efd29e3eeac63f30ce7b.jpg,Neutral
197,0,259589408080,392589932,仙人抚苟顶,5,男,三排只要起五套基本上都是刷塔里,2025-04-05 04:55:39,0,1,接三角洲行动跑刀哈夫币，7r=100w，纯绿跑刀，要求可提，加v：xx2923756957,未知,否,https://i2.hdslb.com/bfs/face/481b8e9b794762dcb0f86bb2b472f18928728199.jpg,Neutral
198,0,259584779680,1102847635,好困啊想一睡不起,5,男,我开机密巴克什，东城卧室，三个容器俩蓝俩绿，这对吗[笑哭],2025-04-05 04:04:13,0,1,高中痛苦三年保送大专,未知,否,https://i1.hdslb.com/bfs/face/fface36f73d826a865d91f61e13986ef6068ade2.jpg,Neutral
199,0,258725962609,162601853,巴巴爸爸表白,3,保密,员工通道八次,2025-04-05 00:44:53,0,1,,未知,否,https://i2.hdslb.com/bfs/face/6e7ee177b5cc681b9609c07f8d5eb574b52d409c.jpg,Neutral
200,0,259512712800,454741943,理想的夏日,5,保密,这出生点位真就像经过检测一样，晚上我跟队友起好装备，把把都是东楼一号位，换都不换一下,2025-04-04 07:33:47,1,1,,未知,否,https://i2.hdslb.com/bfs/face/d7dcfde43c8385cb39f2e786b3578a6cd3db92fa.jpg,Disgust
201,0,258621666721,413789489,美尔你好,6,保密,就刚好死不了，就刚刚好，饿不死[妙啊],2025-04-03 15:39:19,0,0,胜算怎么只有3成？,未知,否,https://i2.hdslb.com/bfs/face/d5ddd60ed0ca9fece8930eb2222249af934ac8e3.jpg,Neutral
202,0,258609276609,1310897351,OrdnAryo,4,保密,《科恩币》,2025-04-03 13:09:03,0,0,,未知,是,https://i2.hdslb.com/bfs/face/2e965c341fcbbd8252a40a8e3115a1b08bf684dd.jpg,Neutral
203,0,259430876032,60933915,季夏十叁i,6,保密,难怪左门保安围进塔总有一个鼠鼠直接往外窜[笑哭] 顺手逮捕真是对不起了,2025-04-03 09:22:13,0,0,小破站 nb,未知,是,https://i0.hdslb.com/bfs/face/a2f01ec1473365100e0b3437e875f533385a54cc.jpg,Joy
204,0,259345284688,2075862406,Itsveryeasyt,4,保密,跟我今天一模一样,2025-04-02 09:52:33,0,0,,未知,否,https://i1.hdslb.com/bfs/face/af9bf2714e82e39546719d210222955efe8b596b.jpg,Neutral
205,0,259263297728,21001226,狂热丨小九酒,6,男,狗牌有啥用[思考],2025-04-01 10:20:02,2,1,你大爷永远都是你大爷,未知,是,http://i2.hdslb.com/bfs/face/4737e74f78703df9db352ac01dea2d2ba7b2d1c3.jpg,Neutral
206,0,258313956721,34507280,穂穂最喜欢的一集,6,女,手游是这样的,2025-03-31 01:58:22,0,0,为终鄢的世界献上祝福,未知,否,https://i2.hdslb.com/bfs/face/ab68a13616343ff790fd64e0dd6e2deae1144af1.jpg,Neutral
207,0,259059330752,1954595947,許下的約定,5,保密,他俩出生队友id:人老实话不多/我也小鹿乱撞过[doge],2025-03-30 03:12:26,0,0,,未知,否,https://i1.hdslb.com/bfs/face/16cef2b766b18828a82fefb56da6bbc4e94acae5.jpg,Neutral
208,0,258229515585,3461573821598652,原_星耀-剧情,4,男,找固玩，本人初中生，文明肯定是文明，我枪法一般，不抢包，一点贪吃但不多[doge]，团队意识强，喜欢玩骇爪，本赛季可以玩机密下赛季做3×3可以玩绝密[doge]，周一到周五晚上9点到11点可以玩，周末大部分时间都能玩，玩的手机端（电脑不会玩）[笑哭]，看上的可以私信[星星眼][笑哭],2025-03-30 02:19:21,0,0,只更原神中的精彩剧情结局动画，这些剧情可在闲暇之余翻来看看，感受二次元的魅力,未知,否,https://i0.hdslb.com/bfs/face/cce2b95a846f9fba90082c04e5f27ca58ff46b49.jpg,Neutral
209,0,258216350657,472561857,无解长情,5,保密,"代肝
超便宜手搓跑刀
7元100w
35元500w
70元1000w",2025-03-29 18:46:21,0,0,你会遇到比我有趣的人，然后在黄昏的晚霞渐渐消散时忘了我。,未知,否,https://i0.hdslb.com/bfs/face/c5ad3c291d963523ae66d945915ee8f423e154c1.jpg,Neutral
