序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
11,0,259356415696,8788101,心疼我家蕾姆,5,男,没有普通巴克什了,2025-04-02 12:02:41,0,0,,未知,否,http://i0.hdslb.com/bfs/face/309feda6c606efb801eb22abe97228c42cdf2621.jpg,Regret
12,0,258383786833,544543465,曾经是迷路,5,保密,绝密巴克什，这张卡开了6次就一个化石，剩下的全是紫和蓝[大哭]纯冤种卡[大哭][大哭][大哭],2025-03-31 18:36:48,0,1,爱发电主页: https://afdian.net/a/CengJingMiLu,未知,否,https://i1.hdslb.com/bfs/face/ef3a05ea96e21ad339128d352ac4cd4725691b70.jpg,Regret
13,0,258987489472,3546612609583214,妄议控,3,保密,不如变电站技术室,2025-03-29 07:03:57,0,1,抑中…,未知,否,https://i2.hdslb.com/bfs/face/24e89abe03133b98941b550d76490aa32e456ec3.jpg,Neutral
14,0,257748571457,479945383,心碎雅虎,5,保密,[少女乐队的呐喊表情包_愣住]那我绝密十连开不到50w是怎么回事呢,2025-03-24 02:53:20,0,2,,未知,否,https://i1.hdslb.com/bfs/face/6353a28d1de987a003244b17ec1b2f55541a9322.jpg,Regret
15,0,258010491776,496222213,哎小霖,5,保密,有两张嘿嘿,2025-03-17 09:38:14,0,0,,未知,否,https://i1.hdslb.com/bfs/face/1ec4da6f4803e63a99e2ef5661a6a2fb9982213a.jpg,Joy
16,0,257856804320,1797494830,小狗爱吃大猫,4,保密,在普坝变电站宿舍开出这个卡的我来看看[滑稽],2025-03-15 13:37:57,0,0,萌新呀，请多少关照,未知,否,https://i1.hdslb.com/bfs/face/e677ae7e1aa774c582f92e9166cdf044726814a7.jpg,Joy
17,0,256843339041,402641677,可达鸭鸭鸭鸭进化,6,保密,这卡巨黑 36点耐久 绝密 九连开 足足给我三个金,2025-03-12 16:58:54,0,0,,未知,否,https://i1.hdslb.com/bfs/face/8b4ff5ccacddf1d0f59936ad34874db101fb18b8.jpg,Joy
18,0,256800849217,546449080,羽孑子,5,保密,队友一人，冒着被崩飞，和对面满编的压力，而我一个人趴在那里摸衣服，越摸越长，还以为卡了，出了卡，瞬间勇猛Buff~冲上去放倒俩，然后寄掉~,2025-03-12 07:02:29,5,1,你是有多无聊，会想着到这里看看？麻雀都被你吓跑了~,未知,否,https://i1.hdslb.com/bfs/face/cfe1e0cbe98fba42cfb54729d246a2cf5d4d228e.jpg,Joy
19,0,257078213040,479016025,法克-约尔-马泽,5,保密,水泥厂办公室出来一个医务室一个吊桥两个海洋监测厅一个金库,2025-03-06 04:48:25,0,0,1919岁，是小面包,未知,否,https://i1.hdslb.com/bfs/face/79d4b4e989073638856347bcaf8abdaab4cda84c.jpg,Neutral
20,0,256298544177,349032061,koikoro,6,男,烂卡一张，爆率感人，买这不如去买旅店用餐间，每张卡刷完基本不是大红就是金卡，金库我刷了三张卡，一个大红没见着,2025-03-05 21:07:54,0,0,ニジゲン,未知,是,https://i1.hdslb.com/bfs/face/7d63375bd213aa4370a137e3effae86f20a7e39d.jpg,Disgust
31,0,255862036049,3493256331528779,是彩运呀,5,保密,水泥厂办公室永远的神！这是最后一次，用完了给我出了,2025-02-28 12:59:34,0,0,,未知,否,https://i2.hdslb.com/bfs/face/179825c7890f871bc91db7813c79c76140daeac5.jpg,Love
32,0,255323349969,696246954,玄云道长,4,保密,你说得对，我买错了买成地下金库（原本想买贵宾室），结果刚开三次给我出了[吃瓜][滑稽],2025-02-21 23:23:24,1,0,,未知,是,https://i0.hdslb.com/bfs/face/0c59d3b975ba88de7d89ea0664f647f89e82634e.jpg,Regret
33,0,255070535697,286025552,派大星的海星i,6,保密,涨价前开爆一张一个红都没有,2025-02-18 22:43:32,0,0,,未知,否,https://i2.hdslb.com/bfs/face/68f706083fc39cef99f0d01dc423d39216afa822.jpg,Regret
34,0,255016205393,295345061,来啊来击剑啊,6,保密,无需多言😋,2025-02-18 07:14:26,0,0,,未知,是,https://i2.hdslb.com/bfs/face/69544fd0bc8f27ca90cc1a933cca1dd7dfa4e700.jpg,Joy
35,0,255001444801,336400898,Sebastian丶Cast,6,男,为了开这卡打了两把绝密，绝密爆率和假的一样，虽然紫色物品管饱，但是场外基本没见到金色和红色物品，打开这卡也是第一把基本上全是小金，第二把硬是出了两个钟和一个摄影机，打机密时也只出过化石和滑膛枪最后估计亏了1百万，不过这卡还好用老浴场办公室的体验卡开出来的，不是很心疼。,2025-02-18 03:44:41,1,17,诶嘿,未知,是,https://i2.hdslb.com/bfs/face/e5a27e03d9bf75de9f7a90f63a08dd2e7eebbe72.jpg,Regret
36,0,255698392416,211183327,蕾姆拉姆我都要嘿嘿,6,保密,"反正我对卡的理解就是
你可以不开但是卡不能没有
这玩意就是赌运气",2025-02-18 01:25:34,0,0,,未知,否,https://i1.hdslb.com/bfs/face/328734fce2e4cad6c99c9fb3cf2c904150a7163a.jpg,Neutral
37,0,254956772641,3546560067536986,鸡鸡棒9,4,保密,新手保护期,2025-02-17 12:18:03,0,0,,未知,否,https://i1.hdslb.com/bfs/face/dc6a61744c98cf6134c86ad21715b604774e46d6.jpg,Neutral
38,0,254921577217,1447869579,像那自由的云,3,男,这就不得不提我绝密巴克什地下金库，三个房间没有出一个金或红了，全是小紫。现在这张卡在我这就是纯冤种卡,2025-02-17 04:07:02,1,0,世界的尽头是世界,未知,否,https://i0.hdslb.com/bfs/face/0afae1b8cf44e26477ede583a5d45f752ed65d96.jpg,Regret
39,0,254879774753,3546600857144157,ma2424,3,保密,我普坝出的[笑哭],2025-02-16 13:05:12,0,0,,未知,否,https://i0.hdslb.com/bfs/face/2b888af7470d0588fc811a291d97aefd9f72d0aa.jpg,Joy
40,0,254854951665,454442470,D_o-r_a-e_m-o_n,4,男,刚刚机坝出了[doge],2025-02-16 08:00:18,5,4,有你在我身边的时候，我从未羡慕过任何人。,未知,否,https://i1.hdslb.com/bfs/face/5f3d36d57613456a69b7556257340f149cee8706.jpg,Joy
41,0,255019238944,74502200,梅潇潇儿-,5,男,萌新刚玩这个游戏  第三局搞到个这个[笑哭][笑哭],2025-02-10 22:48:04,8,8,,未知,否,https://i2.hdslb.com/bfs/face/496153070d1405fddb3d2e203a88b8d856cf3a4c.jpg,Joy
42,0,254208444705,3461581465716753,啾啾鸭Mochi,4,保密,普通长弓溪谷飞机那边行李箱开出来一张[吃瓜],2025-02-09 12:05:50,0,0,,未知,是,https://i0.hdslb.com/bfs/face/25a1b5a508c4ac5a504fdd22eec30ad6074f1f1c.jpg,Neutral
43,0,254583688064,1239967206,黄腹海蛇,5,保密,昨天0号大坝核电技术开出来一张,2025-02-06 11:01:01,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
44,0,253897487473,3546702258637659,1000866昵称已存在,3,女,变电站一楼大褂出了张 还好没卖,2025-02-06 06:26:02,0,0,居然还想要我的签名～没有奖励我是不会签的,未知,是,https://i0.hdslb.com/bfs/face/cedae3a8f26178dd0551c930d9cc0aa0fda37304.jpg,Neutral
45,0,254534034576,3493124638771846,法兰西Amoureuxf,3,保密,我在长弓的普通野区里衣服开出来的,2025-02-06 00:59:53,0,0,,未知,否,https://i1.hdslb.com/bfs/face/5c502228b1b811409ffef7be981ca19a5de16c1f.jpg,Joy
46,0,253772439937,21763550,胡巴羊驼,6,保密,八克什不是只有机密绝密吗,2025-02-04 19:10:37,2,3,快看这个人????????，这是个帅比！,未知,否,https://i2.hdslb.com/bfs/face/1ce6f8e69877c45bcaf7b9bd2ea27199cc44000a.jpg,Neutral
47,0,254407266000,2020782212,野生电揺,4,保密,确实肥，我用仿制卡摸出过坦克模型,2025-02-04 13:55:11,0,1,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Joy
48,0,254364257360,3493118590585210,黄j美,4,保密,亏完了[大哭],2025-02-04 05:45:20,0,0,,未知,否,https://i1.hdslb.com/bfs/face/58b95364f5ba40d24928b814478dcfdc985d4fe8.jpg,Sadness
49,0,253673644705,649166273,山东大鹅养殖技术小组,5,保密,我在出了绝密之后做到了十开无红的惊人爆率,2025-02-03 16:40:20,0,0,我是个人,未知,否,https://i2.hdslb.com/bfs/face/99f1b9a5e9ce45a851ad6e7dc47e5ef1373f499d.jpg,Surprise
50,0,253606200081,3461570034141979,爱吃青草の屑凉,5,保密,现在出绝密巴克什了[吃瓜],2025-02-03 03:33:57,0,1,"我是个性签名
",未知,否,https://i1.hdslb.com/bfs/face/fa35d4af47d79f600f80f503e0a4d9de830462b7.jpg,Expectation
69,0,253552929265,5942722,华nekros,6,保密,长弓摸出来一张，爽完了,2025-02-02 11:20:23,0,1,,未知,是,https://i1.hdslb.com/bfs/face/13d83783f53a73523bb28d3ed8677e44eefc0934.webp,Joy
70,0,254178863888,3546768497183047,扶苏三角洲行动,3,男,弹幕真是逆天 云之前麻烦看一下视频日期 10月 内测才第二个月 你家开绝密了？ 不懂就别搁这瞎云好吗,2025-02-02 06:40:55,0,4,收电台/燃料/锅/量子储存的老板请私信我,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Anger
71,0,253954975040,399364106,晓风破殇,5,保密,一把直接回本。,2025-01-30 18:32:05,0,2,在网络上你会看到数以万计的人发言评论，但并不代表每一个人都是人。,未知,否,https://i2.hdslb.com/bfs/face/7632d78ca84e0127ddef4f140818be3b07f654a0.jpg,Joy
72,0,253852364368,380076921,黑玫瑰-伯爵,5,男,这张我有两张，一次没用过,2025-01-29 15:41:30,0,0,,未知,是,https://i0.hdslb.com/bfs/face/880cd53ca22b5a95f1281645d39418d665b0f7d7.jpg,Neutral
73,0,253177352161,3493087770839658,星辰--暮雪,4,保密,可是现在普通已经删了,2025-01-29 08:21:59,0,0,,未知,否,https://i0.hdslb.com/bfs/face/de9260ff9c9f7d7c873535fbd1fad98df7d08a4f.jpg,Sadness
74,0,253164813345,546938965,Warplaness,4,男,看到我都出,2025-01-29 05:23:20,0,1, 所谓大人，就是为了守护孩子们的存在，所谓老师，就是为了守护学生们的存在大人的责任，老师的义务，为了将其履行，并从一而终的存在,未知,否,https://i1.hdslb.com/bfs/face/ed80777331953a69a5fd55f6c33795e65c9b1ae3.jpg,Joy
75,0,253136422321,1497130997,白雪入舟,5,保密,哈哈，从别人吃剩的地方捡到的。,2025-01-28 17:55:34,0,0,,未知,否,https://i2.hdslb.com/bfs/face/6d8253c29f5640f12673b58d6b8b6826c9e95e6f.jpg,Disgust
76,0,253116740609,257509465,北极星的星域,4,保密,巴克什哪来普通？,2025-01-28 13:59:28,1,1,,未知,否,https://i1.hdslb.com/bfs/face/e793f70e36764ab9b5b5bf5328c6ce637da99490.jpg,Disgust
77,0,253129905536,3546608444639606,爱跑刀的椿椿,4,保密,无敌了,2025-01-22 10:26:09,0,1,带着我的青春年华和美好梦想，迎接世界上每一份美好的祝愿,未知,否,https://i2.hdslb.com/bfs/face/4ea3ac23f8120fc29fb9036d1fbc178db16f8876.jpg,Joy
78,0,252184905073,3546732386322753,网友超顺威,3,保密,用的仿制，啥也没出,2025-01-18 17:44:57,0,0,,未知,否,https://i0.hdslb.com/bfs/face/51cc03252cca6a23571dd473734195744c3a415b.jpg,Disgust
79,0,252115964081,1115008761,安的游戏食堂,5,男,包神卡的，出过心，我一半大红都是这里出的当时买的便宜，刷爆6张了[doge],2025-01-18 03:34:01,0,3,,未知,否,https://i0.hdslb.com/bfs/face/23ba07b97dc00386a5ffff2e2271c01dfa84b3fb.webp,Joy
80,0,251594817121,239229177,拉倒吧铁子,5,保密,普通长弓溪谷跑刀，在这个衣服里磨出来的😏,2025-01-12 01:46:18,0,1,,未知,是,https://i0.hdslb.com/bfs/face/144aff6eaa4a763b9d3395773f748639cf6d90a9.jpg,Joy
81,0,252044788400,3493265840016046,想吹晚风看日落,4,保密,转身就买了一张，过来看看情况，这钥匙卡怎么开,2025-01-10 17:14:55,1,0,,未知,否,https://i1.hdslb.com/bfs/face/40483819758e6ecd926f708e85ce17a8b29ddd26.jpg,Expectation
82,0,251964110800,671882402,上古凯伦qwq,5,保密,制试卷进的还出来了[doge],2025-01-09 20:35:45,1,4,如果真的有一天天塌下来了那将会是谁去扛起这塌下来的天呢,未知,否,https://i2.hdslb.com/bfs/face/6f7d42f0f0e48cbd4e372164b3af9983dc69f7ea.jpg,Joy
83,0,251648333424,95803238,破碎异端,6,男,开卡没出货，但在隔壁房间机箱出了量子存储[笑哭],2025-01-06 05:29:40,0,0,开了：我指的是加速器,未知,是,https://i2.hdslb.com/bfs/face/c848b45e4604b028a8ef943dd422fa3efca6420b.jpg,Joy
84,0,250888129040,1984716343,自信且坚强的兔子,5,保密,昨天巴克什地下金库右边那个屋子玻璃柜里头出了非洲之心,2024-12-28 11:56:02,1,2,,未知,是,https://i1.hdslb.com/bfs/face/0ea9e89a02fe0b069133b0eb088f7d9d46a47413.jpg,Neutral
85,0,250748628240,395938425,2ND_がさいゆの,6,保密,喵的买过一张，没出过红,2024-12-26 18:16:16,0,0,原神都能忍，你不配骂任何游戏,未知,否,https://i0.hdslb.com/bfs/face/dbbcd05e468a3963c0c83abd7cab47746855cd8b.jpg,Regret
86,0,249964592609,1315463469,缪的太阳烤,5,男,真的，第二个大保险就出滑膛抢了,2024-12-23 05:48:51,0,0,释放技能：『我可以死亡回……』,未知,否,https://i0.hdslb.com/bfs/face/0c8fcbb7469f4225ab3af03ed02bb1197575981e.jpg,Expectation
87,0,249924068928,482043502,蔡蔡真的菜,6,男,什么意思，两格耐久可以开三个房间嘛？,2024-12-17 06:24:22,1,0,"三角洲跑刀请加Q：2935583828
接3×3
7r＝100w哈弗币
70R＝1000W哈弗币",未知,否,https://i1.hdslb.com/bfs/face/ea3a0887d92c6acfbd3a07cb3985674076588398.jpg,Surprise
88,0,249768859248,327601427,鸭鸭的头号厨子,5,男,真的，我出非洲之心了,2024-12-15 10:06:46,0,0,我是鸭厨，鸭门永恒！,未知,否,https://i2.hdslb.com/bfs/face/e5c553da0bcc6fd47ad156936e9fda11d4a3ca10.jpg,Regret
94,0,249270332897,3546655829788795,我要硬币币币币,3,保密,这张卡不是300万吗？,2024-12-14 16:59:27,2,0,,未知,否,https://i1.hdslb.com/bfs/face/d5ddd60ed0ca9fece8930eb2222249af934ac8e3.jpg,Expectation
95,0,249269814225,44395452,启真湖湖长,6,保密,刚刚变电站出了一张[脱单doge],2024-12-14 16:53:47,0,0,,未知,是,https://i0.hdslb.com/bfs/face/7dc44cbc9040228f2e71e4f9d624c5456b6c16bf.jpg,Joy
96,0,249154751233,3546567678102496,癫疯要饭吃,4,男,我箱子开出来这张卡[脱单doge],2024-12-13 11:43:02,0,0,ⓘ该账号封禁中,未知,否,https://i1.hdslb.com/bfs/face/18d4f539e124b0e1f975f64e514017ea88719ae5.jpg,Joy
97,0,248994653633,3546631261653776,崩溃三,3,保密,我靠就没出过大金全是小金币，要么就是不装了，连个纸都没有,2024-12-11 12:48:18,0,1,,未知,否,https://i2.hdslb.com/bfs/face/b2521d5264cb724199264cda74c74b2f512fa276.jpg,Regret
98,0,248994579569,3546631261653776,崩溃三,3,保密,放屁，我买了一张开了，30次连100万都还没挣到,2024-12-11 12:48:04,4,1,,未知,否,https://i2.hdslb.com/bfs/face/b2521d5264cb724199264cda74c74b2f512fa276.jpg,Anger
99,0,249292575056,2943720,名菜_,6,男,我亏了三张卡了，最好的就只有小金，亏了500w,2024-12-10 01:50:11,0,1,分享游戏中的快乐！,未知,否,https://i0.hdslb.com/bfs/face/e3a7d42778f28bf2ffdae74908bd85d0dd6f263b.jpg,Regret
100,0,249201781568,20747247,77栋,5,保密,我想见识见识1千万的红卡[doge],2024-12-08 19:21:02,0,0,,未知,否,http://i0.hdslb.com/bfs/face/869879533b3adebe28848a8f861c376411f0b56a.jpg,Expectation
101,0,248774339616,233649208,夜暮__,5,保密,想问问为什么我看你们都有说是普通的？只有PC有吗？手游没看到普通只有机密。[妙啊],2024-12-03 22:41:29,0,0,,未知,是,https://i1.hdslb.com/bfs/face/5344b3d14cbcb887ec90e6f5bf9a7313aa98fbeb.jpg,Expectation
102,0,248192310593,3546575273986661,偷大红的小老鼠,3,保密,用的还是仿制的,2024-12-01 13:11:42,0,0,,未知,否,https://i2.hdslb.com/bfs/face/38f6605f1594facd8febe0873295220fa0b77f7e.jpg,Disgust
103,0,248191967969,3546575273986661,偷大红的小老鼠,3,保密,出过。主战坦克模型和。非洲之星,2024-12-01 13:07:01,2,1,,未知,否,https://i2.hdslb.com/bfs/face/38f6605f1594facd8febe0873295220fa0b77f7e.jpg,Neutral
104,0,248160838369,3494356910606973,贝利亚音乐收藏馆,4,保密,根本不亏,2024-12-01 06:25:36,0,0,原皇家护卫犬吃柠檬,未知,是,https://i0.hdslb.com/bfs/face/a28a99b7820ed09a0360b9fd2937d1c82decf79b.jpg,Joy
105,0,248151927073,352412197,深秋洛林,5,保密,哥们你多少视频？？？？三千多个视频？？？？[惊讶]你这啥毅力啊我测,2024-12-01 04:34:27,1,0,,未知,否,https://i1.hdslb.com/bfs/face/ef38298ef31a1dac490b9befc39959c3b12c16be.jpg,Surprise
106,0,248466259760,252084927,233333333255653,5,保密,不如去买一张旅店餐厅,2024-11-30 10:39:04,0,0,,未知,否,https://i0.hdslb.com/bfs/face/89cb25e79ff00876851b4b9965e44d2c791ea58d.jpg,Regret
107,0,248431762608,3546674014194211,机动都市阿尔法小蔡,3,保密,谁能帮我算算我能开多少次，我算数不太好,2024-11-30 03:29:10,0,1,,未知,否,https://i1.hdslb.com/bfs/face/89b25da9fecf85e2e1eb259e7b5fa8dbb358920d.jpg,Expectation
108,0,248391978096,25245420,你在不近不远处,6,保密,下午出分,2024-11-29 13:39:08,0,0,,未知,否,https://i0.hdslb.com/bfs/face/d318d19a8188ed49a86c09cf03c7ed556b1f2c16.jpg,Expectation
109,0,248010675137,308833283,我爱你月月鸟,6,保密,想要个非洲之心瞅瞅检视，正在每天大坝单排跑刀攒钱,2024-11-29 11:52:25,0,0,“本以为别人尊重我，是因为我很优秀，但现在知道了，别人尊重我，是因为别人很优秀”​,未知,否,https://i2.hdslb.com/bfs/face/42f947662be2a3a72ccee1b106eaf70d1f014937.jpg,Expectation
110,0,248232494880,3493280385861837,晴阳居士2,5,保密,这个大概能开多少出来？我平时不打烽火地带，不太清楚,2024-11-27 14:49:22,1,0,,未知,否,https://i0.hdslb.com/bfs/face/03ae59bde73faa3f00f43ba2eaa3b1e3837bcc0a.jpg,Expectation
111,0,247539858945,159613094,落枫最是无情,5,保密,能卖多少啊[doge],2024-11-23 14:00:10,1,0,,未知,否,http://i2.hdslb.com/bfs/face/2ef1efdaf119e97c8fce3e2b34720ec44a9b7de3.jpg,Expectation
112,0,247816863904,26084815,goodcq,6,保密,回不回本就是运气问题，我3把跑刀开地下室就300w了,2024-11-22 17:04:16,0,0,这个人帅死了，什么都没有写。,未知,否,https://i1.hdslb.com/bfs/face/f76f1912a6a160324439bedab144ab5ccbfd83fc.jpg,Neutral
113,0,247608984688,40201645,SugarLife1231,6,保密,难受了第一把开了一个坦克一个枪倒头就睡了后面开完也没出过红了,2024-11-20 09:07:45,0,0,我的天使    飞上天了,未知,否,https://i1.hdslb.com/bfs/face/286e7f55458ced2856bcb7354657d51a050f341d.jpg,Sadness
125,0,247512681328,188863249,帕朵亞,5,男,我一张卡一共开了一个步战车一个人头一个金条，小金我就不算了,2024-11-19 05:55:19,0,0,,未知,是,https://i1.hdslb.com/bfs/face/f206b8b50d7fc0499df62aee91e115ecc3cd0343.jpg,Neutral
126,0,247489012384,40147917,郑小米哒,6,保密,地下三个房间都开了，一个小金都没有[笑哭],2024-11-18 23:10:41,0,0,"┏━━┓┏━━┓┏━━┓
┃┏━┛┃┏━┛┃┏━┛
┃┗━┓┃┗━┓┃┗━┓
┃┏┓┃┃┏┓┃┃┏┓┃
┃┗┛┃┃┗┛┃┃┗┛┃
┗━━┛┗━━┛┗━━┛
",未知,否,http://i0.hdslb.com/bfs/face/a51f672df78629ba6877dd29283d863e54593c7c.jpg,Sadness
127,0,247486682224,194645612,AX429,6,男,今天在普通长弓地图边边的衣服里摸了一个金库钥匙,2024-11-18 20:26:48,0,0,,未知,否,https://i2.hdslb.com/bfs/face/9de91c901c2303282e7f21bd4f39502d6094596d.jpg,Joy
128,0,246688287713,245558889,歪嘴占戈神,6,保密,巴克什机密下去就要19万，地图小人多，不一定能活着出来,2024-11-13 07:18:38,0,0,,未知,否,https://i0.hdslb.com/bfs/face/969bf347794ed3324cfd9ce551d8d1ac5867e5cd.jpg,Expectation
129,0,246806724128,388221839,玫瑰腐烂的清香,5,保密,现在没用了，爆率已暗调，所有不能透视点金红钥匙卡80%不能回本。,2024-11-10 16:30:39,0,1,清风扰月又一曲，醉提浊酒煎春秋。,未知,否,https://i2.hdslb.com/bfs/face/81b97165bd8d31598a04dff056ccacdd1fbe570a.jpg,Regret
130,0,246478127089,15260089,店长KeEpEr-,3,保密,今天开了一次仿制，这张卡比想象的亏，因为一次就三个房间，机密一次2耐久，像我的仿制一次开两个房间就结束，出很多起舞的fw和牛角，进去危险系数也比较高，感觉不如一个大钥匙房来的快和安全,2024-11-10 11:49:07,0,0,,未知,否,https://i1.hdslb.com/bfs/face/5dcd065b959a22da220d729c0cd466fe74d155e2.jpg,Regret
131,0,246472516145,526110251,千年不见君一面,5,男,"卡刷了，东西拿了，被截了[笑哭]
如果是我的话，应该是成本291.5万，总收入-291.5万[笑哭]",2024-11-10 10:37:49,0,0,这个人很神秘，什么都没有写完,未知,是,https://i2.hdslb.com/bfs/face/19139e058aefe297602d8fc9bf7b6c6c0e098720.jpg,Regret
132,0,246338438241,41091499,梨果儿,6,保密,普坝如何呢[doge_金箍],2024-11-08 18:34:36,0,0,`(*&cap;_&cap;*)&prime;,未知,否,https://i1.hdslb.com/bfs/face/5c9c9db45dd540f0e6e42895380a8699a853aab7.jpg,Expectation
133,0,246255917777,174538880,PaP-cresc,6,保密,巴克什这图真的肥，两次刚落地就摸到大红[胆大党_微笑],2024-11-07 17:25:20,0,0,此生最爱：绘画+番剧,未知,是,https://i2.hdslb.com/bfs/face/a59d35732ca5a4b10ff457c022ab802f4e61073a.jpg,Joy
134,0,246188113281,384079771,吾醉美,6,男,有一张仿制4耐久金库卡，第一次是把滑膛枪第二把是个飞行记录仪，是真的好出货[笑哭],2024-11-07 00:00:09,0,0,不知所以,未知,否,https://i1.hdslb.com/bfs/face/759091bdcc3e29ee616aad2e758edafd9f46a14e.jpg,Joy
135,0,246453166880,3546650219907703,大笑的鹰会写小说,4,保密,我是新手请问我的运气算好吗？,2024-11-06 12:57:44,0,1,,未知,否,https://i1.hdslb.com/bfs/face/90b66126f9c08828022c2c7bc23f138c3498efab.jpg,Expectation
136,0,246100281825,343303372,鬼旅-_-,6,男,仿制地下金库第一次直接出坦克，已经被地下金库爆率折服了，现在犹豫要不要把坦克卖了再买一张卡[大笑],2024-11-05 16:22:52,0,0,虽不是，也差不多。,未知,否,https://i1.hdslb.com/bfs/face/39efc22282b11260dd672a44ca2301badaf9d700.jpg,Joy
137,0,246381671152,496881002,pds空我,5,保密,子轩我都没认出你了。听声音感觉像apex子轩，结果真的是。,2024-11-05 14:47:02,0,0,空我,未知,否,https://i2.hdslb.com/bfs/face/2f2eabe75af9df313550aa7e1f256538d57c8359.jpg,Surprise
138,0,246053197281,526914871,井芹仁真的菜,5,男,地下金库出的心而且出了两次，还出过坦克模型和三块金砖（我已经开爆八张地下金库卡了）,2024-11-05 04:58:12,0,2,凸(*^▽^*)凸,未知,是,https://i1.hdslb.com/bfs/face/45094d9ba7845c201a1b7142a973228558365c18.jpg,Joy
139,0,246339333504,152334209,何流千里,5,男,这玩意开三个房间只消耗一次？？？,2024-11-05 04:53:06,1,0,我只是个懒人,未知,否,https://i2.hdslb.com/bfs/face/df6d06378c83a00421c34fcffe688a9902d02bdc.jpg,Surprise
140,0,246196126272,366074432,虹曦月,5,保密,开了俩张就出过一个金条[大哭][大哭][大哭],2024-11-03 09:11:50,0,0,,未知,否,http://i2.hdslb.com/bfs/face/9a23c4c3be31e2a7f1b9015fd7e5a58dac415993.jpg,Sadness
141,0,246169810272,5017700,ioZS,6,男,出了个电脑，没2*3，给队友了，刚给了就冲下来一队，穿着墙拉枪的那种,2024-11-03 03:31:26,0,0,,未知,否,http://i2.hdslb.com/bfs/face/50671112151667d6c7710102b0b9cf31cc29dbb5.jpg,Regret
142,0,245858267665,2000748166,无敌肘击大玉科比,5,男,🤔🤓😋👆🏻,2024-11-02 15:25:23,0,0,鸡汤来喽。,未知,否,https://i1.hdslb.com/bfs/face/3c69d4479fc41308ed1a3671ba53ba59dbcd9fa0.jpg,Neutral
143,0,245858183217,2000748166,无敌肘击大玉科比,5,男,哦。,2024-11-02 15:24:43,0,0,鸡汤来喽。,未知,否,https://i1.hdslb.com/bfs/face/3c69d4479fc41308ed1a3671ba53ba59dbcd9fa0.jpg,Neutral
