序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
18,0,245134014624,492941729,墨璃清泫,5,保密,灰不溜秋的真的不好看,2024-10-21 08:12:22,0,0,欢迎b小将莅临,未知,否,https://i2.hdslb.com/bfs/face/ba9b4f7c9fb4a7817c42cdacb9c8599ea4728d8b.jpg,Disgust
19,0,244946213936,571442244,韩渡,5,女,窄得一逼,2024-10-19 03:30:49,0,0,"此情唯有落花知。
微信公号：走走看看听听聊聊",未知,是,https://i0.hdslb.com/bfs/face/411b19c8a805dffaa48b43af8c08d561cd91c9b0.jpg,Disgust
20,0,244874857776,334733632,雨若丝,5,保密,保姆间在B2我不太满意,2024-10-18 06:27:41,0,0,,未知,否,http://i0.hdslb.com/bfs/face/member/noface.jpg,Regret
21,0,244769993568,690579043,神原羿堇,5,保密,这套房子内装真心不错，就是外面院子有点太局促了,2024-10-16 18:18:32,0,1,随便发发,未知,否,https://i1.hdslb.com/bfs/face/af3b5c583ec3f99e88b9fd5b17a6c02fe590b8c3.jpg,Neutral
22,0,244739868448,8642248,宁依白,6,保密,不得不说这期房子确实厉害，它每一间风格都不一样但是格调都统一，甚至都是你在别处就见不到的那种感觉。,2024-10-16 10:56:03,0,1,商务合作 请联系vx：LoVeRlOnEr,未知,是,http://i1.hdslb.com/bfs/face/37e7477186489f6fb4232d40f11942c16911476b.jpg,Joy
23,0,244696423296,17667402,南瓜小夜灯,6,保密,看得出来，设计理念受限于占地面积。,2024-10-15 20:09:48,0,1,比利比利只会变质，不会倒闭,未知,否,https://i0.hdslb.com/bfs/face/332899426cf14b9595571b0d354e018a657b72a2.jpg,Regret
24,0,244477596401,34619556,利群利群哟哟哟,5,保密,石库门的采光依然是问题,2024-10-15 15:15:35,0,1,,未知,否,http://i2.hdslb.com/bfs/face/70651e9a321bce262b2416180e9f4726ea418a82.jpg,Regret
25,0,244678304768,23029821,一场舒心雨,6,保密,这个我喜欢,2024-10-15 13:53:55,0,1,vox全肯定bot,未知,是,https://i0.hdslb.com/bfs/face/2c893efc598cd62152cb5d01ac43743a97f11c7b.jpg,Joy
26,0,244663925600,449543234,我狠年轻,5,男,房价得跌多少年我才能买得起啊[大哭][大哭][大哭][大哭]，房价快点跌吧,2024-10-15 10:31:50,0,0,喜欢记录生活的医学牲一枚,未知,是,https://i2.hdslb.com/bfs/face/ff7edf2677205ca85358d2269828d81757270386.jpg,Sadness
27,0,244645033504,33091136,颜玖-1129,6,女,我就觉得布局挺利落的，不像别的豪宅别墅，看视频都能迷路。,2024-10-15 05:10:22,0,0,用所有硬币许愿我瘦下来!,未知,是,https://i2.hdslb.com/bfs/face/2b851d57faf4e38aa20369d34d8f0aeb24c0d137.jpg,Joy
28,0,244620138304,323572080,吖岁的,5,保密,怎么才能在这买一套啊,2024-10-14 18:21:09,0,1,,未知,否,https://i0.hdslb.com/bfs/face/6bd8c86bb4f19d05747b1ac913f844e7bbd0a245.jpg,Expectation
29,0,244404343745,599511695,bysidebb,4,保密,up 主的声音，如果不看字幕有点不知道在说什么。人声再大一点吐字清楚一点儿就好了。,2024-10-14 13:40:02,0,0,,未知,否,https://i2.hdslb.com/bfs/face/2b9d0eee17515d80ed2e10e03ace3dda2807dd66.jpg,Regret
30,0,244290679233,2156785,野生研究员,6,保密,难得的四角俱全的石库门房子,2024-10-13 04:28:55,0,0,,未知,否,http://i1.hdslb.com/bfs/face/485122a2c1257da44d4eddb034d5add5d2cd2b58.jpg,Joy
31,0,244473608048,220215725,路桥隧涵,3,男,这个算两套吗？,2024-10-13 02:33:25,0,0,看看,未知,否,http://i0.hdslb.com/bfs/face/e9c233b89106332e19b34ec7e18207c34e913b8b.jpg,Neutral
32,0,244341618496,1148120006,梦中的龙扎,5,保密,翠6顶复1200平3.55亿,2024-10-11 09:17:23,0,0,,未知,否,https://i2.hdslb.com/bfs/face/672a6bd3355c301741aceb8930ef43009fa0b60e.jpg,Neutral
33,0,244301161312,435527721,日万就像玩一样,5,保密,这房子一个亿能下来？我不信,2024-10-10 16:50:41,1,2,,未知,否,https://i0.hdslb.com/bfs/face/2446a11445ef8277e35b3a19b323ce92abab96d0.jpg,Disgust
34,0,244115282017,477818591,托勒库兹舒夫斯基,5,男,谁给来个北京图书馆那期的链接,2024-10-10 15:48:36,2,1,我是个粗人，而且长的不行~,未知,否,https://i2.hdslb.com/bfs/face/fee713aa036a2c44c05948c84c8a956ffc32990e.jpg,Expectation
35,0,244273704544,40103218,__Flashlight,6,男,确实豪、精致，小心思也很足，但是这么多期我最不喜欢的设计了，甚至有点酒店风，过道间距局促，整个楼像是玩捉迷藏或者鬼屋，壕，但不够大气，整体下来就B1像一个豪宅，保姆间在B2也有点....,2024-10-10 10:41:17,1,25,别来沾边，快乐就好。,未知,否,https://i1.hdslb.com/bfs/face/52a8b3a74be4fa03e0eee73e5b5924cf044c88e7.jpg,Disgust
36,0,244194904240,237036335,liu风风风,6,男,艾叔的衣品也太好了 可以做穿搭博主了,2024-10-09 09:22:43,0,2,互关互赞，上线必回～漏了麻烦发下私信～,未知,否,https://i2.hdslb.com/bfs/face/3ce0e1a2b96cf787e32d39d1d834adf544d67a81.jpg,Joy
37,0,244181418400,3493081089313648,巴巴爸爸巨辣,4,保密,窗外既是墙，没视野~！,2024-10-09 05:14:58,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Disgust
38,0,244003475665,1120087164,Dale-Sisyphean,5,保密,我勒个吸血鬼公馆[doge_金箍],2024-10-09 04:47:23,0,1,,未知,是,https://i0.hdslb.com/bfs/face/53f4124c044818bfbe2e8e10ccaab642586ad503.jpg,Surprise
39,0,244176440880,91464026,藏不住的PG13,6,保密,风貌别墅，我是真的欣赏不来，还是喜欢市中心的大平层和山谷里的别墅,2024-10-09 04:03:51,0,3,,未知,是,https://i2.hdslb.com/bfs/face/0ef8ad2393157ac3c5fd95235cd02f440d3ca11c.jpg,Disgust
40,0,244171975920,21513442,异能部长,6,保密,好像恰饭不能叠加，所以应该只有三角洲是[脱单doge],2024-10-09 02:47:06,0,0,,未知,是,http://i1.hdslb.com/bfs/face/679e799074ba5bd3c4bb86837a11266a136e20fe.jpg,Neutral
45,0,243983541537,306188198,DJAngel3612,5,保密,好久好久不见了阿。艾叔，失踪人口回归喽？,2024-10-08 17:44:14,0,0,,未知,否,http://i0.hdslb.com/bfs/face/member/noface.jpg,Joy
46,0,244152627376,11438926,Shotsordsoo,6,保密,看着像潜伏里的房子,2024-10-08 15:44:15,0,0,金融学逃兵，RPG爱好者,未知,是,https://i1.hdslb.com/bfs/face/d4bfbf4d5a825c030d279872c8f4e4653d3c3329.jpg,Neutral
47,0,243946510737,277995798,黑色的泡面小熊,5,保密,终于更新了叔！,2024-10-08 08:06:02,0,1,万物皆为一物，当你想要某种东西时，整个宇宙会合力助你实现愿望。,未知,是,https://i0.hdslb.com/bfs/face/1b519dba763496c539f1f755e4b0038c327469c1.jpg,Joy
48,0,243916191473,2100402469,浅笑沐鴻廪,4,保密,可是我还是想知道逃生通道在哪[害羞],2024-10-07 17:48:26,0,0,,未知,否,https://i1.hdslb.com/bfs/face/f2bc2f25122bc6d334075def59f63c379225d121.jpg,Expectation
49,0,244063098304,358216,躺着看动漫,6,保密,怎么最近动态没有小艾大叔的视频提醒，点进来才发现更新了这么多,2024-10-07 11:59:20,0,1,躺平真美好啊。。,未知,否,https://i1.hdslb.com/bfs/face/71917f721dabf34d3f06468e5bf7d493caf83c5b.jpg,Expectation
50,0,244060519264,208136934,mephosto0w0,6,保密,就是石库门两厢房一客堂的配置，把屋顶升高，阁楼变主卧,2024-10-07 11:26:19,0,0,,未知,否,https://i0.hdslb.com/bfs/face/570f6aa27c2c8d0e7e5578bca30e52a53490d0ce.jpg,Neutral
51,0,244047225072,99813324,last丶炫迈SS,5,保密,外面的装修不喜欢[辣眼睛] 里面的搭配也一般般,2024-10-07 08:39:04,0,0,,未知,否,https://i0.hdslb.com/bfs/face/831c7017fad3c2d698b197ea83e83d5bd854a0a9.jpg,Disgust
52,0,243875639489,371036060,诗仙太白酱,5,男,上海的腔调真的可以,2024-10-07 08:07:37,0,1,,未知,否,https://i2.hdslb.com/bfs/face/8437902a47bbfd8c4110ac1127b42a1d5647b8c8.jpg,Joy
53,0,244031463760,5164927,克莱克罗恩,6,男,需要4k60针,2024-10-07 05:01:52,0,0,qq裙858691041,未知,是,https://i1.hdslb.com/bfs/face/09dfa08fc1594892cc22d8d5013c85ffbc5d684b.jpg,Expectation
54,0,243847742849,201685886,渣友黑川,5,保密,最好看的一集,2024-10-07 01:28:28,0,0,,未知,否,https://i2.hdslb.com/bfs/face/5e707e75575d8fc20ed800f9c546f8f3a8716907.jpg,Joy
55,0,244010397248,3494379683580418,NC770418,4,男,一般，不够大气,2024-10-06 23:15:40,0,0,公司狗,未知,是,https://i1.hdslb.com/bfs/face/ad57c79c7b6d5e0c786067130e1a39b9fa13e2c1.jpg,Disgust
56,0,243998568608,258401,囧A在叫唤,6,保密,保姆间甚至有可视柜有合理设计。真是把保姆当人了。对比香港看的佣人间。,2024-10-06 16:23:06,0,0,,未知,是,https://i2.hdslb.com/bfs/face/7121470852562b872282435548cb0d4459848a6b.jpg,Surprise
57,0,243819525729,9696886,cvoth7012,4,男,装修风格太有腔调了，上上下下透露着oldmoney气息！,2024-10-06 14:00:43,0,7,,未知,是,https://i1.hdslb.com/bfs/face/c8f5a38dd31a5bda76a07be0faf58f5e3ea42314.jpg,Joy
58,0,243817668417,247979896,sam6618,5,保密,这集看爽了,2024-10-06 13:43:28,0,0,学大殖子们好榜样，只喷不辨，只有情绪宣泄，要辨你都对！,未知,是,https://i1.hdslb.com/bfs/face/a65fe01564e901e715e22c26c2d0b7293a028276.jpg,Joy
59,0,243971258496,433305301,需要汽水,6,男,感觉以前的砖是工艺不行才杂色，现在倒故意整不一样仿古,2024-10-06 11:15:59,0,0,没有介绍,未知,是,https://i1.hdslb.com/bfs/face/888783882ba1c9c9950e76eafd5b5c347485f908.jpg,Neutral
60,0,243803178065,1472275,最可爱的怪物,6,保密,这期的质量感觉回来了一点，继续保持啊看房子的大叔,2024-10-06 10:49:01,0,1,大家呆着的那个地方，大家喜欢玩的那个游戏，大家一起保存的那个记忆，已经随风飘淡，越离越远……,未知,否,https://i1.hdslb.com/bfs/face/0cd61ff583e521a5019ee746796058d95957f539.jpg,Joy
61,0,243958919792,2976641,45353,6,保密,住这种房的都是什么样的人啊[笑哭],2024-10-06 08:51:49,0,4,哪天我回不来了说不出来话了，请来这边找我，等你们QQ3557918963（加我前私聊我确认你的身份信息）,未知,否,https://i2.hdslb.com/bfs/face/f353e8c82ea60eefe2d2408c91206debb7ca931b.jpg,Surprise
62,0,243786362641,10592193,听女人说鬼话,6,保密,还是喜欢艾叔这风格,2024-10-06 07:07:25,0,1,,未知,否,https://i0.hdslb.com/bfs/face/f51a2da2b2a8d42bf10db3e4520caa48e200e567.jpg,Love
63,0,243950276336,380155135,peterhong76,5,保密,刚给我推好王思聪的豪宅，又给我推这个？,2024-10-06 06:52:57,0,0,,未知,否,https://i1.hdslb.com/bfs/face/dd2b2180f66a03cd741452c09f323286ff27c36e.jpg,Disgust
64,0,243776766001,72889070,躺平的大咸鱼,6,保密,当年上海的石库门房子可拆的难以数记！,2024-10-06 04:52:33,0,1,,未知,是,https://i2.hdslb.com/bfs/face/2a2b3c81e92fb1ac798cb0ed66f2cfef9cf42d99.jpg,Neutral
65,0,243924833824,28687029,我的增高鞋垫去哪了,5,保密,做卫生太麻烦，不喜欢[doge],2024-10-06 00:46:10,0,0,鞋垫拿去洗了,未知,是,https://i0.hdslb.com/bfs/face/82e612c32bfa920d3bce93e97b7fee9b28a15417.jpg,Disgust
66,0,243887508192,487136203,kiyomiDonald,5,保密,终于盼来了艾叔的长视频了 好耶(*｀∀´*)ノ亻![热词系列_爱了爱了],2024-10-05 11:33:01,0,1,,未知,否,https://i1.hdslb.com/bfs/face/89acec003a7ccf4aa02f2e106999fcaa71b3dff7.jpg,Joy
67,0,243720623073,673747857,惹起春心不自由,5,保密,是我的原因还是拍摄的原因，我看着感觉头晕，之前的其他作品就没有这个感觉,2024-10-05 10:31:14,0,0,,未知,否,https://i0.hdslb.com/bfs/face/e22580acad276e6f5bbc7fdca126c2b8bc507a17.jpg,Disgust
68,0,243665924865,454948193,暴富豆包,5,保密,这个我是真喜欢，今晚就梦这个了[酸了][酸了][酸了],2024-10-04 15:16:28,0,2,,未知,否,https://i2.hdslb.com/bfs/face/40a734d5c071d504d62048ae7a34b9d8de80d377.jpg,Love
69,0,243823874416,656532,喵黑白,6,保密,这期没看到保姆房在哪诶？？？没保姆房我住哪,2024-10-04 15:02:55,0,0,,未知,是,https://i0.hdslb.com/bfs/face/43e1b3d148d66468f2001d5885d73ab10e839a6b.webp,Expectation
70,0,243632634929,349791155,松尼男孩儿,6,男,可以多拍一点了吧 现在应该好起来了,2024-10-04 08:00:12,0,1,,未知,是,https://i2.hdslb.com/bfs/face/d72d0a846f477eaeae69952a31a4838f5d8dbfaa.jpg,Expectation
71,0,243777242720,93425049,辰莫麒灵,6,保密,目前西山龙胤第一，桃花源第二，个人还是喜欢桃花源的风格（个人观点）,2024-10-04 04:44:01,0,0,,未知,是,http://i1.hdslb.com/bfs/face/18520c69d523b5a5336ea1d56bd947418981dd2a.jpg,Love
72,0,243618664753,438393862,zk7001,5,保密,怎么这么拉了，不要啊，给艾叔推点流量啊，这样我才能看到更好的视频啊,2024-10-04 04:23:34,0,2,,未知,否,http://i0.hdslb.com/bfs/face/member/noface.jpg,Regret
73,0,243601034881,2033552,禋风雪,6,男,熟悉的感觉，熟悉的自信，熟悉的豪宅味道，都回来了。[打call],2024-10-03 20:47:27,0,0,bilibili乾杯,未知,是,https://i2.hdslb.com/bfs/face/301770bebcb10b815aad3fd908e537d3579ea003.jpg,Joy
74,0,243741525168,408516314,风息神泪墨月晕,6,女,风貌别墅,2024-10-03 14:36:52,0,2,,未知,否,https://i2.hdslb.com/bfs/face/c86a9d759c179254cff56b16f26d78052cfff818.jpg,Neutral
75,0,243544483825,16063854,胖小缪,5,保密,这装修也要一亿了吧,2024-10-03 04:47:18,0,0,,未知,否,https://i0.hdslb.com/bfs/face/ba4ceaf0c792410177c221dea64dca813276f669.jpg,Regret
76,0,243535414081,32446484,CathyFreedomLiu,6,女,好好好，我写豪宅小说需要这个,2024-10-03 02:34:29,0,0,,未知,是,https://i2.hdslb.com/bfs/face/a32e8ddaff1efd1da10e50af206ae7d6cf4ad922.jpg,Joy
77,0,243519838657,344405572,玛丽牌小蛋糕,6,女,等我再打几千年工，我也买一套[doge],2024-10-02 17:15:41,0,1,"喜欢红油面皮和珍珠奶茶！
同人不更了，搞不懂哔站的专栏惹。
喜欢第五，原神，喜欢一切简单的东西，喜欢安静滴i人，但是遇到熟悉的朋友会很活泼。",未知,否,https://i1.hdslb.com/bfs/face/e0e226174ac869e8d1b4d0c0bf1d7e1c923de0f4.jpg,Expectation
78,0,243505305009,29867350,龙介的山药粥,6,保密,漂亮，这个房子，确实很好,2024-10-02 13:36:21,0,0,分析师每日五小时睡眠足矣,未知,是,https://i1.hdslb.com/bfs/face/55bd319645e7d148483ee3bd9d8208cb137e7d31.jpg,Joy
79,0,243484979393,382828696,态度兑现天赋1,5,男,[猴哥],2024-10-02 08:54:35,0,1,,未知,是,https://i1.hdslb.com/bfs/face/390392142ee5b00f4b0c81fb12cc0ed4275db146.jpg,Neutral
80,0,243484091617,670594790,HENAMEN,5,保密,每次有躺平心态的时候，看看艾叔的视频就又有动力了,2024-10-02 08:39:57,0,1,,未知,是,https://i2.hdslb.com/bfs/face/bd8d9b718656fd36b341277d6f32ab4d29b53a8f.jpg,Joy
81,0,243480286945,22827761,纽北跑不过GTR,6,女,你不努力工作，他们怎么过得更舒服,2024-10-02 07:39:04,0,1,"网易云 纽北跑不过GTR
微博 纽北跑不过GTR
line miku-miku-miku-miku
Q 260826931
欢迎骚扰",未知,是,http://i2.hdslb.com/bfs/face/d802b20250dea3f8b60ae3516d4445210a4ec68e.jpg,Regret
82,0,243472447649,27931882,椿椿同学,5,保密,老洋房真带劲,2024-10-02 05:29:45,0,1,草树知春不久归，百般红紫斗芳菲。,未知,否,http://i1.hdslb.com/bfs/face/a0ca29060a3bc728d2b24bbd8d779c7dc1bc920a.jpg,Joy
83,0,243615655776,32203720,周人一族,6,男,真的，这运镜真的臭爆了,2024-10-02 04:02:13,0,0,加油QAQ,未知,否,http://i2.hdslb.com/bfs/face/9ad2af4a23d2c49c05538770e45884500ca59aa8.jpg,Disgust
84,0,243447115873,421939452,bili_421939452,6,男,"比較大缺點大概就是四周棟距有點近，讓格局採光有點施展不開。室內隔間與裝潢已經做滿了，功能區細分太清楚，無形中讓人感覺窄，想另外放些生活氣息比較重的東西感覺都不合適。[笑哭][笑哭][笑哭]

  
什麼時候艾叔能來台灣拍拍台灣豪宅長啥樣？[滑稽][滑稽][妙啊]",2024-10-01 18:18:43,1,1,時間管理大師,未知,否,https://i0.hdslb.com/bfs/face/50cf9ff57f080d021786eadf26da76a300a2ac36.jpg,Regret
86,0,243587728576,885533,霓虹灯NeonLights,6,保密,镜头切得太快了，有点不舒服,2024-10-01 15:46:47,0,1,,未知,否,http://i2.hdslb.com/bfs/face/3c22d34bc29ed2aa7f76132893ff94a4968a4a14.jpg,Disgust
87,0,243436862161,372814993,moneymoney快进家门,6,保密,这期真的之前的感觉回来了，久违了,2024-10-01 15:04:14,0,1,,未知,是,https://i1.hdslb.com/bfs/face/3c5abe0b9aace4eb5fb10fdded009cd2fa61667d.jpg,Joy
88,0,243578213024,393372243,带发明家嗨默丁格,6,保密,@Volirik 卧槽,2024-10-01 13:45:51,1,1,,未知,否,https://i0.hdslb.com/bfs/face/ea82b8e062ac7f399836bb009aa8b53e4d40f38c.jpg,Surprise
89,0,243428689313,342823252,旅行者达里尼,6,男,感觉后期剪掉了很多，不知道是什么原因。中海这样的大企业，又是这样价格的房子，估计就是不能讲的太透,2024-10-01 13:16:31,0,2,"211交通专业在读。
印象派图形创造者。:)
商务合作：kaiwenzhao2003@163.com",未知,否,https://i1.hdslb.com/bfs/face/9e693ef1e8e7d89468effe48c8bd2557f8a5abf7.jpg,Regret
90,0,243569123808,478300041,极速霸主,6,男,熟悉的老味道回来了，这才是初衷,2024-10-01 11:48:14,0,2,越向前，越是光明,未知,否,https://i0.hdslb.com/bfs/face/dde156c19fe0e45f262192bad415a8f0ca612fea.jpg,Joy
91,0,243556333744,45395623,未婚的阿寅,6,保密,很久以前关注的大叔，现在自己也干房产了,2024-10-01 08:56:19,0,12,,未知,是,http://i0.hdslb.com/bfs/face/ebceffad30a0d92439dce90156548b417d1b5746.jpg,Neutral
92,0,243409098449,494537776,上个情话,5,保密,这种房得投几辈子胎？,2024-10-01 08:41:31,0,1,爱情不敌坚持泪,未知,是,https://i1.hdslb.com/bfs/face/8a1aefe5dda39b6004dd67bbb288909e7e682adf.jpg,Regret
93,0,243552777680,3412243,杰西卡很琳,6,女,女孩房间的厕所竟然只有浴缸？没有淋浴房这什么设计不考虑一下女生[喜极而泣],2024-10-01 08:00:50,0,0,逗比？文艺？多变？女神？经,未知,否,https://i1.hdslb.com/bfs/face/01d80941ff2e8fc0e0c7545bb0a21f054786dcfb.jpg,Surprise
94,0,243552394080,381778128,婴2019,6,保密,这期漂亮。感觉回来了,2024-10-01 07:55:15,0,1,就很无聊,未知,是,https://i0.hdslb.com/bfs/face/ecb34b59c4e55aac96b89616b87ff8f63a4c722b.jpg,Joy
95,0,243549063472,1755710714,丶登高处笑看天下,4,保密,下雨外边的沙发可咋整[喜极而泣],2024-10-01 06:59:57,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Joy
96,0,243548652496,4627649,西瓜小元子,6,保密,这不是我原来家对面吗[喜极而泣],2024-10-01 06:53:20,0,0,,未知,否,https://i2.hdslb.com/bfs/face/4d77bccea8e66c1863e9e82e65e6ed40f2316a0a.jpg,Joy
97,0,243402341505,1083846984,琪绮姐,4,女,@中华成语啊 [呲牙],2024-10-01 06:45:53,0,0,这个人很神秘，什么都没有写。,未知,否,https://i0.hdslb.com/bfs/face/0d1c396cf8d16529fe18787ba82be23eaebba188.jpg,Joy
98,0,243402401361,1083846984,琪绮姐,4,女,@香蕉是个芭拉 [呲牙],2024-10-01 06:45:45,0,0,这个人很神秘，什么都没有写。,未知,否,https://i0.hdslb.com/bfs/face/0d1c396cf8d16529fe18787ba82be23eaebba188.jpg,Joy
99,0,243402334113,1083846984,琪绮姐,4,女,@梨园蜀风 [呲牙],2024-10-01 06:45:37,0,0,这个人很神秘，什么都没有写。,未知,否,https://i0.hdslb.com/bfs/face/0d1c396cf8d16529fe18787ba82be23eaebba188.jpg,Joy
100,0,243402011297,88774591,攒钱上岸的叼毛一个,6,男,好看吧，普通人一年工资连个马桶都买不起[doge],2024-10-01 06:39:33,0,1,,未知,否,https://i1.hdslb.com/bfs/face/55bdd05c07ac92387520edbed639a34d14e61aa0.webp,Regret
101,0,243401761217,1083846984,琪绮姐,4,女,@北京鸟巢上的鹅蛋 [呲牙],2024-10-01 06:35:10,0,0,这个人很神秘，什么都没有写。,未知,否,https://i0.hdslb.com/bfs/face/0d1c396cf8d16529fe18787ba82be23eaebba188.jpg,Joy
102,0,243401500545,1083846984,琪绮姐,4,女,@松间-抑或是啄木鸟 [呲牙],2024-10-01 06:33:45,0,0,这个人很神秘，什么都没有写。,未知,否,https://i0.hdslb.com/bfs/face/0d1c396cf8d16529fe18787ba82be23eaebba188.jpg,Joy
103,0,243401499057,1083846984,琪绮姐,4,女,@上海中国留学生博物馆 [呲牙],2024-10-01 06:33:38,0,0,这个人很神秘，什么都没有写。,未知,否,https://i0.hdslb.com/bfs/face/0d1c396cf8d16529fe18787ba82be23eaebba188.jpg,Joy
