序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
14,0,260245791633,3461577476934076,铿惑1234,3,保密,现在做33已经从屯屯鼠进化成全装哥了[笑哭],2025-04-24 06:25:33,0,0,,未知,否,https://i1.hdslb.com/bfs/face/0893619315205db8505fc765259694830e3c2ce5.jpg,Joy
15,0,260237651777,224503590,今天又笑了吗,6,男,彼得帕克毒液版,2025-04-24 04:18:50,0,0,,未知,是,https://i0.hdslb.com/bfs/face/7ec5f10252b8c2e82e74b85f0a5f16ed5fe21063.jpg,Surprise
16,0,261104346752,1706689948,大尾巴狼_普罗旺斯,5,保密,我：（蜂医）（中等包）（弹挂和枪借人机的）（二级甲）,2025-04-23 12:30:08,0,0,,未知,否,https://i1.hdslb.com/bfs/face/03f84c1ece06734d7923766066e110095f446c83.jpg,Neutral
17,0,261100624000,1606630643,开不了花的花,5,男,此时，另外一种人： 还差一点哈弗币我就可以进绝密了，猛攻！！！,2025-04-23 11:44:23,0,0,"布吉岛小飞舞
",未知,否,https://i2.hdslb.com/bfs/face/371a727ada5660330ce097c7bc558186fb916dee.jpg,Expectation
18,0,260190630289,244308173,兴奋の大马猴,5,保密,屯屯鼠的报复性消费如何呢,2025-04-23 11:24:52,0,0,我将代表扎兰屯冲锋！！！！,未知,否,https://i2.hdslb.com/bfs/face/f7629ba934b9cc520cf9833b95afb71ca797516a.jpg,Expectation
19,0,261091781632,43336312,姐姐没能保护好你,6,保密,普通长弓溪谷跑刀，只要你慢慢跑，我基本是把把百万撤离。不过每局分钟都在25分钟以上。,2025-04-23 09:55:12,0,0,乆乆乆乆乆乆乆乆乆乆乆,未知,是,https://i1.hdslb.com/bfs/face/9b47365895a2645648706d9584850e08b33d1aaf.jpg,Neutral
20,0,261039858016,197718649,糯奶糕i,6,女,今天当鼠鼠在航天被踢死小10次  气的我直接我起盾构了  带个自闭头 人机枪+人机甲  你泼水把我打死亏的是你  被我勾到顶死你不直接炸了吗,2025-04-22 15:11:44,0,1,喵喵喵,未知,是,https://i1.hdslb.com/bfs/face/e81fe28660857486b99c9e3e65e7f5d30bdc60e4.jpg,Anger
22,0,260133531969,109108074,梦之觉醒,6,保密,对我来说四套就听奢侈的,2025-04-22 15:08:59,0,0,人中卫龙,未知,否,https://i0.hdslb.com/bfs/face/464f65762add2f27a1e1814153333e27147d0000.jpg,Neutral
23,0,261036070880,1053637439,我是鸡damn,4,男,日子不过了,2025-04-22 14:26:31,0,0,,未知,是,https://i2.hdslb.com/bfs/face/e4fc49244d6f98d0ecff070e9ecb685475d7eb91.jpg,Sadness
24,0,260122724241,12636153,咪瑶OvO,6,女,得吃！,2025-04-22 12:51:26,1,1,"
",未知,是,https://i0.hdslb.com/bfs/face/d00c98f80ca172e600e976d188283f93a734701f.webp,Joy
25,0,260116290689,668330394,特维拉驻卡莫娜大使,4,男,可是真正的用的话一般是花50万买套四套加一个热成像的枪或者一把机枪与他的弹药,2025-04-22 11:29:33,0,0,是的，我很神秘，所以我不想写,未知,否,https://i0.hdslb.com/bfs/face/139d4cbd51ff2119dd955fcf51dcbaf86f640f44.jpg,Neutral
26,0,260099666289,74474763,Back丶shake,6,男,我现在两亿了，现金一亿，就随便玩了，天天摸卡去,2025-04-22 07:14:20,0,0,,未知,否,http://i0.hdslb.com/bfs/face/33c1ff59c7cd8c3088ce8a194798475cc3c482ca.jpg,Joy
27,0,260086702497,33677684,旋风土豆番茄酱,6,保密,都在开玩笑，可是这真的是我的极限[辣眼睛],2025-04-22 03:28:44,5,4,,未知,否,https://i2.hdslb.com/bfs/face/80e7a8bd77a4cef3090d7ca8bdd1d388c4174a55.jpg,Disgust
28,0,260082706577,450713782,陈相公啊哟,5,男,这种我打哈夫克小兵打，路边一条，顺手的事[doge],2025-04-22 02:12:43,0,0,卷王,未知,是,https://i1.hdslb.com/bfs/face/edd0c36b0444688d9d7d296f073e5b783b7f9210.jpg,Joy
29,0,260049891873,1709492074,豪杰自,5,男,把把装备券把把装备券用都用不完，搞到后面我自己改的枪不好打了，只会打这种垃圾裸枪[大哭],2025-04-21 13:02:20,0,1,,未知,否,https://i1.hdslb.com/bfs/face/1a2a825f64c17145a301e00ef3285dfc3fa15564.jpg,Regret
30,0,260025850433,3537125142169992,蘿素,4,保密,看到前面都感觉过了，看到十几万的勇士感觉你不过了,2025-04-21 07:40:12,0,3,明哲保身，褒义贬义的让别人说去吧,未知,否,https://i0.hdslb.com/bfs/face/9b7d8e0845c238c7957b70ed98fd3cf858db6e8d.jpg,Regret
31,0,260014757793,43664982,炼爱仙尊,5,保密,得吃！[doge],2025-04-21 04:37:37,11,12,,未知,否,https://i0.hdslb.com/bfs/face/127283d283d1d0a0039eb75cf1d902e8390bc0b0.jpg,Joy
32,0,260014699009,518690296,CZK_Healthy,5,男,"沟槽的deepseek
### **1. 六套猛攻型（大老板原型）**
- **游戏行为**：All-in式押注、追求速战速决、享受高风险操作带来的刺激感
- **现实映射**：企业家/冒险家精神
  - **核心动机**：多巴胺驱动的风险偏好，将博弈视为自我验证的仪式
  - **潜在缺陷**：幸存者偏差（只看到成功案例），容易忽视系统性风险
  - **社会学对照**：硅谷""Move fast and break things""文化，加密货币投机者

### **2. 老鼠型（社畜原型）**
- **游戏行为**：保守发育、资源囤积、避免正面冲突但难以突破阶层
- **现实映射**：科层制下的打工人
  - **行为悖论**：
    - 勤勉度与收益不成正比（边际效益递减）
    - 过度适应规则导致路径依赖（如盲目刷日常任务）
  - **社会结构因素**：
    - 老鼠型玩家实质是游戏经济系统的""基础代谢层""
    - 其存在维持了游戏生态稳定，但设计上限制其上升通道",2025-04-21 04:36:19,0,2,,未知,否,https://i1.hdslb.com/bfs/face/8d7a0d1e4e87ac4604a5e8d5a5334eb1cfe393aa.jpg,Neutral
33,0,260010103457,3493127079856862,AAA莫塔里卫队长赞妮,5,女,四十万的满改P90我当宝贝一样供着，只有一把东拼西凑的G3陪了我一个赛季，就在昨天被XXS坑没了[大哭],2025-04-21 03:33:08,0,0,无人宽恕，无人怜悯,未知,否,https://i2.hdslb.com/bfs/face/244523a0b21c5d4459a8d7e33eedec0eb7fdf909.jpg,Sadness
34,0,260908284048,349121724,光轮两亿,5,保密,前面几个还好，十万的勇士是不是太离谱了？我一般给枪加个瞄准镜就算奢侈了[doge],2025-04-21 02:50:34,3,7,,未知,否,http://i0.hdslb.com/bfs/face/f0124661fa585afaa661eb69c4338cefaec28994.jpg,Surprise
35,0,260005512673,413400973,Sky灬夜枭,5,男,钱有了，游戏也腻了[妙啊],2025-04-21 02:16:49,0,0,茫茫白夜·终生安眠.,未知,否,https://i1.hdslb.com/bfs/face/7a2c822cf2bb2f3506e5f685a3e9567fa4ecedb3.jpg,Regret
36,0,260892478368,84146914,AweilsEos,6,保密,钱都用来买点卡开着玩了，主打抽卡,2025-04-20 17:53:44,0,0,会分享一些遇到的问题的解决办法,未知,是,https://i1.hdslb.com/bfs/face/d123832d9cca604f9e67bec2c0da8a8dcfbf1298.jpg,Neutral
37,0,260883010320,1135253402,蟪蛄不知春秋a,5,男,[桃源_给花花],2025-04-20 15:18:36,0,0,,未知,否,https://i2.hdslb.com/bfs/face/c3c9a190edda0da52fda1022f3983108e381f450.jpg,Neutral
38,0,259955684801,1564309474,bili_77777443217,2,保密,日子不过了[惊讶],2025-04-20 09:29:22,0,1,,未知,否,https://i1.hdslb.com/bfs/face/ec4155ddc0f3f0fc292c7aebc75c0b426af61380.jpg,Surprise
39,0,260813212848,1738213119,一只小卷王,5,保密,嘻嘻,2025-04-20 00:05:08,0,0,,未知,否,https://i0.hdslb.com/bfs/face/b360e9e4b7ee3a01de13443300a3d9c9258d1b1e.jpg,Joy
40,0,259901907185,1230995397,耄耋258,5,男,昨天在0号大坝 打了一个人 然后捡到高速阵列的 ，能还给我吗 新手的第一个红,2025-04-19 16:23:59,0,0,"陌生人 谢谢你 
",未知,否,https://i0.hdslb.com/bfs/face/625e9fcee55bff8f6bef1f0c70d741cfbb539268.jpg,Expectation
41,0,260792364768,334050038,不算卦的葛真人,5,保密,手术包俩强化针这叫暴复？最起码的战地医疗+野战手术，配件不能空紫色装满！,2025-04-19 15:10:14,0,0,心平能愈三千疾 心静可通万事理,未知,是,https://i2.hdslb.com/bfs/face/1903df16e503ff12c03667afdea1e237b568b9f4.jpg,Disgust
62,0,259891793841,1939461,悠哉悠哉老咸鱼,6,保密,只要凑齐五套和子弹我就猛攻，猛攻真的上瘾[笑哭],2025-04-19 14:26:40,0,0,,未知,否,https://i0.hdslb.com/bfs/face/0620466b049b8fb7ea67b728ac3a46b4c08a7d6f.jpg,Joy
63,0,259887311425,1288062,泽越 止,6,保密,普坝天天打uzi打习惯了，现在下机密都是用8w的uzi卡战备，一开局就找ai只打腿借胸挂头盔护甲背包,2025-04-19 13:38:33,0,0,,未知,否,http://i0.hdslb.com/bfs/face/45b1ad901199b87dd380dd7abacafd2ed0c63d91.jpg,Neutral
64,0,260772154400,6807518,凰泽诺亚,6,保密,"啊？你们都舍得用制式套装以外的东西吗[哦呼]
我每次的目的就是把制式套装兑换的装备完整的带出来，当做提款就心满意足了[喜极而泣]",2025-04-19 11:31:14,3,9,,未知,是,http://i2.hdslb.com/bfs/face/6e7ee177b5cc681b9609c07f8d5eb574b52d409c.jpg,Joy
65,0,259871490033,624828869,广岛遭受核打击,5,保密,背着15的包穿12的夹子拿30发子弹的手枪打个士兵都是赚好吧[doge],2025-04-19 10:31:20,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Joy
66,0,260763125168,571707317,曾遇花,5,男,我这人是囤不了钱的，只要赚了点就去航天打，总想当赌狗一把就赚回来了[笑哭],2025-04-19 09:41:06,0,0,我的感冒或许永远都不会好了,未知,是,https://i2.hdslb.com/bfs/face/78cfdcd42db12cefb2d973ac4a4809ebe42d968c.jpg,Joy
67,0,259859503665,3546683094862189,King大魔,3,保密,[笑哭],2025-04-19 07:46:18,0,0,,未知,否,https://i1.hdslb.com/bfs/face/53822e7090a2dca6c697b06baa3507ae955b11bc.jpg,Joy
68,0,259848075937,17574657,初汐冕牙,6,男,这就一辈子？  那我两个库存不得死一片？,2025-04-19 04:55:51,0,0,嘎,未知,否,https://i0.hdslb.com/bfs/face/ea02bdac36deba206b1351c26b65550002ebc107.jpg,Surprise
69,0,259794706289,31332364,叨叨杀神,6,保密,笑死了，一模一样，我现在都看不上小血包和小手术包了，捡都不想捡，舍得用蓝物品了，买紫弹和紫包紫甲还是觉得肉疼,2025-04-18 11:42:51,8,5,,未知,是,https://i1.hdslb.com/bfs/face/d1b553eb3909cfb83e9cbbab40a32259f893c711.jpg,Joy
70,0,259720816433,2088909271,森慕某人,5,保密,日子不过了?,2025-04-17 12:22:39,0,0,蝴蝶刀小白，新人coser，外加火批,未知,否,https://i1.hdslb.com/bfs/face/62f9a4a128cbab980d4dd5e95a7394dfb4710b88.jpg,Sadness
71,0,259715558353,15680473,_安安安啦_,6,男,起了一把60多万的枪，一把输的剩裤衩，不算背包、挂件那些,2025-04-17 11:13:00,0,0,,未知,否,https://i1.hdslb.com/bfs/face/fbd1171dd33cf3911b9ddaadbfea9ad5daa00e7a.jpg,Neutral
72,0,259660886801,3493079308831093,雪霁ei,5,保密,狗见了都摇头,2025-04-16 15:05:58,0,0,天涯何处无芳草，何必单恋一枝花,未知,否,https://i1.hdslb.com/bfs/face/65dad62c111a7140861218c1265dcd6d5bffc5cd.jpg,Disgust
73,0,259654117521,445283287,你猜猜啊丶丶,5,保密,去抽龙,2025-04-16 13:43:42,0,0,,未知,否,http://i1.hdslb.com/bfs/face/1a1ed0b13c08d3775f9d7777c5b0d03285b21fe8.jpg,Expectation
74,0,260508605200,332808727,默-_-念,6,男,起这种装备 你日子不过了？败家玩意[doge],2025-04-16 07:05:42,0,0,,未知,是,https://i1.hdslb.com/bfs/face/542b95b62f19ddb2367cddd751e535823e1b2573.jpg,Disgust
75,0,260488636576,35920110,--元白,5,保密,钱从来不超过两百万，一够就猛攻，没钱就制式[脱单doge][doge][doge_金箍],2025-04-16 02:29:24,0,0,谁见幽人独往来，缥缈孤鸿影。,未知,否,https://i0.hdslb.com/bfs/face/9b76999f0e2f55661192aaddc3a018cf7fe246f4.jpg,Joy
76,0,259565168993,129340686,毂中,6,男,十几万的勇士？这么奢侈，你是要打绝密吗？,2025-04-15 11:08:47,0,0,我投降，米学长别莎我,未知,否,https://i0.hdslb.com/bfs/face/0e7238254a09517a283ed6ec0b4c27b4a53017a8.jpg,Surprise
77,0,259550848961,1326800290,GW_心眼,5,保密,哥们，不过日子了？！,2025-04-15 07:14:09,0,1,,未知,是,https://i1.hdslb.com/bfs/face/350a5b5fed66e91edc7e0a92de7ca2807bf2c494.jpg,Surprise
78,0,259546862785,403994789,开心是最好的啦,6,男,@一个一个哼哼哼 @艽cute,2025-04-15 05:55:30,0,0,富贵不能淫 贫贱不能移 威武不能屈,未知,否,https://i2.hdslb.com/bfs/face/15b5eaa8c687ab282e9f9329e5017f0c3b77aaf1.jpg,Neutral
79,0,259533156913,2081640459,-秋-酒,5,男,我70w进去的你这起的感觉我有罪一样,2025-04-15 02:23:05,0,0,千秋日月，酒落星辰,未知,否,https://i0.hdslb.com/bfs/face/cc5052f043b00c8d0be175fde5ebf1e5816c7039.jpg,Regret
80,0,259520684977,627416693,1最强之男1,5,保密,我觉得只要有固排挣钱很容易。[doge][doge],2025-04-14 18:00:08,0,1,一位热爱游戏的玩家,未知,是,https://i2.hdslb.com/bfs/face/b10c069eb0d3f574d31b09cdcdc06095b2f5026b.jpg,Neutral
81,0,259500799537,1260895652,糖糖天使酱,5,女,仓库价值5b，照旧天天玩红狼起大狙在机弓捡垃圾[吃瓜],2025-04-14 13:01:58,0,0,只是一个平平无奇的路人罢了。,未知,否,https://i2.hdslb.com/bfs/face/97893d324b3af9fb7a6c1ba48d92b717ffafeaf1.jpg,Neutral
93,0,259488488049,515786,驱蚊法师,6,保密,哈哈哈哈,2025-04-14 10:16:23,0,0,,未知,是,https://i2.hdslb.com/bfs/face/867eb9c1a08a7c7326603686e32da82ca062caef.webp,Joy
94,0,260318933056,45239907,本樱落雪,5,保密,真是一身好装打不过，裸刀单人我战神[笑哭]每次裸刀进去当老鼠，听见枪身就兴奋。小花一捏，北鼻们我来了。在机密受欺负，普通还不拿捏。夺个人机就刚满编队。普通比机密还踹得肥，武器药品根本用不完,2025-04-13 16:44:42,1,2,,未知,是,http://i0.hdslb.com/bfs/face/member/noface.jpg,Joy
95,0,260318537728,45239907,本樱落雪,5,保密,玩了一周多了 真的是赚多少花多少 全升仓库了 最大的烦恼就是仓库堆不下  没用的药是真的多 票也是满的,2025-04-13 16:38:19,2,1,,未知,是,http://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
96,0,260303104448,331493343,大财Club-大脚-招打手,5,保密,"大财Club.(三角洲)
欢迎各位老板.来尝试我们
诚信为本.绝对绿色.
祝南来的北往的老板们蛇年大吉.天天出心.
把把有红.
详细如下图.",2025-04-13 13:26:00,0,0,卫星:LJC8Y15R,未知,否,https://i0.hdslb.com/bfs/face/8a6e43826c573f5d0e9f31fd11b0d29bc86b2801.jpg,Joy
97,0,259400153297,1715090598,修行者789,3,保密,不过了。,2025-04-13 06:59:20,0,0,,未知,否,https://i0.hdslb.com/bfs/face/09d483f11c40730fc27b3264b5d2a3c953902530.jpg,Regret
98,0,260247459632,274754132,初墨必姓熊,6,保密,玩个游戏跟上班一样压抑我埃及吧用啥就用啥，没钱跑刀有钱就消费，虚拟资产不拿来变现就跟耍流氓一样把我困住搞起赛博打工是吧,2025-04-13 01:22:23,1,1,,未知,是,http://i2.hdslb.com/bfs/face/89468f68294c2da5d58e4e286138ed9f26b18fc1.jpg,Regret
99,0,260231302224,89756707,雅尸南带,5,保密,三角洲像千王之王星爷鞋子上的 上层巧克力冰淇淋底层真是屎,2025-04-12 16:44:02,0,0,,未知,否,https://i1.hdslb.com/bfs/face/8071d4fd59b830d5c0b1be8d0cefd89caf268677.jpg,Disgust
100,0,259355786881,1742723160,YANG_GFTCE,4,保密,不会就我一个平时打机密战备就比准入标准多两块吧?[doge][doge][doge],2025-04-12 15:46:37,0,0,哈？,未知,否,https://i0.hdslb.com/bfs/face/b01956310ff605c206b71568e5e79ac182dc7122.jpg,Joy
101,0,260213726304,281615115,铭_烦,6,保密,[doge]我也猛攻！,2025-04-12 13:21:15,0,0,,未知,否,https://i0.hdslb.com/bfs/face/909d563af4329f0247d5083c5bd05dbb9dbc68b8.jpg,Joy
102,0,260174167408,1877798129,眉果邱,4,保密,这么奢侈,2025-04-12 04:58:17,0,0,,未知,否,https://i2.hdslb.com/bfs/face/27452ef05d71e026cda046543cd7ae67b06ac92f.jpg,Disgust
103,0,259294654433,3546571713022292,TwiLight-_,4,男,平时我就带个棒球帽，绿甲就进了,2025-04-12 02:39:40,0,0,我永远会把队友的利益放在第一位，然后才是我的利益,未知,是,https://i2.hdslb.com/bfs/face/1d3c210fda4f50aaca0b942b9ae87c97635a06a1.webp,Neutral
104,0,259250673105,345797973,塘主伊落特,6,男,我仓库也400m现金两个亿，现在还在当老鼠,2025-04-11 11:35:48,0,0,鬼畜，一生挚爱,未知,否,https://i0.hdslb.com/bfs/face/1f2c78a951cf4ff719a390c43c8b7c393c2ba1c1.jpg,Neutral
105,0,260097082128,1182504813,君子伪言,4,保密,普通大巴，金胸挂，红背包，三级弹药，满改m14，金色医疗箱，紫色手术包[嗑瓜子],2025-04-11 07:06:17,0,0,,未知,否,https://i0.hdslb.com/bfs/face/2b9c476e668f6573754295102bf229d531de0ef2.jpg,Neutral
106,0,260086901984,702186208,熙绥,3,保密,真的，平时我连3套都不舍得用[doge],2025-04-11 04:32:37,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Joy
107,0,260084841248,350337736,机动电饭胞,6,保密,一晚上烧了两颗非洲之心的现金[doge],2025-04-11 04:09:12,0,0,,未知,是,https://i1.hdslb.com/bfs/face/51ea0712ac98f41f7af06be2052261044adeb2b3.jpg,Joy
108,0,260081865632,522007508,每天都要快乐啊--,5,保密,起这么好干嘛啊？你要毁号啊？[吃瓜],2025-04-11 03:28:29,0,2,,未知,是,https://i2.hdslb.com/bfs/face/bebd375b2abe66e1b5b80d7af91d2bd7b5c8ee72.jpg,Surprise
109,0,259215928033,102109851,又见那光,6,男,染上这玩意了清家荡产了900抽了还没有出[笑哭],2025-04-11 03:15:09,0,0,,未知,是,https://i0.hdslb.com/bfs/face/ea0e5bea15015118c0db1f09dca2820bde896813.jpg,Regret
110,0,259212534177,1103329657,理-塘-顶-针,5,男,你们觉得奢侈，只不过是我的日常罢了[doge],2025-04-11 02:19:51,0,0,6,未知,否,https://i1.hdslb.com/bfs/face/0fb37843f39f0ae4e492a78e456dab2925733b67.jpg,Joy
111,0,259201379457,541244061,环の灰色,5,保密,我的报复性消费是奖励自己一把改装m4[脱单doge],2025-04-10 19:54:10,0,0,,未知,否,https://i0.hdslb.com/bfs/face/c44dd375edd274a3864fad17bedb11b05d25b204.jpg,Joy
112,0,259155493665,1292151480,tz7274,5,保密,食之无味，弃之可惜,2025-04-10 07:24:32,0,0,,未知,否,https://i0.hdslb.com/bfs/face/3f40dd7e925210409dbec01887357fd10da44c5c.jpg,Disgust
117,0,260013492384,21885417,赛博吉祥物六子大咕咕,6,男,改了一把50万维克托，根本不敢用，怕被一脚踹死,2025-04-10 06:07:33,0,0,余生，做个好人,未知,否,https://i0.hdslb.com/bfs/face/850d4bd7cec243cb045ae4477b9f77d1d48b54ab.jpg,Neutral
118,0,259151259345,287009663,梓玖999,6,保密,是的,2025-04-10 06:05:03,2,1,,未知,否,https://i2.hdslb.com/bfs/face/541eb5265d0b394cedf90c0cc4c6b7699f290bf4.jpg,Neutral
119,0,259987620000,3493084774008904,文子AAAm,5,男,就算跟朋友打绝密也只能用几乎全新四套或者是比破损还破损的五套[大哭],2025-04-09 21:45:18,0,0,,未知,否,https://i1.hdslb.com/bfs/face/272e638dcb592e8a04701615809d8cc1ce2f5d15.jpg,Sadness
120,0,259976316688,451410807,荒野乞丐在求生,5,保密,之前的我跑刀只会跑长弓捡捡破烂，但是后来我接触到了绝密，接触到了巴克什，我之前喜欢的小蓝好像都入不了我的眼了，难得一见的军事情报也再也懒得拿，把把百万撤离的爽感冲击着我，我已经回不去以前那个机密长弓能被一个大金哄开心的时候了,2025-04-09 15:53:54,0,1,快点跑不要回头,未知,否,https://i0.hdslb.com/bfs/face/e0f279640f678a1f15e0b0d44bece7cd39ffa45f.jpg,Joy
121,0,259966567280,81564809,胡桃才不是魅啊魔,6,保密,太对了,2025-04-09 14:01:54,0,0,2771279550我的QQ我也没有什么好东西但是我有的都会发给你,未知,否,https://i2.hdslb.com/bfs/face/309709569547119362e8723ce155c0a11fbb6cd2.jpg,Joy
122,0,259965114192,56502513,灰色小咖,5,保密,虽然我的仓库只有250m  但是从10m的时候就只打四级弹穿四级头甲,2025-04-09 13:47:41,0,0,,未知,否,https://i0.hdslb.com/bfs/face/18a12a2da6a5b3284386decba514b78f89d36c4b.jpg,Expectation
123,0,259959629024,286616734,-逸一时-误一世-,6,保密,当你真起吴涛带金丹猛攻，然后就被丢进全是鼠鼠的低爆局，打完一把出来发现吃的还没回本[蔚蓝档案表情包_呜哇],2025-04-09 12:42:00,0,0,别主意我名字,未知,否,https://i1.hdslb.com/bfs/face/4114807daf0f3fd741f12eb482eb60a2b31ace60.jpg,Regret
124,0,259092442065,515214777,bili_ccc10,5,保密,兄弟们，我打算出刘涛金蛋，然后跟垃圾鼠共天下，能赚吗[doge][doge][doge],2025-04-09 11:14:54,0,0,,未知,否,http://i0.hdslb.com/bfs/face/46046a60803f4a7e7dfbb15fbb859c9d57cb6a51.jpg,Expectation
125,0,259090268369,161152889,想养一只七七,5,保密,火力制式跑普坝，每活出来两把就带两把狙补一点战备奖励自己一把机密[doge],2025-04-09 10:48:09,0,0,,未知,是,https://i2.hdslb.com/bfs/face/b8d35c199e06296fcfd6f7f1726ac2349d5aafe1.jpg,Joy
126,0,259080728577,678396565,bili_678396565,5,保密,木有现金，不敢起装备,2025-04-09 08:35:00,0,0,,未知,是,https://i0.hdslb.com/bfs/face/member/noface.jpg,Regret
127,0,259938000864,3546650731612549,宸白---,3,保密,看的我直接把子弹不塞保险,2025-04-09 08:00:19,0,0,,未知,否,https://i1.hdslb.com/bfs/face/24d7fb778b0c758ed1fa5da303a11a6135852aee.jpg,Anger
128,0,259912754464,382961610,复克莱因群,6,保密,我的报复性消费就是把特勤处升下级[一人之下_瘫],2025-04-09 01:09:46,0,0,"彩六,偶尔单机，随缘更新",未知,是,https://i0.hdslb.com/bfs/face/6a139dc40e3765e25e88bde7be8c2b72b2eef1e5.jpg,Joy
129,0,259862145632,436062637,an没亩,5,女,说白了这不就是没固排不起吗,2025-04-08 08:57:21,0,0,xxj？我的√吗，有点意思,未知,否,https://i1.hdslb.com/bfs/face/2abff5d47b421ceeac7aaed9591483d03a3a2340.jpg,Disgust
130,0,258963617889,2520985,闇语,6,男,打架赢得枪超20w我就舍不得用了，最后卡库存了才开始卖相对便宜的😢一仓库卖不出去的金包红包金甲红甲。舍不得用,2025-04-07 16:41:25,0,0,星与月,未知,是,https://i1.hdslb.com/bfs/face/688374f8a57c1f94299d74a287b5cd4c98d0991f.jpg,Sadness
