序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
17,0,253855798209,387210085,SE飋,6,男,这个视频告诉我们，能装大红的背包并不贵，所以跑刀还是得带个包,2025-02-05 16:05:56,0,0,这个人很不神秘，还是写了点东西的,未知,是,https://i1.hdslb.com/bfs/face/7915541d9ed77e6f99ebc042a8f06525a62c6b63.jpg,Neutral
18,0,254117367616,42331631,祉頔,5,保密,有一把出坦克队友没带包，我拿走了,2025-02-01 13:17:15,0,0,,未知,否,http://i2.hdslb.com/bfs/face/1da993152161b9cfdd781c5632a9eb68bb7b1027.jpg,Neutral
19,0,254117062192,42331631,祉頔,5,保密,一看这就是外挂,2025-02-01 13:14:22,0,0,,未知,否,http://i2.hdslb.com/bfs/face/1da993152161b9cfdd781c5632a9eb68bb7b1027.jpg,Disgust
20,0,253907918976,1487065310,月子天下第一的说,5,保密,跑刀搞死赛伊德，给了张卡[doge][doge],2025-01-30 09:04:44,0,1,,未知,否,https://i2.hdslb.com/bfs/face/5c05bb8d48463cd4c6241ed3ea0b7da298930711.jpg,Joy
30,0,253043460961,21369973,_banjo,6,男,呼吸机嘿嘿,2025-01-27 18:11:21,0,0,,未知,否,https://i1.hdslb.com/bfs/face/353cea38d494b5d973400f9fa231dd891bc00b28.jpg,Joy
31,0,252936501841,14290669,原装抖靴农,6,男,要是有个自动买背包的设置就好了，预设方案也要点好几下不方便,2025-01-26 15:04:46,0,1,unfollow,未知,否,https://i1.hdslb.com/bfs/face/d1b19a701f8e2f6034d52514b55373c2ea2f9a26.jpg,Regret
32,0,253093541104,1648595400,摸鱼丨菜鸡小熊猫,5,保密,本期：3x3 宣传片（[doge_金箍]）,2025-01-22 03:46:04,0,1,steamid:#FF0000菜鸡小熊猫_____#EA0000,未知,否,https://i0.hdslb.com/bfs/face/3cf68729de6093fe0035f28f420722475fe1358c.jpg,Neutral
33,0,252857664592,3546560075925730,神龙大侠0915,5,保密,"不知道你现在还记不记得半年前的这段视频[脸红]如果记得，我想你就不会认为鼠鼠多了会影响自己的直播效果，毕竟当时你也是鼠鼠中的一员；如果记得，我想你也不会说出“十分钟机坝跑刀轻轻松松一百万”这种批话。果然人总是在发达后，就迫切的想摆脱曾经的自己。
现在天天有无数个配好六套的舰长，等你扫码上号；直播间也有数不清的人在你被质疑时刷SC支持你；甚至官方在版本更新后第一时间也要来你直播间漏个面。请问你还如何真正的了解普通玩家的游戏体验？畸形的匹配机制+逆天的物品爆率，绝密鼠鼠变多是因为3*3吗？真正的问题所在你避而不答，只知道把矛盾转火到鼠鼠玩家身上，真的太失望了[微笑]",2025-01-19 15:15:33,0,1,,未知,否,https://i1.hdslb.com/bfs/face/9a1b1d874f5941cecfc474e569c3166067baa04e.webp,Disgust
34,0,251790049233,77972879,KylianMbappe9,5,保密,来了,2025-01-14 08:35:51,0,0,ℳ₯㎕·于荒颓中睁眼，亦从灰烬里重燃。,未知,是,https://i2.hdslb.com/bfs/face/4a711eda0c477acc6a40df970c6fad0b203ddbc6.jpg,Expectation
35,0,252340612176,3493083505232434,CY德三酱,4,保密,开局怎么显示复活点啊，我S1有S2就没了,2025-01-14 03:50:54,0,0,有加我好友的吗？暗区突围  Q区  ID:鱼鸽他,未知,否,https://i1.hdslb.com/bfs/face/3ea00d159dd8acdb06e066a20126173ea83ab576.jpg,Regret
36,0,252232786544,165911408,牛马一般的我,5,保密,全是鸡哥给的,2025-01-12 19:03:44,0,0,,未知,否,https://i2.hdslb.com/bfs/face/bc8594d438e5a88e2e022808ae26bc53bb00b2a0.jpg,Joy
37,0,251577631105,82380158,喜多川joker,6,保密,我爱大坝,2025-01-11 16:39:03,8,32,2K,未知,否,https://i2.hdslb.com/bfs/face/4affc7a6f36786904607dacff8ab0788ac5c3919.jpg,Love
38,0,251140765809,359454680,未洛琉璃,5,男,说了几百次了，出一个红就够你背几百把12格包了,2025-01-06 11:58:56,0,14,有心栽花花不开，无心插柳柳不活~,未知,是,https://i2.hdslb.com/bfs/face/73d88b6fdebd6254062e96fcfd9b4339daab2b75.webp,Regret
39,0,250881706496,1423930,Misaka Mik,6,男,这背景音乐也太杂了吧,2024-12-28 10:36:41,0,0,,未知,是,http://i1.hdslb.com/bfs/face/daf17e8a8fd4423c7c1e0a3c36664256d7539a30.jpg,Disgust
40,0,250264913281,9658471,丷夏墨丶,5,保密,你家？,2024-12-27 02:11:55,0,0,,未知,否,https://i1.hdslb.com/bfs/face/ea1b4ec988052dccc98cef0051414e0fa5b69b43.jpg,Neutral
41,0,250252341233,383681258,九与俏敏妍,6,保密,东楼大保险魅力时刻[doge_金箍],2024-12-26 18:05:10,0,0,你怎么知道我单抽出Hiiro的大隐藏了？,未知,是,https://i2.hdslb.com/bfs/face/1de3f5f15826192d4f82aa0a342df794cab4ca50.jpg,Joy
42,0,250351407856,412893411,渡河河_,3,女,跑刀来个板板，绿跑大学生，1：12,2024-12-22 03:43:56,0,1,,未知,否,https://i0.hdslb.com/bfs/face/d73573c8047c12843fd5eda6273f3c80153b65fa.jpg,Neutral
43,0,249721736545,3546756564388684,账号已注销,0,保密,找个靠谱的打手,2024-12-20 07:42:12,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Expectation
44,0,250093529296,19560104,MisaOvQ,6,保密,3x3宣传片,2024-12-19 05:54:45,0,0,一个无趣的人。,未知,是,http://i2.hdslb.com/bfs/face/feef4bc41c5d8858326d12954ae95003ec4fd12e.jpg,Neutral
45,0,249540806465,45018393,椰果奶龙丶曼波,5,保密,我普坝落地小变出复苏呼吸机就是因为没包[生气],2024-12-18 02:57:11,0,1,,未知,否,https://i0.hdslb.com/bfs/face/92583a9ef4a92538b375dc1d0ed4d46cfafe3756.jpg,Anger
46,0,249286630145,26484378,tz81225,6,保密,"你不懂的风度必赢如茂润嗨森看顾马枪
单寺，猛攻！
[星星眼]",2024-12-15 01:52:07,0,1,,未知,否,http://i0.hdslb.com/bfs/face/945674e403914a19318bf2b9293cb88e77ffb2a2.jpg,Joy
47,0,249717472448,885337,信步史书,5,男,-100W,2024-12-14 18:43:16,0,0,花落尽，时候，满山都红透！,未知,是,http://i1.hdslb.com/bfs/face/be10d0e72bbe07bb3bcfc2bbe0e78419eba02053.jpg,Regret
48,0,248814598657,329825850,_工藤洗衣机_,6,男,勿忘来时路,2024-12-09 08:27:50,0,0,世间怪奇胜书籍，恨己不明眼前疑,未知,否,https://i0.hdslb.com/bfs/face/31edaf8f17b543445b6cb11e05795e25c2dde099.jpg,Regret
49,0,248855910800,317204530,大脸猫牌儿瘦脸霜,6,保密,配乐好，表情包好，剧情好[大笑],2024-12-04 21:05:37,0,0,扯淡区UP主,未知,否,https://i1.hdslb.com/bfs/face/ab47adfa7318d6638c3c8c4b242cdb9637b83946.jpg,Joy
58,0,248412068257,62048897,渡鸦159357,6,男,跑刀省啥不能省背包，金包也不过十万😋,2024-12-04 10:09:09,1,5,啊这,未知,否,http://i0.hdslb.com/bfs/face/320beb85ea7518bc5f7b5d3c3505a4beec661522.jpg,Joy
59,0,248340540129,24102985,千叶寻Official,6,男,什么垃圾bgm，真的受不了,2024-12-03 12:10:28,1,2,没关系，我一直都是一个人。,未知,是,https://i1.hdslb.com/bfs/face/427ea19052aa6c99e7a74ec79739a0c2d2c2fbbd.jpg,Disgust
60,0,248256147777,11711081,乌子的剑盾,5,保密,大坝的含金量还在上升,2024-12-02 09:58:05,0,0,,未知,是,http://i2.hdslb.com/bfs/face/a38237b04672c002047cdd6a063dc0a605996bc9.jpg,Expectation
61,0,248213310785,23675956,kukuluma,6,男,笔记本[脱单doge],2024-12-01 18:01:47,1,4,,未知,否,https://i1.hdslb.com/bfs/face/7b0fb58182f6b962cc6638390b50a95b12522337.jpg,Joy
62,0,248535227856,327240413,浮生丶道至,5,保密,我的猛攻呢？,2024-12-01 05:35:41,0,0,道阻且长，行则将至。,未知,否,https://i2.hdslb.com/bfs/face/402a995b2d5ae3bcfd916b94a60da687ac308fbd.jpg,Expectation
63,0,248331022800,259539223,篮球小白阶段,5,男,让你小子不带背包[滑稽],2024-11-28 22:12:12,0,0,最好的30号,未知,否,https://i1.hdslb.com/bfs/face/5cee338571b82c9f4dfbf7abc3bcc9ccad3f3870.jpg,Joy
64,0,247751545633,72344879,爱诗少年,6,保密,游客中心出了笔记本电脑，给我高兴坏了[doge_金箍],2024-11-26 07:09:36,0,0,,未知,否,http://i2.hdslb.com/bfs/face/59096623a964e9a5af0e3e7629cf1e81cd9e83fe.jpg,Joy
65,0,248058413968,2141048611,普奇神父的碟,4,男,昨天双大红被队友得吃了,2024-11-25 13:12:27,0,0,加纳～,未知,否,https://i1.hdslb.com/bfs/face/b3738a6da5e9a0ee6beb651d082cbeed22105d27.jpg,Regret
66,0,247676100977,3493267194776050,天慈世人,4,男,你怎么知道我今天刚出的[doge],2024-11-25 07:35:43,0,2,,未知,否,https://i1.hdslb.com/bfs/face/67013c10abc8ca9e0d9065dec181cbd0c5e6820c.jpg,Surprise
67,0,247550669120,560658404,土豆将军91,5,保密,感觉不如普坝，开到的时候吓死了就怕被人打[doge_金箍],2024-11-19 14:24:22,0,4,,未知,是,https://i2.hdslb.com/bfs/face/d10d2f7b2c26bbd06db06c944f08650773daebbc.jpg,Neutral
68,0,247111333937,78618355,雾都侦察兵,6,男,不错 爱康  以后多发！！,2024-11-18 09:27:40,0,0,咦 你的耳朵为什么软趴趴的呀！,未知,是,https://i1.hdslb.com/bfs/face/0272b0410209cc377275efec86bfa2653f1384d7.jpg,Joy
69,0,247064110193,482291172,蓝晶族,5,保密,还是以前的好看感觉，很有味道,2024-11-17 16:03:16,0,1,,未知,否,http://i0.hdslb.com/bfs/face/219a5b3424bc85748128f5541f21c0ab69f66e00.jpg,Neutral
70,0,246693669153,295371665,碎了一地的魔镜,5,保密,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,2024-11-13 08:48:55,0,0,"两个愿望:
世界和平，少点垃圾.",未知,否,https://i2.hdslb.com/bfs/face/d1707f2194c1b4b04b45bbd493768cf61e8b2cbf.jpg,Joy
71,0,245985799713,2136494,零汉痴,6,男,去找策划的盒子不是稳定有个12包[脱单doge][脱单doge][脱单doge],2024-11-04 07:11:56,0,1,懒死算了,未知,是,https://i2.hdslb.com/bfs/face/d9420c922a785777e1ca514e55b26b0d4029f326.jpg,Joy
72,0,246222839584,512607320,恶魔少爷范无忌,5,保密,这个上弦之月我烽火和战场也遇到过几次，是真TM私募,2024-11-03 14:37:35,0,1,你看你女马呢,未知,否,https://i2.hdslb.com/bfs/face/c1366a58698fde31ad2c03a3938e2ea67078ae7e.jpg,Anger
73,0,245764254401,1302290389,渊zyn,4,保密,红温老鼠,2024-11-01 12:50:59,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
74,0,245929527904,533874340,春风不拂秋叶,5,保密,我只能说 老飞宇也就打打绝密了 来机坝还是得睡觉[脱单doge],2024-10-31 07:29:10,0,1,事需缓图 欲速不达也,未知,否,https://i1.hdslb.com/bfs/face/8e603b2b5e70448e5d9dd815214321fc255ebbb3.jpg,Neutral
75,0,245351017841,27522671,墨夜-雷影,6,保密,三队不同的人来抢破壁者任务全被我解决了，队友还没了一个可惜金库一个金都没有,2024-10-27 08:08:44,0,1,新人up，请大家多多支持,未知,否,https://i2.hdslb.com/bfs/face/8ae7340b4c723dab6b66b7dea11a8d6478cb17ba.jpg,Regret
76,0,245521760240,93695945,adbmtu,6,保密,@confusiiiii@_小坏孩_@落日尽遗憾,2024-10-26 09:31:00,0,0,,未知,否,https://i2.hdslb.com/bfs/face/3f80152782b9a5db26b30c0de1d3d80fabd7fcf1.jpg,Neutral
77,0,245142250097,484585887,滑稽十三,5,保密,02：40[星星眼][星星眼][嗑瓜子],2024-10-24 14:03:09,0,0,这只滑稽神出鬼没,未知,否,http://i0.hdslb.com/bfs/face/adee131855f901f4ccc96678f30296e90eaa00af.jpg,Joy
81,0,245014510593,29115370,一只知南-,6,男,@云凌柯丶,2024-10-22 18:05:31,0,0,致爱莉希雅,未知,否,https://i1.hdslb.com/bfs/face/db3a11290b75fc887c48f6419cad9f678eb19e4e.jpg,Expectation
82,0,244876646225,378833661,念如雪上霜,6,男,"招pc
端打手",2024-10-20 23:26:19,0,0,真的太爱板了,未知,否,https://i0.hdslb.com/bfs/face/c643bcdf6807b158596c5db5fde9510536a56f04.jpg,Neutral
83,0,244847883201,6044776,乌萨奇usagi,6,男,这到底是什么bgm,2024-10-20 12:15:28,0,0, 就是不填个性签名怎么的,未知,否,https://i1.hdslb.com/bfs/face/ba52920f3cafb5d932bbac3316ad38ad716cdcf6.jpg,Surprise
84,0,244742960176,1809162817,愿天下没有坑,5,男,鼠鼠我得吃了,2024-10-16 11:36:22,0,2,,未知,是,https://i1.hdslb.com/bfs/face/aa0d8a5715bb4203588c50ba434ae253954de806.jpg,Joy
85,0,244651877088,99255918,没脾气的羊,5,男,3✘3怎么搞，满级？,2024-10-15 07:13:55,0,0,一袋米扛几楼，一袋米抗三楼,未知,否,https://i0.hdslb.com/bfs/face/1bf57d8839cc667db8a151caf271cb7581494157.jpg,Expectation
86,0,244542483456,1997738628,风起_ST,5,保密,一晚上俩大红）,2024-10-13 18:02:03,1,8,“...唯有微风如故”,未知,否,https://i0.hdslb.com/bfs/face/69fe9f299f3e6b5a48bcfb1b8ba471f8509fec73.jpg,Joy
87,0,244471057216,24658728,啊米诺斯丶丶,6,保密,自从掏出导弹带不下后就自己买背包跑刀了[笑哭],2024-10-13 01:54:19,4,17,弃养还不让说，笑死，删评有一手?,未知,是,https://i0.hdslb.com/bfs/face/aa645025a19406a2590b9f0b420867eb41bbd5e7.jpg,Joy
88,0,244470884336,24658728,啊米诺斯丶丶,6,保密,三角洲ai说你是老鼠人[doge_金箍],2024-10-13 01:50:20,0,0,弃养还不让说，笑死，删评有一手?,未知,是,https://i0.hdslb.com/bfs/face/aa645025a19406a2590b9f0b420867eb41bbd5e7.jpg,Joy
89,0,244318990448,11599838,iiiiiiss1,6,保密,这两百万得省多少个背包才能省回来[笑哭],2024-10-11 03:12:00,0,0,,未知,否,https://i2.hdslb.com/bfs/face/e13b5892b0b3cbfbfe57220ebee51b57499a8af9.jpg,Joy
90,0,244211592480,3537118859103031,井龙在此,4,男,省流:亏了300多万,2024-10-09 13:07:16,0,0,井中藏龙，是为井龙,未知,是,https://i1.hdslb.com/bfs/face/20cb1f1a4886c891c7c493516309636facd3d2f0.jpg,Regret
91,0,243951613105,264499551,友生,6,保密,前车之鉴，以后跑刀必须带最少能放九格的包包[OK],2024-10-08 09:39:45,0,0,,未知,否,http://i0.hdslb.com/bfs/face/0f7be89cc0936da267fc8718878c05bd8f20ddc7.jpg,Regret
92,0,243950659041,91253694,無关楓月,6,女,3x3保险宣传片,2024-10-08 09:24:01,0,0,怎落笔都无解,未知,是,https://i0.hdslb.com/bfs/face/1dc5cdfc5193a183c35bd86873907eefd6d0345c.jpg,Neutral
93,0,244033457456,1166340313,好困凉凉,4,保密,(｡･ω･｡)(=・ω・=),2024-10-07 05:26:59,0,0,,未知,否,https://i1.hdslb.com/bfs/face/43dfbced71a8b593ab461fb9650084a9a1986077.jpg,Joy
94,0,243988930816,1957882724,纸鸢陪伴左右,5,男,我的坦克也掉了，为什么不肝3x3啊[大哭],2024-10-06 14:31:41,0,0,只是热爱,未知,否,https://i2.hdslb.com/bfs/face/6acf7bc14516eed4bddb5a1f81fd413f2df7a367.jpg,Sadness
95,0,243933908400,1336287930,员工服简史,4,保密,"呼～
还好跑了半个地图吃到垃圾搞到包了（跑刀仔再也不会不带包了）",2024-10-06 03:21:41,0,1,,未知,否,https://i0.hdslb.com/bfs/face/b0d0517cd35d9ad6248d3bcc7b27f22f03c741d7.jpg,Neutral
96,0,243933565760,1336287930,员工服简史,4,保密,"呼～
还好跑了半个地图吃到垃圾搞到包了（跑刀仔再也不会不带包了）",2024-10-06 03:16:49,2,6,,未知,否,https://i0.hdslb.com/bfs/face/b0d0517cd35d9ad6248d3bcc7b27f22f03c741d7.jpg,Neutral
97,0,243727414225,3546704391440786,超级无敌尼古拉大王,3,保密,怕某人以为是网图,2024-10-05 11:59:05,0,2,,未知,否,https://i2.hdslb.com/bfs/face/f5c54f9ee2e89b5654bfb92b21e8d7bd970feda6.jpg,Neutral
98,0,243727492673,3546704391440786,超级无敌尼古拉大王,3,保密,你敢信这把是人棍局，本来只有一个化石，结果队友死了，帮他收尸，有个坦克，怪不得不救我,2024-10-05 11:58:24,3,8,,未知,否,https://i2.hdslb.com/bfs/face/f5c54f9ee2e89b5654bfb92b21e8d7bd970feda6.jpg,Regret
99,0,243697245809,912386,丨大尸姐,6,女,睡不着了鼠鼠,2024-10-05 04:42:17,0,0,,未知,否,https://i2.hdslb.com/bfs/face/8348d7b045c1ff42edacc03c67e6b0f8b2d246a8.jpg,Neutral
100,0,243642055713,3493087542250167,观伊思,4,保密,下次进图一定要带背包。这就是跑刀不带包的教训。,2024-10-04 10:17:10,4,4,,未知,否,https://i0.hdslb.com/bfs/face/c8ace3a9b04737e3b159f69a55dd15f466c2b184.jpg,Regret
115,0,243563548081,168140990,坏厉害,6,男,我就是跑刀不穿弹挂也要穿包,2024-10-03 09:45:35,0,1,"喜欢跑酷，把玩数码，坏水一腹。
也是个喜欢整天窝在家钻研pr ps的游戏玩家",未知,否,https://i2.hdslb.com/bfs/face/bbd203d7fc9cb9870527110ed30887613f52924f.jpg,Expectation
116,0,243497534000,2549117,散装丸子,6,男,开头那个曲儿是啥啊好魔性哈哈哈想知道,2024-09-30 13:22:48,0,0,"伊芙 若你有能力保护别人
我定护你周全",未知,是,https://i2.hdslb.com/bfs/face/5839976ba42b5b440f2be04a10985cfaa52401b2.jpg,Joy
117,0,243236883521,427592685,CERNITY,5,保密,@会冒蓝火的哒哒哒哒哒@PeekQ@eixgnap我要玩保安,2024-09-29 00:41:02,0,2,,未知,否,https://i0.hdslb.com/bfs/face/b40c6f83f0e814580e6338045f09fa204edae4ac.jpg,Expectation
118,0,237270785104,394745846,混子多成海,6,男,今天跑刀没背包200万大红被队友拿了😢,2024-08-12 07:50:44,0,5,can can need,未知,是,https://i2.hdslb.com/bfs/face/9a8dde7f58cd7f912f3c8977ab03ed6c3d5dc472.jpg,Sadness
119,0,236917325536,12863768,牛小黑,6,男,水泥厂一号位[doge]落地二伯万，跑跑趴趴撤离成功。,2024-08-10 11:44:16,0,0,我素向日葵小班班长牛小黑，请多指教。,未知,是,http://i2.hdslb.com/bfs/face/d45fe333ab33a7ea09623637a74a580e0046c682.jpg,Joy
120,0,236779953936,4687851,舰队之盾欧根欧,6,男,真有人背上百万的东西去1v3？真有人进机密不带背包？？,2024-08-09 17:30:18,0,0,一个人的性格，就是他的命运,未知,是,https://i0.hdslb.com/bfs/face/9976f8a72daf7780704e7730dfa96f8a594f46b9.jpg,Surprise
121,0,236359878832,148171688,听说改名是改命,6,保密,也是跑刀没带背包，也是从这开始一直别的不带也得带背包,2024-08-07 16:00:22,6,183,,未知,否,https://i2.hdslb.com/bfs/face/d30ce9adb40f3affd8eba7889ee064c904a3b9ff.jpg,Regret
122,0,236072652832,257451863,真人death,5,保密,一个背包一万块，一个红几百万，你还能几百把不出一个红吗[doge],2024-08-06 09:59:50,1,577,bilibili~干杯~~！,未知,否,https://i2.hdslb.com/bfs/face/0c0ba5a389e1b66baa5b26e627ef2c6f70e58962.jpg,Disgust
123,0,235910519248,1333447323,究极无敌摸鱼神教,5,保密,哥们这视频有毒吗？上我电脑首页五次了，推多少流怎么播放还这么低,2024-08-05 13:51:13,1,0,?,未知,否,https://i0.hdslb.com/bfs/face/32992765842c16c1adee75ecdcdd8fdd36f5b118.jpg,Disgust
124,0,234948842016,21147719,溯Suuuuu,5,保密,听说没带背包[doge],2024-08-01 02:00:51,3,55,,未知,是,https://i2.hdslb.com/bfs/face/a2d67e6ae7e1ce11d26e43c5935ce12754e0cc30.jpg,Surprise
125,0,234543944976,169917550,柠檬水煮茶,6,保密,这尼玛是吃老虎的鼠啊[辣眼睛],2024-07-30 03:33:23,0,1,要早上七点的柠檬和下午四点的茶,未知,是,https://i1.hdslb.com/bfs/face/7cf04cdc57901fab2e5992116597775362baa2b3.jpg,Disgust
126,0,234472105056,438875026,薯条售卖机233,5,保密,死了一天看见你就舒畅了[doge],2024-07-29 15:18:31,0,0,,未知,否,https://i1.hdslb.com/bfs/face/caa4212e6250e8403a7c31b40eb9fbc588566018.jpg,Joy
127,0,234413885360,179613954,浮方游士,6,男,实不相瞒，最后这人是我[doge],2024-07-29 10:37:12,0,0,,未知,否,https://i0.hdslb.com/bfs/face/a45b56e129d00a22aad15739d2c6e41e06c010e4.jpg,Joy
128,0,234336085520,400519648,Yuzio优子,5,男,太喜欢这种风格了[doge],2024-07-29 03:26:11,0,0,该账号已注销❕,未知,否,https://i1.hdslb.com/bfs/face/913ab6465bea2dc0f0e6440da23efd4b3473892c.jpg,Joy
129,0,234295042384,40811418,Sec7umsempra,6,保密,最后一波雷炸三个加上陷阱估计都半血了，不捏第二可雷真能拿下,2024-07-28 19:06:08,1,9,,未知,否,https://i0.hdslb.com/bfs/face/45798bd1d5a7200a472757313c70bbdf3dd531a7.jpg,Expectation
130,0,234093857040,1436617642,乾坤有旭,3,保密,[doge]最喜欢这种二傻子,2024-07-27 20:54:52,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Joy
131,0,234087841312,357419729,伊蕾娜呐呐呐呐呐,6,女,开头怎么被发现的，不会是天才少年吧,2024-07-27 18:44:58,0,1,真懒啊,未知,否,https://i2.hdslb.com/bfs/face/9617be729ac284511049dd94cee971ea1bc4bcf6.jpg,Surprise
132,0,233886638640,172440230,uyfdr,6,保密,别伤心，也许就算包拿了回去一看坦克也已经没了(),2024-07-26 22:41:39,0,0,想讨论清楚一件事总是不容易，本人的想法也随着阅历逐渐改进，若有不当请随时指出，拜托啦（要是有一天大家都能友善交流就好了）,未知,是,https://i2.hdslb.com/bfs/face/fb46d17f1be5dfafbe783a713902e85f48a66096.jpg,Regret
133,0,233885459152,19054107,花之婚嫁,6,男,和我一样，我单人卡战备航空，没带包，二号通道蓝室一号位，保险出把滑膛，旁边地上刷个火箭燃料，当时急得不行，阴死一个人被他队友杀了，一晚上没睡着[tv_生气],2024-07-26 22:06:53,0,2,,未知,否,http://i0.hdslb.com/bfs/face/6988d820d83aa53f07fbfadb7b65c33949fe6bbb.jpg,Anger
