序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
33,0,259193509200,1945103717,我是千束小姐的狗,4,保密,捕捉流氓鳄视频露出[脱单doge],2025-03-31 13:25:46,0,1,地球上最喜欢千束的人，锦木千束天下第一,未知,否,https://i2.hdslb.com/bfs/face/b39a6b9cd891791781ff3126d5adb02f1ae2c527.jpg,Joy
34,0,258324337473,421688363,十一月薄雨,6,保密,@尘烟染暮雪e 牛逼我艹,2025-03-31 04:35:06,0,1,,未知,否,https://i2.hdslb.com/bfs/face/4c3996ef4e0cc141165e8426c35dc2efdfee68b2.jpg,Joy
35,0,258320125409,456592590,赫连咕咕,5,保密,"Oh, yeah, monster on the lose[doge]",2025-03-31 03:41:39,0,1,,未知,是,https://i0.hdslb.com/bfs/face/9dcfb197091f106d8ee4efce30480fca28a9683c.jpg,Joy
36,0,258294376961,10800082,灼眼の司辰,6,保密,手欠贴了个红包，一路追我到军营[秦国小卖部_河里],2025-03-30 15:42:38,0,2,,未知,否,https://i1.hdslb.com/bfs/face/114564ea20f2a39dc9a9b8cf5b0d18bfdbf26fb4.jpg,Joy
37,0,259115916880,174567810,奥德彪9877,6,男,话说这条鳄鱼在哪找的,2025-03-30 14:30:49,0,1,小黄人大眼萌,未知,是,https://i0.hdslb.com/bfs/face/7b742e47bf3462b47f682f772dfc0d33091328d4.jpg,Expectation
38,0,259114935984,4333407,天竹东耳,6,男,新活动溪谷的雷达站的直升机，从雷达站一直追我到小变电站，up你看看能不能把这个直升机勾引到农场啊？,2025-03-30 14:19:38,0,2,,未知,是,https://i0.hdslb.com/bfs/face/cf48641aa795103d523eabbe02bf2c1c206bc1a3.jpg,Expectation
39,0,258244483713,266103355,斯佩特纳兹猎人,5,男,你就是禽兽师吧，是不是，啊[笑哭][笑哭][笑哭][笑哭][笑哭][笑哭],2025-03-30 05:19:56,0,1,,未知,否,https://i1.hdslb.com/bfs/face/bce244821745178e6b437ed489a24200f55ef3b3.jpg,Disgust
40,0,259043149072,445955219,轩轩小豆腐,5,保密,混乱将随后而至🐊🐊🐊🐊🐊,2025-03-29 19:49:51,0,1,,未知,否,https://i2.hdslb.com/bfs/face/ff6dd22bae71525c94399e169ad576a2e71ce310.jpg,Expectation
41,0,258203912737,44215664,迷路的BJJ,6,男,我在台子上看队友被鳄鱼追,2025-03-29 15:12:51,0,1,,未知,否,https://i2.hdslb.com/bfs/face/6a0231476562c29652951f54c57dbc39e8482df4.webp,Neutral
42,0,257987910721,3879585,战斗员10号,6,男,酒店刷出来过一只，卡半空的，再次路过竟然就落地追着我跑了[笑哭],2025-03-27 04:06:08,0,7,分享油管的有趣视频，各位看官请随意，喜欢欢迎订阅评论。,未知,是,https://i0.hdslb.com/bfs/face/c412ae6c7bc92342ff50634f1a6cf217c7fd32e9.jpg,Joy
43,0,258564947184,1220080246,梦栀柯Official,5,保密,@千七amber 笑死我了,2025-03-24 04:59:41,0,2,战争是一堆灰烬，你我只是那一堆灰烬中的炮火。但我相信，在那灰烬深处仍有余热。,未知,是,https://i1.hdslb.com/bfs/face/749d9eaed0a78b1e4541dbf6a3983c561259ce1e.jpg,Joy
44,0,257735604977,1816433450,笙歌辙,5,保密,"今天在水泥厂外面（管道）刚打完一个淘汰高价值目标的任务 ，威龙炮干掉一个人，正在肥肥舔包 ，结果突然刷新一只鳄鱼给我创了。
我一背包的好东西啊，为什么他刷在那里啊？",2025-03-23 19:20:41,5,1,随遇而安,未知,否,https://i2.hdslb.com/bfs/face/bf8b3ae742fb32f0fb607136c0b9f767555a26e1.jpg,Regret
45,0,257448941921,3537113154848865,韩兀穷年,4,男,手刃鳄鱼(10几刀头啊 ！),2025-03-20 10:14:05,0,1,兀-湖,未知,否,https://i0.hdslb.com/bfs/face/f6dbcbaec4b07ca67619c9ed5581a0fd1ca4a0d0.jpg,Anger
46,0,258163560144,1110103011,爱伦的乌鸦,4,保密,太抽象了[妙啊],2025-03-19 08:44:43,0,1,插画师,未知,否,https://i0.hdslb.com/bfs/face/06c4089bee5a8c2b94ace43a80fa788e75cf7c25.jpg,Surprise
53,0,257920456640,350829530,隔壁淹死的鱼,5,保密,这玩意儿是怎么跑到水泥厂来的 我刚过完保险柜任务正搜着呢 突然它就咬上我了 差点没吓死我,2025-03-16 07:36:45,0,1,,未知,否,https://i2.hdslb.com/bfs/face/5713232bbe69570f845ffc37a8ca57556d1e4c6c.jpg,Surprise
54,0,256931325329,501330192,燕归来0118,4,保密,新手当初为了试探这玩意打光了所有的子弹，然后刚好遭遇了一个二人队[笑哭],2025-03-14 01:14:30,0,1,,未知,否,https://i0.hdslb.com/bfs/face/7ce1b75a1dfaaef183ab556ce66437ac2187babd.jpg,Joy
55,0,256867601713,1615345851,卒宗人,5,保密,下一期呢,2025-03-13 04:41:12,0,2,,未知,是,https://i0.hdslb.com/bfs/face/296bdff05cf20b932fd1511f4d3e06ddfabfc310.jpg,Expectation
56,0,257646141408,310911905,沉浸幻想世界の哥布林,6,男,罗太的味道,2025-03-13 04:40:28,0,1,,未知,否,https://i2.hdslb.com/bfs/face/5f966c79436979b8f5fe62175bf809af0ad91b9e.jpg,Neutral
57,0,256810446977,3494359712402395,屎壳夫,3,男,我真名姓鲁,2025-03-12 09:46:03,0,1,我想要硬币,未知,否,https://i1.hdslb.com/bfs/face/995d0812e90f74f2b8ee1f07772612dd5d7374a5.jpg,Neutral
58,0,257571025248,35129304,百射不中,6,保密,诶？转战粥了,2025-03-12 05:11:49,0,1,Love you my he,未知,是,https://i0.hdslb.com/bfs/face/member/noface.jpg,Surprise
59,0,256777495345,2084404187,爱玩玩不玩快滚,5,保密,[笑哭][笑哭][笑哭],2025-03-12 00:37:22,0,1,,未知,否,https://i2.hdslb.com/bfs/face/7aa3ec73bd5bec6f5714fcbf527bb24e8c102d1d.jpg,Joy
60,0,256749823265,14185868,懊恼星喵,6,保密,"鼠鼠一号：行政楼有🐊[惊讶][惊讶]
鼠鼠二号：开什么玩笑[无语]，下把你别来了[无语]",2025-03-11 13:11:09,0,1,一瞄二投三不沾,未知,否,https://i2.hdslb.com/bfs/face/b2823b72e2eb41978bd2c70eb9215cd0af4f2d7b.jpg,Disgust
61,0,257500312176,22582946,刷刷被震,4,保密,上个星期在普坝河道和鳄鱼双排，鳄鱼哥咬死俩个，爆了个导弹,2025-03-11 07:50:03,0,3,永劫无间下饭主播,未知,否,https://i2.hdslb.com/bfs/face/0132b48853b40bfba8e5604b3c02f05ba29f5964.jpg,Joy
62,0,256698008641,3546388075907277,衰神shift,4,男,@小破站还我名字啊 有意思,2025-03-10 23:11:23,0,2,LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL,未知,否,https://i0.hdslb.com/bfs/face/439255360bfe0eac9d3102d9709a298375ddb18d.jpg,Joy
63,0,256529706769,3546812390574663,bili_3546812390574663,2,保密,鳄鱼打塞伊德会怎么样？,2025-03-08 16:19:30,0,1,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Expectation
64,0,256381398497,23108675,等待长高的早柚,6,男,前两天在巴别塔看到手术室开了鳄鱼还在，还在想哪位大佬还能做到不杀鳄鱼把保险炫了，然后进去看到了没开的保险和两个盒子，一个是策划的，一个是开锁师傅的,2025-03-07 01:20:26,0,4,,未知,是,https://i2.hdslb.com/bfs/face/b6a18db94906badad2f8673be55b076248bcbb24.jpg,Expectation
65,0,257001773472,441421747,四月而荷生,6,保密,6,2025-03-05 05:16:03,0,1,不学土木啦！,未知,否,https://i1.hdslb.com/bfs/face/8f33584ff5c586a3613509234d37eadc6e2c986f.jpg,Neutral
66,0,256973973216,479687629,今天也拯救地球了吗,6,男,到现在还没出,2025-03-04 17:11:22,0,1,,未知,是,http://i1.hdslb.com/bfs/face/7ab487922e1199159cb92535a16c8d1ff0db32a0.jpg,Regret
67,0,256946924544,3493113060395725,hgfazf,5,男,花之塔好评（希望不要拿歌手去世来刺激我们）,2025-03-04 11:28:08,0,1,"使命召唤
",未知,是,https://i1.hdslb.com/bfs/face/be2447cc083f58327e9f5dd3b57d29b04c307122.jpg,Regret
68,0,256846551824,3493117693004140,寻路人墨悠,2,保密,一开始我还以为是什么不知名博主，看了id我才发现确实是他们能干出来的事,2025-03-03 06:22:57,0,1,,未知,否,https://i1.hdslb.com/bfs/face/dd41084af3e87fb24ea9c90136814ecbf074413d.jpg,Surprise
69,0,256837639120,260622322,PizzAvA,6,保密,@在枝江边上 鲁大能从没让我失望[笑哭],2025-03-03 04:21:56,0,1,ⓘ 该账号已被封禁,未知,是,https://i1.hdslb.com/bfs/face/dba22b7d457ecb0c2ece80f51073e7ced8560431.webp,Joy
70,0,256019572593,19392769,亘古丶逝,6,男,说起来鳄鱼是会开门的，那么要是盾哥钩鳄鱼能开保险柜吗,2025-03-02 08:03:36,0,1,窗外没有任何的街灯或是照明，有如在漆黑的隧道中一般。。。。今天要去上海还是龙阳路，怕不是现实常暗,未知,否,http://i1.hdslb.com/bfs/face/af276b02d1a7db05ab95a7b823200c5db72fccb8.jpg,Expectation
71,0,256010385857,646454768,天降堂主,6,保密,@米粉小生 那很阴了,2025-03-02 06:00:02,1,1,,未知,是,https://i2.hdslb.com/bfs/face/783491a5757b480d525be49c704ad63075e8066f.jpg,Disgust
72,0,256752157168,77345248,BunnyWifi,6,男,不是，普坝居然能带金甲啊,2025-03-02 04:42:27,1,2,,未知,是,https://i1.hdslb.com/bfs/face/4fe2a8f285f8b4425cd4f3e5d095da8f1d9416b6.jpg,Surprise
75,0,256631384144,327375641,郑岱维和黄鱼,5,保密,我说怎么河滩付费撤离的时候被鳄鱼大咬一口[Cat2_Boom!],2025-02-28 19:53:09,0,1,代维爱吃黄鱼,未知,否,http://i2.hdslb.com/bfs/face/fdfcdaf33a47dd0e44116dd6346121b4ee25d3c7.jpg,Surprise
76,0,256551120624,167137934,爱学习的帕斯卡,6,男,我就说我在水泥厂哪来的鳄鱼,2025-02-28 00:46:46,0,1,(⁄ ⁄•⁄ω⁄•⁄ ⁄),未知,否,https://i2.hdslb.com/bfs/face/0e4ac5a57134a18766f55c03728ad13fb73861c9.jpg,Surprise
77,0,256549273216,339799124,德莱克韦,6,男,第一次被尼罗鳄杀是当时刚完枪在打药，尼罗鳄从背后偷袭所以我根本没看见正脸，当时以为是背后有人。两局之后我又经过了河边，眼睁睁的看着河里窜出一条长着大嘴的鳄鱼，开枪把他打死之后发现这条鳄鱼叫尼罗鳄，我这才知道那局在背后偷袭的是条鳄鱼🐊,2025-02-28 00:12:15,0,2,锅里的粮，车里的油,未知,否,https://i2.hdslb.com/bfs/face/089bae406089aa81554a76a9c7b26e4c802a7c27.jpg,Surprise
78,0,256349944832,3546651518044531,wwwwwiutf,4,保密,钻石酒店还会有浮空鳄鱼吗[思考]上回我见了一会，是不是UP弄的[doge],2025-02-25 11:53:20,0,1,,未知,否,https://i1.hdslb.com/bfs/face/be7ed995b9cff1c9dc39fb80a4e5fc2862ba585f.jpg,Expectation
79,0,256318048880,3546704546629909,-HAAVK-,3,保密,哈基鳄,2025-02-25 04:24:48,0,1,和你爸我对线  你拉黑你就彻底输了,未知,否,https://i1.hdslb.com/bfs/face/695fe377fc53bb3ca04890ddc912612d170b8a30.jpg,Neutral
80,0,256232154624,76555601,狗哥翊练字,6,保密,普坝不能起五甲吧？最多四甲,2025-02-24 02:22:19,2,3,有想要up写的句子，可以评论区戳我。,未知,否,https://i2.hdslb.com/bfs/face/5c7d94f7b9cf5fbed252ed2001cb35f10d3089ab.jpg,Neutral
81,0,255808586464,19190115,菲利普-拉姆,6,男,@宇宙至强无敌暴龙战士,2025-02-19 07:00:35,0,1,Bilibili个人认证:前德国足球运动员，拜仁慕尼黑名宿菲利普-拉姆,未知,是,http://i0.hdslb.com/bfs/face/8ec72c811cce8f9116b45b5bc733ab498dcf422f.jpg,Joy
82,0,255037774305,15131082,Bleedyxy,6,男,你的三鱼成行呢？,2025-02-18 11:59:00,0,1,花非花，雾非雾，一切随缘吧,未知,否,http://i0.hdslb.com/bfs/face/5cc89243a1044858b5cdbaff20a5ae8aca8c0e73.jpg,Neutral
83,0,255541423888,3546650842761712,衫川何流,3,保密,巴别塔里有养鳄鱼,2025-02-16 05:11:21,0,1,,未知,否,https://i1.hdslb.com/bfs/face/eb101ef90ebc4e9bf79f65312a22ebac84946700.jpg,Neutral
84,0,255448899216,1773819137,78观察员,4,男,@三角洲行动,2025-02-15 06:18:35,0,2,//////////////////////无信号/////////////////全频带阻塞干扰/////////////无信号/////,未知,否,https://i2.hdslb.com/bfs/face/90bfc625c820bc87415b629218400c42a5d831b6.jpg,Neutral
85,0,255441963760,1749644530,安德坎泽,5,男,化学转生物了,2025-02-15 05:00:20,0,1,,未知,否,https://i1.hdslb.com/bfs/face/8dc20c9e7cd435a0b6d4905c81365be6e2969a09.jpg,Neutral
86,0,255421133856,400395634,凌凌漆Zz7,6,保密,md，谁给鲁大能拉进坑的，是谁，是谁！！！！[doge],2025-02-15 00:26:42,0,1,,未知,是,https://i1.hdslb.com/bfs/face/bdedab8acef80c485e4897ebfd2481393135cd28.jpg,Anger
87,0,254651822497,367369651,时间考古学家,5,保密,好像拿C4炸鳄鱼，鳄鱼就会一直追着走。【到撤离点了 哥-哔哩哔哩】 https://b23.tv/PkrFJXG,2025-02-14 05:09:53,0,2,,未知,是,https://i1.hdslb.com/bfs/face/406ce63e8bf49738c85e8d4be2b71f12b61d61d3.jpg,Neutral
88,0,255302811776,494263804,废土霸主老狗肉,6,保密,我在机密大坝，出生在军营门口，干了下方水泥厂上来的一队满编，和俩队友一路披荆斩棘，杀了赛义德，抢了大坝金库，宰了大楼里的两队人马。折了两个队友，在弹尽粮绝，腿骨折的情况这还刀死了两只耗子[笑哭]终于是攒了两百多万将近三百万结果一回头被河道冲出来的鳄鱼一口给闷了[笑哭],2025-02-13 15:38:57,0,20,"长得像个人，活得像条狗。
思想不积极，脑内只有病。",未知,否,https://i1.hdslb.com/bfs/face/f25efc9a8c8bf9ab21a22c2e10d99cce038a8c9c.jpg,Joy
89,0,255276884608,2064631049,跳进染缸的威龙,5,男,@封之恋A 你把鳄鱼刀了我给你开十次经理房,2025-02-13 11:10:46,2,2,我是山田凉的勾,未知,否,https://i2.hdslb.com/bfs/face/f189c6ca93d91dce300515dccb3b18eb7a08d32f.jpg,Joy
90,0,254438531617,599542695,oi-oi-oi别捣蛋了,5,男,我不允许还有人不知道我跑刀抱着个大红一路跑出来了[doge],2025-02-11 22:38:20,5,8,坐拥两只玄凤和两只逻辑猫的受气包,未知,是,https://i0.hdslb.com/bfs/face/421d1be3a6a2258b34055fc56a77a3862fbff740.jpg,Joy
91,0,254402353457,3493115493091877,卡尔QAQ-,5,男,为什么会这么阴间？我靠，我搁那炫保险呢突然窜过来一个鳄鱼，为什么会如此的阴间？我都疑惑了，我靠，那群人怎么把鳄鱼带过来的？原本我一个威龙在有c4的情况下反杀对面二人不成问题，结果我忘了旁边还有一只鳄鱼。,2025-02-11 12:22:35,3,6,,未知,否,https://i2.hdslb.com/bfs/face/fe87ecbb8b1e20670eceec91b896ab65648dc87b.jpg,Disgust
92,0,255055851568,40716308,JO茶石村,6,男,欧尼酱,2025-02-11 07:25:51,0,1,动漫的坑一入就出不来了@-@,未知,是,https://i2.hdslb.com/bfs/face/a2a2bd81443042a62a6a4380a5d42f2627594df4.jpg,Love
93,0,254344569089,348785578,捡垃圾的千夏,6,男,行政楼被咬，整成恐怖游戏了，硬控玩家三分钟[微笑],2025-02-11 01:18:05,0,1,?,未知,否,https://i1.hdslb.com/bfs/face/1b8d0f8fb3a14876929831d69802985f8cec3c87.jpg,Joy
94,0,254329373073,1106382969,NL屑,5,男,刚玩三角洲拿威龙在大坝跑刀，在路边被一口咬到，但我起来后临终前送了它两颗慈禧炸弹[doge],2025-02-10 16:44:07,0,1,我是屑。,未知,否,https://i0.hdslb.com/bfs/face/4e842be18b86b02dcb11b0065d8d238c33c98e06.jpg,Joy
107,0,254959010816,3546690279704740,我在等一个人--,3,保密,我说有一局怎么在马路上有鳄鱼,2025-02-10 08:01:04,0,1,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Surprise
108,0,254772325200,1446734849,周某再世,4,保密,最后那个BGM是什么番的来着，听着很耳熟但想不起来了[笑哭],2025-02-08 09:49:07,0,1,,未知,否,https://i2.hdslb.com/bfs/face/c1c174c1cca053cc24ee3a8c1098e24a0a603536.jpg,Neutral
109,0,254088822401,214892262,qz490924,3,保密,我说变电站的鳄鱼哪来的,2025-02-08 07:07:07,0,1,,未知,否,https://i0.hdslb.com/bfs/face/37afff8eea5e2143c573b753e8a0e3af77e0d499.jpg,Surprise
110,0,253875520817,2090491481,青城剑主,5,男,还有零号大坝地下管道的喷火兵，一喷必死,2025-02-06 01:49:33,0,1,,未知,否,https://i2.hdslb.com/bfs/face/37a555f62f1f2497c50f273644059970818e95f9.jpg,Expectation
111,0,254462372864,37066832,梦神0825,6,保密,[doge]看到你说训练鳄鱼 我就想到 一次带三条,2025-02-05 06:21:00,0,1,,未知,否,https://i2.hdslb.com/bfs/face/94f20add3218a49335e95e50d5cc9ce09b8f7c53.jpg,Joy
112,0,254320106192,3493271596698536,糕手海海,5,保密,可以试试深蓝,2025-02-03 15:22:46,0,1,"还有糕手?
",未知,否,https://i2.hdslb.com/bfs/face/2a4a90cf4397594d7a04c8eec43285e6dae7117f.jpg,Expectation
113,0,253529422465,1351847697,付育竹,5,男,"好像给鳄鱼吃花生米，还要给鳄鱼吓跑呢。鳄鱼直接吓跑了，根本不给他面子。真的是666
[doge][doge][doge]",2025-02-02 06:44:35,0,1,,未知,否,https://i0.hdslb.com/bfs/face/4e8e8ccd60ca4b368c32834b56359892ae763d0a.jpg,Joy
114,0,253266402769,163731094,会嘤嘤的菌菌,6,男,byd三角洲一局净给我安排人机队友，一个占点模式往点上走的都没有,2025-01-30 08:33:29,0,1,智慧来源于积累，我们的成功只在于早和晚,未知,否,https://i1.hdslb.com/bfs/face/6e7ee177b5cc681b9609c07f8d5eb574b52d409c.jpg,Anger
115,0,253837982352,753510,dacapoday,6,保密,在长弓，酒店被门口被鳄鱼🐊咬死，还以为是bug，原来是出生。,2025-01-29 13:13:29,0,1,云中漫步,未知,否,https://i0.hdslb.com/bfs/face/f556aa01dea686e54af480fcd651bc90e5a8f08a.jpg,Surprise
116,0,253507724176,1131725723,地图信仰手法玩家,5,男,修仙的鳄鱼,2025-01-26 05:13:37,3,20,,未知,否,https://i2.hdslb.com/bfs/face/67b8c2a2b7956030601d711bb0f524b4cd309a96.jpg,Joy
117,0,252838937505,524845572,sall帝,5,男,@wdcqaz,2025-01-25 14:29:57,0,1,,未知,否,https://i0.hdslb.com/bfs/face/cbf93e7f02ec3447c0aa1f5a43e52728398a0e48.jpg,Neutral
118,0,252601340769,3494371800386471,数v带孩子,3,保密,大能三角洲最近新出了一个干员叫深蓝，那个盾击能顶飞投掷物，那么，如果可以顶飞队友的投掷物，理论上来说，他也可以顶飞威龙的虎墩炮，红狼的三连手榴炮，如果在合适的时机在一个拐角 ，是否可以通过深蓝顶飞队友的投掷物从而给对面带来笑容的呢🤪,2025-01-23 06:19:47,1,23,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Joy
119,0,253177173136,701843251,轻玖然芒呐,5,男,扔到撤离点不爽吗[妙啊],2025-01-22 21:48:36,0,1,wow，ac站不去抓片姐刷屏，给我一个骂魔方的禁言了，太有意思了,未知,是,https://i1.hdslb.com/bfs/face/7a668d4f6a662429299e3adaf2f4052bafa43764.jpg,Disgust
