序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
20,0,260924525713,27781185,挂烧肉卖兔头,6,男,端游强度高的要死后面用手机端玩，玩个红狼只要没刷破壁，直接跑撤离点，刷到去接，虽然也有人堵，但是强度比端游低了很多，如果兄弟们一直卡在最后一个，我建议可以去手机端去试一下[doge],2025-05-02 17:22:48,0,0,这个人很懒，什么都没有留下~,未知,否,https://i0.hdslb.com/bfs/face/2847178e2959bf2d8d2407085f447952c8d1c205.webp,Expectation
24,0,260920945233,454996884,玉轮_Luna,5,保密,也是有幸做到这个任务的第二天四分钟通关 一号位直接进去 光速做完有人帮忙拉闸 直接撤离,2025-05-02 16:22:39,0,0,不留遗憾的活着，就是我们存在的意义0 x 0,未知,是,https://i0.hdslb.com/bfs/face/e44bf3b312641f26407049c32d25d457e309a044.jpg,Joy
25,0,260902885857,2116061889,阔不,4,保密,一起做完破壁，等拉闸。超级紧张，最后也是成功撤离,2025-05-02 12:43:53,0,0,,未知,否,https://i0.hdslb.com/bfs/face/94421e7d36badc48031d6486f620dbfb8224765c.jpg,Expectation
26,0,260866292993,3546388239485099,和朋友的游戏日常,4,男,一把过如何呢,2025-05-02 04:31:27,0,0,一个新人Up主,未知,否,https://i2.hdslb.com/bfs/face/5aa3ce324aa20e16f63f71127e02fd1dbae27b3c.jpg,Expectation
27,0,260856067377,425322975,优哉游哉yz,6,男,接33完整单，但任务也接。有意私聊,2025-05-02 02:13:39,0,0,？,未知,否,https://i0.hdslb.com/bfs/face/ce00796ee3748b66261f709c9346216642a2e50a.jpg,Neutral
28,0,261779167280,388748846,擎擎梦梦,6,保密,哥们 我现在仓库至少十个仿制纵横了 把把炸金库 我真是c了,2025-05-01 23:33:58,0,0,,未知,否,https://i2.hdslb.com/bfs/face/44f034c033cf3b8d3c480e2acc144770c894af16.jpg,Joy
29,0,261751140464,1210080400,裂开的臭妹妹,4,保密,连着13把了开局导弹，不是极限而是没电了[笑哭],2025-05-01 13:08:19,0,2,,未知,是,https://i1.hdslb.com/bfs/face/0a02c283ec53019d18fc08cd0675991efa80695f.jpg,Joy
30,0,261745943760,438376119,er明2,6,保密,已经体会到了，不去终夜不行，长夜全是开局拉闸跑路的观光客或者顺手拉着玩的那种，刷破壁了要么不在一号位，要么被堵死，终夜更不用说了，简直就是就是斗兽场。我现在简直恨死了开局动画里的导弹炸大坝，能不能在终夜里取消炸大坝啊,2025-05-01 12:04:20,0,0,别看了，我玩的很多，看得也很多，超级云玩家，看贴吧和抽象，是个成分复杂的人。你能在很多地方找到我，有电脑会发动态，活人，有什么先想好再说。完,未知,否,https://i0.hdslb.com/bfs/face/75260962a5d73d3707e7780d3c3d643597c49632.jpg,Anger
31,0,260786758929,152913660,鑫宝漆琉盏,6,保密,要不是盾狗的盾没了 还是很容易帮队友完成任务的,2025-05-01 05:20:06,0,0,"发动涩涩魔法！看到这个人立刻开始涩涩！

300英雄里最强的英雄是卫宫士郎

你说的时候我在听",未知,否,https://i0.hdslb.com/bfs/face/0b14ca0c82eca5e7bbbefcfa6c907d59fbf332a7.jpg,Neutral
32,0,260783628689,255820765,嘁嘁嘁琪琪七七,5,男,不要起全装三排去做尖峰，要单排当烂崽去做。,2025-05-01 04:39:29,0,1,一百斤的男孩子,未知,是,https://i1.hdslb.com/bfs/face/7e257b201f18852adfdf6ed0876143e082dba048.jpg,Disgust
33,0,261691595632,2124232702,四宮ぐや,5,男,OK也是因为这个任务亏要了一个亿[点赞]我从S3开始打烽火，以前不知道，反正就没这么坐牢过。PC强度又高，只能换手机来，手机还他妈的连着20把，没有一次破壁[点赞]这个任务跟我固牌朋友做了五天，我俩加一块亏了快两亿了[鼓掌]打了有200多局黑夜大坝一共就刷了不到三十次破壁，就两次1号位[点赞]三角洲策划绝对不会玩他游戏👍不然想不出来这么阴间的任务,2025-04-30 21:27:42,14,0,你说的对,未知,是,https://i1.hdslb.com/bfs/face/92ba82d6834d79fa898b6a25e1771b414d8a758b.jpg,Disgust
34,0,261654044944,1035836131,innatiny,3,保密,连炸42把才过,2025-04-30 10:33:56,0,1,,未知,否,https://i1.hdslb.com/bfs/face/62d1e106113d65be1a2ff0f6c6a4e51a85fc7c80.jpg,Regret
35,0,261646311776,179309511,阿萌羞答答,6,男,我朋友叫我跟他去，然后他第一把就过了。。我们破壁没人来 就一个坝顶的乌鲁鲁甩了三个大 然后我去变电站拉闸也没人蹲😅,2025-04-30 08:55:49,0,0,这个人勤奋死了，什么都没有写(=・ω・=),未知,否,https://i0.hdslb.com/bfs/face/2343381d1eb994ddd551cb38dd50848fd3d01944.jpg,Neutral
36,0,260703516561,3537123971959280,易信云心,3,保密,我做完了,2025-04-30 04:53:01,3,0,,未知,否,https://i2.hdslb.com/bfs/face/8a4f91631fe8120b885874709e9f726b7eeac917.jpg,Neutral
37,0,261620443392,382170047,凝视深渊之下,5,保密,接任务后13连炸,2025-04-30 02:25:35,0,2,,未知,否,http://i0.hdslb.com/bfs/face/member/noface.jpg,Joy
38,0,261607392016,392811146,ゆり揺揺ゆりゆり,5,保密,接了任务爆率会降低,2025-04-29 19:01:20,0,1,为什么那些毁圈的人从没想过自己创一个圈子，而是非要跑去别人圈子又不守规矩，还扭曲别人圈子热词。一受到指责，就说别人不给自己人权圈权呢？？,未知,否,https://i2.hdslb.com/bfs/face/c666ca85c8b4bfc0442051bca57cf18f7fa10941.webp,Disgust
39,0,260643133441,375197085,爱摸鱼的小高,6,男,二十三把了，麻了,2025-04-29 09:32:54,0,0,纯爱至死不渝,未知,否,https://i0.hdslb.com/bfs/face/68364420ed9f4e01db0c40a10d08f34b46d146b9.jpg,Neutral
40,0,260626764065,1378565195,LW-HaiWenxiang,5,男,最后一个任务，全是蹲闸的，谁敢接破壁，必有六甲五头的CS来堵[doge_金箍]做完仓库2000多萬没了,2025-04-29 04:56:24,0,0,能让你从心底感动的事，就一定不是什么坏事,未知,否,https://i2.hdslb.com/bfs/face/e01e4a4a759cb7b82015d15de33a14804100a30a.jpg,Disgust
41,0,261542044368,512492815,我文乃必定成功上位,5,女,我感觉这是最简单的了，这赛季我就觉得中间标杆和失去联系这2简直王中王无敌了,2025-04-29 02:48:39,0,3,,未知,否,https://i1.hdslb.com/bfs/face/07021f92860425c5e6076e5f802674d2afb4b701.jpg,Neutral
42,0,260617610161,396986996,按e劍魔,6,保密,不如我找一个0.2kd 120m资产的神人 有记录昨天两场过标杆 后续的蓄水池 v冲93r打一组三个耳机头跑刀的 整晚五把都有砖 简直逆天...,2025-04-29 02:42:36,1,1,英越混血 目前住台 美國英國福建都有房 今年21 遊戲戰績: R6 800小時上冠軍（最高亞服前500） 16歲開始lol不低於宗師 瓦神3,未知,否,https://i2.hdslb.com/bfs/face/e43edcff32751fabbea507c26d2659dd4041fb9a.jpg,Surprise
43,0,261535344672,277562103,合成天下冰狼大果,5,保密,下个赛季把任务改成出非洲之心吧，不然还是太简单了（,2025-04-29 00:46:36,0,1,1,未知,是,https://i0.hdslb.com/bfs/baselabs/40f872c619ce409d4e4a1e397e1d0ebe7dd86408.png,Expectation
62,0,260588115361,299635764,彭帅尊,6,保密,手游尖峰有没有一起做的,2025-04-28 14:04:44,0,1,,未知,否,http://i0.hdslb.com/bfs/face/b9c65fc14426544c76e7fc14e16932b7fcdfe2cb.jpg,Expectation
63,0,260585249025,14825252,滑稽幼儿园丿院长,6,男,cs任务，这就是最sm的任务,2025-04-28 13:28:26,0,2,我的春天是什么,未知,否,https://i2.hdslb.com/bfs/face/16803c62e18b4433e239e521709124585443d86c.jpg,Disgust
64,0,261497069376,391292420,你邻居家大伯,6,保密,遛狗,2025-04-28 11:05:29,0,1,,未知,否,https://i2.hdslb.com/bfs/face/581edcc2802072d1065ce11658ba281c48cc17cb.jpg,Neutral
65,0,261489185520,420688139,原味麻酱ii,6,男,难的是收集者五 收集者四  特色首饰 四个赛季见都没见过 还有新金新紫 大坝河道旁的小房子 医疗房 卡都用几张了 还是没有,2025-04-28 09:26:44,1,2,,未知,是,https://i2.hdslb.com/bfs/face/a29067031a0d9e312b9c2574c1b1e659d59b119f.jpg,Regret
66,0,260564340721,350183781,南旅七,6,男,第一次看到这个视频的时候不以为然，做到这个任务的时候我tm真的狠狠共鸣，打了一天，一次破壁没接到,2025-04-28 08:46:53,0,2,这个人很懒，什么都没说？,未知,否,https://i0.hdslb.com/bfs/face/b6294bf0d9b7e04ce97d6c006ee59f65ff428e48.jpg,Regret
67,0,261468286976,3494360813406716,---念-念---,3,保密,这个任务直接去终夜大坝做就行了，我3把过的其中2把有破壁，我只能说有实力的可以去终夜大坝做，破壁概率很高,2025-04-28 03:56:44,4,1,,未知,否,https://i2.hdslb.com/bfs/face/fc559ce9409a74751eab7a19248b62a9b698f4b8.jpg,Expectation
68,0,260543947105,26612995,想要狗尾草,5,女,最难的是中坚标杆吧,2025-04-28 03:13:12,0,1,,未知,是,https://i1.hdslb.com/bfs/face/035786fd749ea031a5e76077dbccc48b6f21268d.jpg,Neutral
69,0,261446878848,347828212,三角洲策划司马,6,男,纯扫码任务,2025-04-27 17:19:30,0,0,,未知,否,https://i1.hdslb.com/bfs/face/207c71d3001133904c2aae9ad4fe35ec348a23d5.jpg,Disgust
70,0,261446202736,146170010,荼曈子,6,保密,这任务和中间标杆最大的难度在根本没任务,2025-04-27 17:03:58,0,0,,未知,否,https://i2.hdslb.com/bfs/face/c8901dfafa631ad2ff572642b632b2ae291d4a91.jpg,Disgust
71,0,260506537233,381404759,优秀的很鸭,6,保密,[doge]还好跟我弟双排玩的 p90没带子弹我弟的抢,2025-04-27 12:47:32,1,0,,未知,是,https://i2.hdslb.com/bfs/face/6f9db2d1dabd25f0ff58c26465f6138f315a4196.webp,Joy
72,0,260506277969,192264161,DarlingJWYF,6,男,失去联系，除了狗运，我想不到任何办法,2025-04-27 12:43:43,0,0,中日英三国语，软件工程师,未知,是,https://i2.hdslb.com/bfs/face/30a1195d1984ccd038e242d9730be57f1c223c1b.webp,Regret
73,0,261400293072,166562130,落日映苍穹Master,6,男,中坚，失去联系，绝不姑息，尖峰时刻这四个多少，实在是不想受这折磨了,2025-04-27 06:19:05,0,0,第五人格曾双阵营上榜玩家，cs大地球，猎杀对决6星kd2.2，王者荣耀荣耀王者上古时代省三娜可露露.TS服务器：6262,未知,是,https://i0.hdslb.com/bfs/face/757e37dba3432c1a344a8dae6801ab5c48bfbf5c.jpg,Regret
74,0,260472449009,1705370,调调率者者,6,保密,撞车撞了6次没看到一次破壁,2025-04-27 04:11:22,0,0,想做的事铢两分寸，要做的事恒河沙数,未知,否,https://i2.hdslb.com/bfs/face/755be5ed49fb3c72a781d9002c80041b2bd5f39c.jpg,Disgust
75,0,260469635953,402650893,海星海的猫,5,保密,你们没一个说这策划改概率的事？,2025-04-27 03:30:38,1,0,,未知,否,https://i1.hdslb.com/bfs/face/c111230600619ef5cc4800d97eb8765447a52c6a.jpg,Anger
76,0,260447822593,3546783326144777,断断尘,3,保密,失去联系我3天打了400多把，遇到20次左右的砖，就成功一次,2025-04-26 16:34:18,0,0,,未知,是,https://i2.hdslb.com/bfs/face/8d44315802595e3726ad1b8f132e5eeef90a4945.jpg,Regret
77,0,261348486816,85628005,い榴莲゛,6,保密,我是真服了   这些B任务一个比一个臭   策划脑子里装的是shi吧   不想给可以不给   像我这种枪法烂运气不好的玩家就是纯折磨    我现在就希望暗区能好好搞  给三角洲上点压力,2025-04-26 13:03:03,1,3,,未知,否,https://i1.hdslb.com/bfs/face/afa8ca9efa0f50d82fbd0790ad0aa913447e151a.jpg,Disgust
78,0,260423141297,1788604090,odhjshdjsnj,4,保密,终夜也不刷破壁啊[捂脸],2025-04-26 11:22:39,1,2,,未知,否,https://i1.hdslb.com/bfs/face/6e68752e4182b58d309b6e8b4582bbc8ae140b82.jpg,Disgust
79,0,260395482737,1332743963,小疯不是杂鱼酱,5,保密,为什么我的长夜里面有三队六套啊😭😭😭😭,2025-04-26 04:50:57,0,1,我是男的,未知,否,https://i2.hdslb.com/bfs/face/5d97b01d182bbab8723ee045b02ae88a4d415dc1.jpg,Sadness
80,0,261301175472,120944934,一梦溯光丶宁,6,女,做完啦,2025-04-26 02:32:47,0,1,但求无憾,未知,是,https://i0.hdslb.com/bfs/face/f4c0a7f75c992bde247ae053ceb33139552fe31f.jpg,Joy
81,0,261287728672,396142747,哈夫克机枪兵-,6,男,我就想问问，开局接折翼不做的，开局接破壁不做的，看到人家接破壁就拉闸的，是不是贱啊😅😅，纯损人不利己，人家做任务巴不得你赶紧吃饭后滚蛋，跟你利益有一点冲突吗？做这种行为对你有一点好处吗？,2025-04-25 19:40:54,2,2,,未知,是,https://i1.hdslb.com/bfs/face/65dc890de43bb656d703f521124b91aacdd1bff4.jpg,Disgust
93,0,261284302192,379493447,舒墨青花,5,男,黑奴打手，接3×3，价格好商量,2025-04-25 17:45:17,0,0,,未知,是,http://i2.hdslb.com/bfs/face/d1ea800b5e58e1d53ded4cf08d2ca043e7fe0591.jpg,Disgust
94,0,260337496289,610266267,京畿提典刑狱司,5,保密,@三角洲行动,2025-04-25 10:44:58,0,0,,未知,否,https://i0.hdslb.com/bfs/face/12cfcfc65c44a9f9f840c38c7a020c4e9cc79131.jpg,Disgust
95,0,260337496257,610266267,京畿提典刑狱司,5,保密,@三角洲行动,2025-04-25 10:44:58,0,0,,未知,否,https://i0.hdslb.com/bfs/face/12cfcfc65c44a9f9f840c38c7a020c4e9cc79131.jpg,Neutral
96,0,261240386208,3493082349701426,我是猪头三都有人同名,4,保密,今天八点不到刚做完尖峰时刻。和你们说一下如果你是满编队先接的破壁后立马有人拉闸的话什么都不管直奔金库开保险没人来抓你的话开完保险剩下的时间足够你到拉闸撤离点了，走管道甚至还能剩40秒左右时间。现在知道这个冷知识的人少以为他们拉了闸你们就来不及说不定就不会第一时间来堵你们了，建议选红狼带体力针。今天就是这样过的刚接了任务进了破壁前的大门有人立马拉闸了我们三个红狼直接开大直奔金库做完任务捡了任务道具从管道到撤离点剩三十几秒。顺便一提我们三红狼为了做这任务在破壁那边踹了不少接破壁或者来打架的队各种得吃，有一把一个包里甚至还有笔记本电脑[呲牙]长夜大坝588w撤离,2025-04-25 08:10:02,1,12,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
97,0,260315417025,1823314087,不知道是什么金属的卦,3,保密,做观光客炸坝体可以躲里面管道混烟，对于观光客应该是利好的,2025-04-25 04:56:27,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
98,0,261220687504,1993587241,势笙,4,保密,最后一个任务去终夜好做，打了6把就完成了，清了3次图[藏狐]如果你脸黑一直有CG当我没说,2025-04-25 03:08:13,0,0,,未知,否,https://i1.hdslb.com/bfs/face/7b19d675b3bca7d47f17d082c10e8c926535b97c.jpg,Neutral
99,0,260302177617,37240461,老丶Tom,6,保密,298接3x3任务，不赚钱，平时爱玩游戏抵消一下网费，有兴趣的老板可以d我[脱单doge],2025-04-25 01:30:44,1,0,,未知,否,https://i0.hdslb.com/bfs/face/38e3c7ed5e2e374707f61d5021201e593309f926.jpg,Neutral
100,0,261211378816,544631530,三角洲代肝白羊,5,男,"借楼一下～大学生赚点零花钱，可直播，可留截图，可发信誉图～欢迎板板加我哦～[打call][打call][打call]
8块钱100w
15块200w
38r500w
75r1000w
纯绿跑刀，不使用任何武器装备",2025-04-25 00:11:46,1,1,"目前正在接单中～威:z3024286632z，
三角洲，崩铁，原神代肝可以私信聊哦～
",未知,否,https://i1.hdslb.com/bfs/face/134c64d448b24a0f389abe7106607bc92a3ac84f.jpg,Neutral
101,0,260294302001,16538477,爱思兔咪U,6,保密,我老喜欢那个复制品了[喜极而泣]带进巴克什打赢了扔掉爽吃，打输了给对面个惊喜,2025-04-24 20:57:27,0,0,,未知,否,https://i2.hdslb.com/bfs/face/0828b2666385f9de1a56dd358fdb1c70e031d44b.webp,Joy
102,0,261205529856,472476203,秋之默叶,6,保密,[笑哭]黑夜大坝神人多，咋就这么喜欢蹲撤离点,2025-04-24 19:11:46,0,0,望之，故人也……,未知,否,https://i2.hdslb.com/bfs/face/93671fc871809894b01692e763a034480ee9f59d.jpg,Joy
103,0,260291688209,11157665,他的猫的他的猫,5,男,18局就一局破壁 被三队蹲 望周知,2025-04-24 18:16:02,0,4,,未知,否,http://i2.hdslb.com/bfs/face/2fdcc090079d85b6579d26cdd0b762d9552ed4e9.jpg,Regret
104,0,261196555632,690786219,Future_Infinity,5,保密,五十多把不刷，转暗区了兄弟们,2025-04-24 15:46:24,0,0,,未知,否,https://i0.hdslb.com/bfs/face/55bd6078bada645d0b6ae57056ba50346a66751c.jpg,Regret
105,0,261173191216,4762319,小古冰叶,6,保密,23把就5把有破壁我接了3把，5把开局就拉闸了,2025-04-24 10:52:33,0,0,,未知,是,https://i2.hdslb.com/bfs/face/d89360efc2ba7471688f5f1f05b78e0acf07bdb0.jpg,Disgust
106,0,261168787808,26556031,灬小灰灰灬,5,保密,这个任务我就一把过，西大门一号位直接接任务，刚做完就有好心人拉闸，我们三个5套直接守着撤离点撤离,2025-04-24 09:56:58,0,0,,未知,是,http://i1.hdslb.com/bfs/face/c73d5fa3168709a0244252c6202d4398aefb0b6c.jpg,Neutral
107,0,261167343424,318913005,你我与你我的错你要,5,女,前天刷到这个视频的时候，我看的想笑[笑哭]今天自己做到这里的时候，我做的想哭[笑哭][笑哭][笑哭][笑哭],2025-04-24 09:36:45,2,2,梦说，你，，，能，，，做什么？,未知,否,https://i0.hdslb.com/bfs/face/f3b4276cf6687cb4e029a473803c922ae70fbb38.jpg,Joy
108,0,261143632432,266652233,浮生若梦_Dream,6,男,折翼和这个一样逆天,2025-04-24 03:16:55,0,0,人只有醒来之后才会发现自己睡了一觉,未知,否,https://i2.hdslb.com/bfs/face/9ae87c97bf066f79846ebda801b3e67ca0d37cf7.jpg,Surprise
109,0,261129965232,9333109,ob5erver,6,男,这赛季任务得看对局强度和运气，我做失去联系，五把出了两次砖，不到两小时做完。做折翼，也是差不多五把，开局不是一号位，甚至野排队友还要去营地拿部门任务的道具，从营地拿完道具才横跨地图去接的折翼，做完折翼以后发现有一队跟在我后面想干掉我们，我直接不跟他们打，带着野排队友进海洋厅做他的任务，交完道具发现跟着我们的那队跟塔里的人打起来了，我们直接等他们打完吃掉两队拉闸撤了，航天更是全图只碰到仨跑刀的，我甚至还顺手做完焰火行动去接的飞升。尖峰时刻还是五把以内完成，开局没人拉闸没人抢破壁，我吃完整个行政楼才叫上野排队友去接的破壁。甚至连蓄水池都没卡住我，有一把在机坝摸了张大坝总裁卡四百万撤离，中间正常撤了两次，第四把我带着大红包和刚摸的总裁卡打长夜，吃完整个行政楼只有一百六十万，本来都打算直接撤了，野排队友要去变电站，我就跟着去看看，去了之后看见技术室被开了我都准备放弃了，队友出门碰上个独狼，二倒直接成盒了，把队友和独狼的包吃了刚好凑了二百万，希望大家运气都能这么好,2025-04-23 20:36:55,0,0,这个人很神秘，什么都不想写,未知,否,https://i1.hdslb.com/bfs/face/efa53809c155df7d8b26de835dc86d1e6acbcd11.jpg,Expectation
110,0,261127654896,553349619,宇治波左足,2,保密,报价,2025-04-23 18:24:22,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
111,0,261124521744,3546750826580039,成步堂-衫斯,2,男,"任务还是简单了，应该这样
尖峰时刻
单局任务目标必须全部完成否则重置
在长夜/终夜行动中，完成一次破壁者行动
在长夜/终夜行动中，从破壁者行动中获得非洲之心
在长夜/终夜行动中，将非洲之心放置在保险外，在100米外用G17击败12名敌方特战干员
在长夜/终夜行动中，无伤击败刷新于变电站的首领 并从首领背包内获得东楼经理室
在长夜/终夜行动中，无伤击杀10名阿萨拉卫队士兵
在长夜/终夜行动中，从电脑机箱中获得曼德尔超算单元
 在长夜/终夜行动中，从工业电梯成功撤离一次并带出3000万[吃瓜]",2025-04-23 16:57:32,6,50,,未知,否,https://i2.hdslb.com/bfs/face/f2a72a4920e45d4e83022d3622a982f9257e60d0.jpg,Expectation
112,0,261124393968,22240848,mzy14453,6,男,布豪！导弹来袭！,2025-04-23 16:57:17,0,0,切割！,未知,否,https://i0.hdslb.com/bfs/face/5af808687b76c95fc758384a3e215dea2507df67.jpg,Surprise
124,0,261117365712,208129728,某圆润的芝麻大福,6,男,@子夜皓星 @そたく_苏泽 @浅月夏澄み @弗鱼斯特 @闪刀姬没有未来,2025-04-23 15:11:01,0,0,我们活过的刹那，前后皆是暗夜,未知,否,https://i0.hdslb.com/bfs/face/bc72a37ec306fdfbfc73cb92c41c6214a23745c8.jpg,Neutral
125,0,260199071137,447542068,语c演员_眼镜蓝染,5,男,[热词系列_打卡],2025-04-23 13:15:24,0,0,是语C演员，现在在扮演眼镜蓝染，目前在进行足迹旅行，我旅行过的每个冷清视频都会留下我打卡的痕迹。,未知,否,https://i1.hdslb.com/bfs/face/3990aec779586dcccc472e562b00c2dac63addd2.jpg,Neutral
126,0,261089400896,491552640,二车二三兰,5,男,说这个难的，梦想超算单元又贵而且限量还塞不进保险，不比这个难？如果难刷，失去联系不更难刷？,2025-04-23 09:23:34,14,9,活着还挺好，死了也没事。,未知,是,https://i0.hdslb.com/bfs/face/1f5e76357397aad79bb078903ea5775dcae3e1b8.jpg,Regret
127,0,260180534049,2054086181,柚茶山楂,5,保密,中坚标杆也不是什么好东西，刷不一定刷得到，刷得到不一定在脸上，在脸上不一定打得过尸潮，打过尸潮不一定顶得住航天堵桥乌鲁鲁[呲牙],2025-04-23 09:10:52,0,0,代肝+v：13753139825 q：241292817,未知,否,https://i2.hdslb.com/bfs/face/f7ac3b6b5b76f55fde9dfbc8edbc395fbc1a8cfb.jpg,Disgust
128,0,261086948624,48386319,宁负流年不负亲,6,男,退游了[桃源_乖巧][桃源_乖巧][桃源_乖巧],2025-04-23 08:46:10,0,0,,未知,是,http://i0.hdslb.com/bfs/face/7da2314a7bd69ff6789e0b9979e76bb5caabca41.jpg,Regret
