序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
38,0,255199243425,3546857051523378,芝士长门,2,保密,"笑点解析:冷知识：B站评论发到15个字以上，可以获得经验值，我就是过来蹭经验值的
B站发评论只需要超55字可以加很多经验，，所以我遇到的每个视频都会发一遍这段文字
B站发评论只需要超55字可以加很多经验，早日变成lv6硬核会员，所以我遇到的每个视频都会发一遍这段文字哈哈哈用来蹭经验，只要我坚持下去，马上就能变成LV 6了",2025-02-20 10:43:24,0,0,,未知,否,https://i0.hdslb.com/bfs/face/5f941f7a84fc76c1f0e995d2162b53132b4fe9bc.jpg,Neutral
39,0,255895030112,3546384854682346,星安XINGAN,5,男,更新周报,2025-02-20 06:44:18,0,0,交朋友,未知,否,https://i1.hdslb.com/bfs/face/3cec6410a482c18615f7cf43d761fc7ebf30518e.jpg,Neutral
40,0,255127042257,439227597,cxynzj,2,保密,黑鹰坠落什么时候出啊？,2025-02-19 13:01:28,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Expectation
42,0,255802586672,3461564571060638,奥ao奥ao奥,3,保密,三抽红包出非心了,2025-02-19 05:29:50,0,0,,未知,否,https://i2.hdslb.com/bfs/face/8e332e5cf98c71d485138afeff894c2da799b4c7.jpg,Disgust
43,0,255786477504,643771736,凛睦LinMio,5,保密,吓哭了,2025-02-19 01:58:57,0,0,三角洲同id 片姐别再找我了,未知,是,https://i2.hdslb.com/bfs/face/d0dff5649802e32ca3e92c2606e2f717e557db66.jpg,Surprise
44,0,255033798241,1529640485,不是虚化犬,4,男,出非洲之心官方是我坝[doge],2025-02-18 11:12:49,0,1,,未知,否,https://i2.hdslb.com/bfs/face/b8ebbced9dbbcac4bbc01fdd81016c1d4689b202.jpg,Neutral
45,0,255702235280,3546852253240044,鸭脖区主播,2,保密,两格出坦克，9格出匕首。已经破产红温,2025-02-18 02:32:12,0,1,,未知,否,https://i0.hdslb.com/bfs/face/7a22a662ee4b62aaab03a411ecc0df9e8a12667d.jpg,Sadness
46,0,255657742896,1177335518,S丶夜幕繁星,4,保密,因为这个视频入坑你敢信[笑哭],2025-02-17 11:43:30,0,1,高仿千变冰霜奇迹up主，虽然有些不能说跟原本一模一样，但是保持样子和颜值还是可以的,未知,否,https://i2.hdslb.com/bfs/face/3304e881f82dae4b742ea30142fcc2e531de6ebc.jpg,Joy
47,0,254900230561,3546627830712874,世人季花,3,保密,建议官方搞个同队队友故意不救（距离太远和队友尸体30米内还有敌方干员活动以及二次倒地直接死亡跟意外致死不算）无法获取该队友该局游戏所获得的非绑定物资，这种真的我宁愿给对面也不给这种小人。今天遇到一个故意不救队友等队友完全死亡后舔队友该局内获得的物资，这种恶意游戏行为建议封禁，游戏名字叫：爱喝酒的将军,2025-02-16 17:28:25,0,1,一代一世人，一春一季花,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Anger
48,0,254877847649,3493112252992399,舒久州awa,4,保密,官方说话，普坝的喷火兵为啥350滴血?[颁勒静态表情_生气],2025-02-16 12:42:41,0,0,,未知,是,https://i1.hdslb.com/bfs/face/265d2403a6812b3c3f0022743b9ad2a51ca1199c.jpg,Anger
49,0,255570351168,3546614390066112,12345678xbhxj,2,保密,谢谢，在零号大坝，捡到炮弹了,2025-02-16 11:06:46,0,0,,未知,否,https://i0.hdslb.com/bfs/face/15399398f4a83201d83009a9084747d8ae367299.jpg,Neutral
50,0,254859540625,1540323155,我dway我tawa,4,保密,太有梗了[吃瓜],2025-02-16 09:01:34,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
51,0,254777109281,454731999,扬州砍王倪莫问vls,3,男,希望官方能把集中炮火的那个需要的东西给他减少点。,2025-02-15 11:15:57,0,0,"点三连



变帅气美丽

",未知,否,https://i0.hdslb.com/bfs/face/ee94f5c706fca525548c3cb4b165a793300992ae.png,Regret
52,0,255451656624,3493136787573298,farpg,5,男,模型在自己手里的感觉很爽吧,2025-02-15 06:55:20,0,0,查成分扫码,未知,否,https://i1.hdslb.com/bfs/face/b9cda2adaee3a497d4206145bdd0810bea19cffb.jpg,Joy
53,0,254742144065,1493749766,狗冻酱子,2,保密,盐豆不盐了[doge_金箍],2025-02-15 04:16:19,0,0,,未知,否,https://i2.hdslb.com/bfs/face/f928e823d14f924774b0db307223422aa781ced9.jpg,Neutral
54,0,255405286416,478875443,普瑞斯特-坎瑞亚,3,男,许愿非洲之星,2025-02-14 16:28:53,0,2,"[土地不是用农具去犁的，而是用铁与血去争夺的]
中华人民共和国万岁，世界人民大团结万岁！",未知,否,https://i2.hdslb.com/bfs/face/ed3518d81ba57a3dd17399fa1b189d7471a47911.jpg,Neutral
55,0,254680928017,1646506559,up猪屑某,5,男,so?,2025-02-14 11:13:31,0,0,给个三连吧，手机还是“OPPO R9”辣鸡的很,未知,否,https://i2.hdslb.com/bfs/face/be2a07ac5405c893e5eb741e5e32a13604ddc3ae.jpg,Neutral
56,0,254661046977,3546643536284457,特别喜欢傻了吧唧,2,保密,我已经出非洲之星了,2025-02-14 07:16:14,0,0,V区三角洲名：一切都会好哒,未知,否,https://i0.hdslb.com/bfs/face/eccd8d309cd0cae9e671638c3b769200cf86751b.jpg,Neutral
57,0,254660874401,3546643536284457,特别喜欢傻了吧唧,2,保密,七，游戏里面的是伴奏,2025-02-14 07:15:47,0,0,V区三角洲名：一切都会好哒,未知,否,https://i0.hdslb.com/bfs/face/eccd8d309cd0cae9e671638c3b769200cf86751b.jpg,Neutral
58,0,255314770976,1498747528,账号已注销,0,保密,国产正能量,2025-02-13 18:50:57,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
59,0,254623796897,3493130112338195,阿萨拉尼罗鳄,4,女,我的出场费呢？,2025-02-13 18:34:08,0,0,"＊＊
",未知,否,https://i2.hdslb.com/bfs/face/2fe86775b019c7bc34ca0d44b192d5dfab0da93d.jpg,Regret
60,0,254607431761,3546822555470278,开始气侯,2,保密,什么时候出一个遥控引爆的C4,2025-02-13 14:45:30,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Expectation
61,0,254604094481,347360474,kkk_yyy_,4,保密,原来空投箱里的是这首歌,2025-02-13 14:11:02,0,0,,未知,是,https://i2.hdslb.com/bfs/face/1a9a369e54e8f2d6c94cda36236a582ae77fb86f.jpg,Surprise
62,0,255264894096,3493265854696140,恶魔天来,4,保密,许愿非洲之星,2025-02-13 08:54:50,0,0,,未知,否,https://i0.hdslb.com/bfs/face/472c2c0d49abc13a2555a5bbfb2b1bca023d872d.jpg,Neutral
63,0,255256046288,89660020,青岚orz,6,男,什么时候能在靶场设置真人标靶，并且把技能系统加上，标靶和自己都能用技能的那种，顺便把标靶的负面状态给显示出来。,2025-02-13 06:53:39,0,0,会自己找饭吃的小飞舞,未知,否,https://i1.hdslb.com/bfs/face/e1795eb4630faf1eac6bfe5f3b6442e758c93660.jpg,Expectation
64,0,255207970240,3546558379329545,术士官122,3,保密,"要玩一辈子！
#三角洲行动",2025-02-12 15:31:29,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Joy
65,0,255203627824,2132665251,MrBooooer,5,保密,哈哈哈哈哈，太有意思了,2025-02-12 14:47:15,0,0,君交如水,未知,否,https://i0.hdslb.com/bfs/face/32ab44820113e3557055fc7e04c6c3178dd18830.jpg,Joy
66,0,255201673056,540060434,芙卡洛斯5200,3,保密,盾构轴贴在墙上的c4，会有永恒的c4[doge_金箍],2025-02-12 14:28:45,0,0,,未知,否,https://i2.hdslb.com/bfs/face/9e3222c3c98239e715a27c515c354a638f3bc59d.jpg,Surprise
67,0,254515408161,3546848331565892,123456789汤圆节,2,保密,麦小文家乡曲是吧,2025-02-12 14:28:29,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
68,0,254511239569,3546835746556064,消沉之泪,3,保密,要币直说，来，拿去拿去[热词表情_世萌双冠],2025-02-12 13:46:56,0,1,,未知,否,https://i2.hdslb.com/bfs/face/b2e45d8aa5cc22086d4b5cf745cd17f7c1866656.jpg,Neutral
69,0,255196349760,3546643561449637,qishuishark,3,保密,玄武大红截止到什么时候不能在地图摸到？,2025-02-12 13:36:01,0,0,,未知,否,https://i1.hdslb.com/bfs/face/fab718e0a40dfe6cce6a6a13cdd44428b7fab34c.jpg,Expectation
70,0,255190073904,3546605674302346,叉烧半年,2,男,一天没玩，刚玩就输了五把,2025-02-12 12:33:46,0,0,,未知,否,https://i1.hdslb.com/bfs/face/5a3d8a81e0e38adfd71a7403c5199617041b8443.jpg,Sadness
71,0,255141154688,3546639291648784,你用的什么昵称,2,保密,队友会把我子弹挡掉[大哭]好几次都把我给害惨了什么时候该一下,2025-02-12 03:56:41,0,0,,未知,否,https://i1.hdslb.com/bfs/face/ab3b571a4f43d8e5895fdcc1b01dc57307b82c11.jpg,Sadness
72,0,254453874977,1423696058,伶乙而散在玩啊,4,男,孩子们，昨天机密航天开局出锅，结果三个人都没带裤裆，最后一共2个大红，一个小红，一个大金，3个小金被盾构阴爆了[大哭]盾构还蹲草地阴人啊[大哭],2025-02-12 03:22:06,0,0,,未知,是,https://i2.hdslb.com/bfs/face/79812297f4f2edd4626cde38f8115bd1c967886c.jpg,Sadness
73,0,255127325648,3546850286111416,王买菜白子,2,保密,666,2025-02-12 01:05:31,0,0,,未知,否,https://i1.hdslb.com/bfs/face/decf96028d5f406c3174dc6e79349a34eddae5e1.jpg,Joy
74,0,254424278833,3546853079517987,老申看视频,2,保密,新年快乐,2025-02-11 16:04:14,0,0,,未知,否,https://i0.hdslb.com/bfs/face/86ddd4b91a29e47d5241daad4b9814fec884a419.jpg,Neutral
75,0,254396952033,1838642756,以德治人的王,2,保密,我机密大坝刚出新大红,2025-02-11 11:28:35,0,0,,未知,否,https://i2.hdslb.com/bfs/face/f5c805edfcf0a7185c2e734d4e324a6cb9473c2f.jpg,Neutral
76,0,255075162304,3546799350483235,秦人隔洞天不固体,2,男,用知识加热知识等于知识，知识就等于知识，所以我们要相信知识，所以我们要多看知识和热知识，我刚看到了超过50字，可以更多经验，所以我是来获取经验的，要超过55字，呃啊啊啊啊,2025-02-11 10:52:33,0,0,怪怪的过分他估计骨灰粉热茶个,未知,否,https://i1.hdslb.com/bfs/face/ca8cff41fb9cf58167b234d22f616ab119700a75.jpg,Neutral
77,0,254380066593,3546675056478656,悠真真的苦茶子,3,保密,《面无表情》,2025-02-11 08:31:28,0,1,第五人格普通监管玩家,未知,否,https://i2.hdslb.com/bfs/face/9ab57a395eb0bd38fbd63f698282fd879083b0c6.jpg,Neutral
78,0,254351579201,3493144958077460,GTl干员美西螈,3,男,喷火兵太超标了[妙啊],2025-02-11 03:00:55,0,0,一只会玩游戏的美西螈,未知,否,https://i2.hdslb.com/bfs/face/3f802ad63aa4cb2557a9fe4abb6ea2ea6497f6f1.jpg,Joy
79,0,254296026289,3546743559948686,晓帕神,3,男,阿米诺斯什么时候上手机版的黑鹰坠落？,2025-02-10 10:45:54,0,0,,未知,否,https://i2.hdslb.com/bfs/face/bee584ab439f24b2effd51a61f115c35ab2d7985.jpg,Neutral
80,0,254295264129,493620552,在家不穿苦茶,4,保密,许愿成功,2025-02-10 10:38:39,0,0,。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,未知,否,https://i0.hdslb.com/bfs/face/9c8d4f0744d98fcb383bcb98da4c9580735a11e7.jpg,Joy
81,0,254289266657,3546842209978766,二十门,2,保密,不不不不！不不不,2025-02-10 09:35:22,0,0,,未知,是,https://i2.hdslb.com/bfs/face/b97a423738909a6843046038056766e6f084bb8d.jpg,Neutral
82,0,254957868400,1959563021,愛夜白,5,保密,[大笑][干杯],2025-02-10 07:47:57,0,0,,未知,是,https://i2.hdslb.com/bfs/face/183bb8f9f0658ee79ae695a175f83f2d9adb2fcc.jpg,Neutral
83,0,254267361041,3546837724170382,张隽源,2,保密,我打了一天，才出三金，官方解释一下。,2025-02-10 05:03:50,0,0,,未知,否,https://i1.hdslb.com/bfs/face/fcd082b5bd5d13d89c2ed6eb6eb80a7cd63cd73a.jpg,Regret
84,0,254941775888,3546793470069338,---应星---,2,男,[doge_金箍],2025-02-10 04:39:06,0,0,这世上有人「生生」，亦有人「不息」,未知,否,https://i2.hdslb.com/bfs/face/ef1cebb13ccba0281122962650df7e959b1b8be1.jpg,Neutral
85,0,254169966641,531605170,被欧尼酱整破防,6,男,红包空投到几号结束啊 想玩那个步豪导弹 发现市场和活动都没有[神楽Mea_kimo],2025-02-09 04:26:24,1,0,引战骂人是为了什么呢？,未知,是,https://i1.hdslb.com/bfs/face/ee6e1d9a8d21eb227acd137fb6b1439b74e4809c.jpg,Neutral
86,0,254839783216,3546732732353248,FoucoMotherF9,2,保密,许愿天天出大红。,2025-02-09 03:49:42,0,0,,未知,否,https://i1.hdslb.com/bfs/face/d5ddd60ed0ca9fece8930eb2222249af934ac8e3.jpg,Expectation
87,0,254135488753,501623585,ccddzl,4,保密,谢谢，已经出了。,2025-02-08 15:46:37,0,1,,未知,否,https://i2.hdslb.com/bfs/face/f1b08f82827e8bf0692728f9651b337e9312dec7.jpg,Neutral
88,0,254806912256,1818727925,一名路过的zw,3,保密,@漓陌T-T,2025-02-08 15:44:01,0,0,,未知,否,https://i2.hdslb.com/bfs/face/a6396d677f543a173aa11f3d3cd2943a96121dda.jpg,Neutral
89,0,254115065169,3546850957199971,澜叶风霖,2,保密,愿我出非洲之星,2025-02-08 12:08:22,0,0,,未知,否,https://i1.hdslb.com/bfs/face/d5ddd60ed0ca9fece8930eb2222249af934ac8e3.jpg,Neutral
90,0,254755914560,3546849805863329,麻辣小龙虾pro,2,保密,许愿非洲之心,2025-02-08 06:32:17,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
91,0,254069201505,3537123634317459,曙光之翼6,4,保密,@墓碑之死神,2025-02-08 03:10:56,1,0,,未知,否,https://i0.hdslb.com/bfs/face/13398f6a598310f7a0095324381e21e811a9ab06.jpg,Neutral
92,0,254723082160,3546739732646414,成分复杂员,3,男,许愿成功,2025-02-07 20:32:59,0,0,啥也不是的人,未知,否,https://i2.hdslb.com/bfs/face/e797c37714075da7c43efaeccf2f044099ea9905.jpg,Joy
93,0,254675099968,3546657272629640,火柴人柴龙,4,男,"@三角洲行动 
能不能给个兑换码？",2025-02-07 09:59:41,0,0,火柴人画的很丑。,未知,否,https://i2.hdslb.com/bfs/face/12aa11b84f84e46445c8f22d2f345f84311d8c6b.jpg,Neutral
94,0,254655605440,3546839575956410,传奇肘星野,2,保密,布豪，导弹来袭😨,2025-02-07 06:08:58,0,0,,未知,否,https://i2.hdslb.com/bfs/face/d31ca2bc39721bf695a9acdd88581c7c119aa539.jpg,Surprise
95,0,254638017184,3546694945868327,破坏地球一贝利亚,3,保密,愿第一次十连抽出麦小文的皮肤[OK],2025-02-07 02:51:55,0,0,,未知,否,https://i2.hdslb.com/bfs/face/0b54d25ee20c578d69694be9e191420b6cd97aa1.jpg,Expectation
96,0,253955815457,3546702428506177,TengYancheng,3,保密,够抽象，我喜欢,2025-02-06 18:09:29,0,0,,未知,是,https://i1.hdslb.com/bfs/face/67071263c0a80b0fa37720d3e22e38e7cf38ca9f.jpg,Joy
97,0,253930603057,3546848094587467,人人人人人人入考眼力,2,保密,接不接[doge],2025-02-06 12:56:26,0,0,,未知,否,https://i1.hdslb.com/bfs/face/eb101ef90ebc4e9bf79f65312a22ebac84946700.jpg,Neutral
98,0,254591113040,3546833229974005,火臽不是焰,2,保密,三角洲中的三角洲,2025-02-06 12:19:39,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
99,0,254591098432,3546833229974005,火臽不是焰,2,保密,"上一秒开着坦克走，注意到屏幕上有几个红包标
下一秒那可真的就是下一回合(//∇//)",2025-02-06 12:19:13,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Surprise
100,0,254590101776,2069553648,显昼,3,男,阿哲@三角洲行动 有毛有礼物🎁[星星眼][蹲蹲],2025-02-06 12:08:30,0,1,我们亦可以成为太阳，显露出自己的光,未知,否,https://i0.hdslb.com/bfs/face/8c4932b5b12cb17daa5a22b711f72883b81ddef8.png,Neutral
