序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
22,0,244297877441,3493139715197271,95麥汁,3,保密,这游戏载具的重机枪感觉伤害比轻机枪没多大，但过热却过得很快,2024-10-13 06:05:29,0,0,,未知,否,https://i0.hdslb.com/bfs/face/6800a82a52822fa54001c63fdf2ec9c414a65b77.jpg,Neutral
23,0,244297707553,3493139715197271,95麥汁,3,保密,《一万八的分换了949的分》,2024-10-13 06:03:22,0,0,,未知,否,https://i0.hdslb.com/bfs/face/6800a82a52822fa54001c63fdf2ec9c414a65b77.jpg,Regret
24,0,244296436433,687766989,bili_45693987381,4,保密,我真服了队友太坑了,2024-10-13 05:45:53,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Anger
25,0,244488001280,1715509543,6445646,4,保密,飞龙红狼表示，红狼直接一技能摔坦克，脸上威龙直接一个一技能加炸弹甩坦克，脸上，然后坦克没了,2024-10-13 05:39:21,0,0,,未知,否,https://i1.hdslb.com/bfs/face/9159a7a6711914bfac16f86ee009d73514f7993f.jpg,Joy
26,0,244294349153,3493143349561377,不知所措の云厨,4,保密,载具终结者威龙大坝贴俩炸弹就老实了（？,2024-10-13 05:17:12,0,1,请输入新个性签名,未知,否,https://i0.hdslb.com/bfs/face/02625875576aabd085470816ebef92ebfd3216ff.jpg,Joy
27,0,244455504544,1832866406,创骑忍者漫画,4,男,小心威龙。,2024-10-12 17:04:54,0,0,一条咸鱼,未知,否,https://i2.hdslb.com/bfs/face/54aac3380f6663a1fc81522f897cd7cbbdb72931.jpg,Expectation
28,0,244121729633,1099847966,绝世弦月,5,男,"因为打过诸如战地一和五，泰坦陨落2。所以有点大战场和对枪的基础，所以之前第一次打三角洲的的时候运气好拿了一万出点头。也就改枪系统花了点时间摸索。我个人认为在占点模式里用威龙挺方便拿分的，比如我[笑哭][滑稽]，没事蹭已方载具刷人头分(蹭已方而不自己开是方便我随时下车逃跑或趁队友和敌人载具互干时下车给对面载具发两个""红包″，不至于变成弃车人)，遇到载具就冲上车扔两个""红包″，最少也四五百分，如果是运兵车，那运气好就是一千多分。我昨天就一把占点拿了一万九千多分，因为扔红包扔上头了望了叫区域火炮和导弹了，所以就快结束时朝敌人占领区放个区域火炮拿个几百分而已[笑哭]",2024-10-10 18:06:30,0,0,我尊重所有的声音，但我只想成为我自己。,未知,否,https://i2.hdslb.com/bfs/face/58fc10ec654f27d274766f196fd0165414ef008d.jpg,Joy
29,0,244273420256,2055165232,剂泥抬煤菜虚鲲,5,男,孩子晒一下。不要喷。,2024-10-10 10:38:18,0,0,,未知,否,https://i1.hdslb.com/bfs/face/ebb7bc196c7560bec659622a279b105141027c86.jpg,Neutral
30,0,244067235984,1550605107,CODM呱唧,5,保密,就是你小子炸我车，你给我等着！,2024-10-07 12:50:51,0,0,LY,未知,否,https://i0.hdslb.com/bfs/face/e87dd47c39ff22cb2aec2d990b844aad6b694431.jpg,Anger
31,0,243941634992,1336266723,小凤一只,5,保密,这个救队友也可以得分，我开过两个导弹,2024-10-06 04:58:54,0,0,,未知,否,https://i0.hdslb.com/bfs/face/0b58c6d19979f5e6ec2e52ab8a08799c91db2b85.jpg,Joy
32,0,243766589137,663053476,uajdig,4,保密,王宇昊:嗨嗨嗨来了奥,2024-10-06 02:28:17,0,0,,未知,否,https://i1.hdslb.com/bfs/face/b29ea8a9379b1336bf7f0d6e7f6e1c942787b799.jpg,Joy
33,0,243928504320,1640134317,特遣队员酸菜牛肉面,5,保密,威龙来两个炸弹就老实了,2024-10-06 01:57:22,0,0,无~,未知,否,https://i0.hdslb.com/bfs/face/b33b6adc47010619602f50bf98548a2be812b79b.jpg,Joy
34,0,243928096080,3546627918793347,杖盲,3,男,90人不难啊,2024-10-06 01:50:22,0,0,芜湖，又活着苟了一天,未知,否,https://i0.hdslb.com/bfs/face/f6d4f640c4b1845d35782f37ea0e174f199e9a93.jpg,Neutral
35,0,243761810897,3493117716073095,君王斯科特,5,男,第一局我还真用过这个东西，我人机局拿一辆武装吉普车，一顿乱开乱撞乱打，攒到了18000，开了一炮,2024-10-06 01:02:12,0,1,,未知,否,https://i0.hdslb.com/bfs/face/3d1c5b805b6af4fef209384c41a6f57572db0b41.jpg,Joy
36,0,243760086609,3493142940617089,Anatomyand,3,保密,为啥我最近玩儿的要22000分儿,2024-10-06 00:15:49,0,0,,未知,否,https://i1.hdslb.com/bfs/face/56ac06c46f3f0bc67cc7e3684ec7077d6891c1c8.jpg,Regret
37,0,243920659424,3461563717520335,仓怀,3,保密,有一次我玩着玩着就下面积分突然暴涨到1990 ，我也不知道啥玩意。,2024-10-05 21:56:32,0,0,,未知,否,https://i1.hdslb.com/bfs/face/36ccec41b921f051ee9ec8a00c61ced5283c1368.jpg,Surprise
38,0,243737511233,1203314493,不会压水平的新手,5,保密,怎么召唤坦克？@左手玩FPS,2024-10-05 14:06:22,0,0,喜欢玩游戏,未知,否,https://i0.hdslb.com/bfs/face/de737cd746a96742c07ced6c213aa25cf0429d90.jpg,Expectation
39,0,243893538832,1831772830,起司102,5,保密,龙😈 小车 龙😈             😰坦克,2024-10-05 12:48:49,0,0,偷窥狂是吧，好好好让你看个够,未知,否,https://i1.hdslb.com/bfs/face/19fe8a324ab454a454183b12c87cf608740c741e.jpg,Neutral
40,0,243729537857,1458951770,METAMA107,5,保密,我极限一局杀50多个[喜极而泣],2024-10-05 12:24:42,0,0,做勾史音乐的抽象man（歌曲搬运啥的，我无所谓，但别过分啊，up仅在B站发歌）还有祝沃德粉湿个个早日升到LV6(´-ω-`),未知,是,https://i2.hdslb.com/bfs/face/d5218743e040a4fcbb96c3eb95a2e20a507a6139.jpg,Joy
41,0,243726818065,3546603050765181,恶臭24,4,保密,额，v1导弹？,2024-10-05 11:49:04,0,0,,未知,否,https://i0.hdslb.com/bfs/face/0989654e460229dd1d9e805a4d69f2dce5cb91f1.jpg,Surprise
42,0,243724132097,3493287820266294,桃花源于大禹治水,3,保密,很难,2024-10-05 11:15:20,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Sadness
43,0,243879391024,3493139243338515,社交失败,4,保密,奶奶的codm坦克用枪一会就爆了,2024-10-05 09:52:06,0,0,,未知,否,https://i0.hdslb.com/bfs/face/bd8ddfa92a826814837ac3b3b7d59eab38281763.jpg,Anger
44,0,243877276960,3537113123392157,阿米nosing,3,保密,蜂医，75发弹鼓的74u，没血扎针，没子弹放箱子，火力压制对面，得分很快,2024-10-05 09:24:38,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Joy
45,0,243713031505,3494369376078065,都说了渊无龙,4,保密,啊，对对对，几发火箭炮搞定的是三个牧羊人，杰森扛出火箭炮一共四发12发导弹。我还没看过伤害说说话,2024-10-05 08:46:35,0,0,你永远都想不到10后到底有多癫,未知,是,https://i2.hdslb.com/bfs/face/5c5384babb4b670d295de35024bb83d2cd6d67cc.jpg,Expectation
46,0,243872517504,1674952122,传奇车长白子酱,4,男,出动！,2024-10-05 08:16:43,0,0,因学业要咕一段时间,未知,否,https://i0.hdslb.com/bfs/face/c1436f6d9fc0014107945d56f4c690e7ec1ac815.jpg,Expectation
47,0,243708581089,3494351812430060,机甲猎人2022,3,保密,建议用威龙去炸战车，这样获得的分比较高,2024-10-05 07:34:27,0,0,,未知,否,https://i2.hdslb.com/bfs/face/205f95167fc649909a785a6e68b794bffea4b27b.jpg,Expectation
48,0,243708111665,1616993875,龙岗檒,4,保密,新手冒昧问一下，这个战绩好吗？,2024-10-05 07:27:01,2,1,,未知,否,https://i1.hdslb.com/bfs/face/396f07897eac0dff2c9bab9d2689bb2690830b94.jpg,Neutral
49,0,243859187584,507472106,老78的78没我大,5,保密,战地5一个jb2要42000分，你这个1万8算白菜价了[黑眼圈_金箍][黑眼圈_金箍][黑眼圈_金箍],2024-10-05 05:00:33,0,0,,未知,否,https://i2.hdslb.com/bfs/face/c99897519fd9d2acdcf90c6093905b7d6fcedf4c.jpg,Disgust
50,0,243698499569,1316025492,老员工八哥,4,保密,可以当战地医生，救一个人150经验,2024-10-05 04:58:07,0,0,Roblox已退游,未知,否,https://i0.hdslb.com/bfs/face/dadfe509dc7034a921c42c2358f178521426c540.jpg,Joy
51,0,243697801249,1489661854,空崎日奈-色彩,4,男,等到一群威龙冲到你身边就好玩了[笑哭],2024-10-05 04:49:58,0,0,你猜猜我为什么只有Lv4~,未知,否,https://i1.hdslb.com/bfs/face/3aca62fcb45dbc3939448abb59a9cd00400c2873.jpg,Joy
52,0,243853069520,3546731482450013,opiwuwowiwjw点,3,保密,嘿嘿，坦克要9千多分，你起码得杀二三十个头才有,2024-10-05 03:40:40,0,0,,未知,否,https://i2.hdslb.com/bfs/face/3e51dcb57118dae89460558a9002f34184b90965.jpg,Joy
53,0,243848953168,3546626687764748,一记我炮,3,男,威龙:太酷了,2024-10-05 02:40:10,0,0,SCP,未知,否,https://i2.hdslb.com/bfs/face/56440430b0f362d215398a0c64bcf30f5ca7f226.jpg,Joy
54,0,243685241505,3546722508736693,千戈是人木几,4,男,威龙 ：送你个平板,2024-10-05 01:36:45,0,0,技巴的头像永远是520 ,未知,否,https://i1.hdslb.com/bfs/face/a828f785e00f9eafb6bc65f4eea1597cbcdf2bf1.jpg,Joy
55,0,243683954417,3537120612321754,一个破损的M35钢盔,4,保密,刚开始玩的时候选的蜂医因为他能救人，所以每局都是在救人在大战场起码救了500人。[笑哭],2024-10-05 01:13:16,0,0,,未知,是,https://i1.hdslb.com/bfs/face/65763ec62b09c4e42015ccc231a6eece616f4573.jpg,Joy
56,0,243683850881,1779676273,狙仔中的小丑,5,男,后期蜂医救一人1000多分,2024-10-05 01:07:50,0,0,玩暗区对枪被爆头，玩第五被四出,未知,否,https://i1.hdslb.com/bfs/face/a82a17e5ab72bc5abbf5a13306000e9a8a2c6ed4.jpg,Joy
57,0,243680961105,3493120809372161,哲睿同学不是杰瑞同学,4,男,问题是能用了基本上游戏已经结束了我就一直这样[笑哭][笑哭][笑哭],2024-10-04 23:48:45,0,0,我是新来的一位up，是一位实况主，还喜欢恶搞，任何游戏都有可能拍，ε٩(๑> ₃ <)۶з，那么感谢你的支持，谢谢！！！ꉂ(ˊᗜˋ*)。,未知,否,https://i2.hdslb.com/bfs/face/57902a3ff50c9501ce5199d1be226e68c7bff90a.jpg,Joy
58,0,243839211872,3494358837889217,小衬哦,4,男,Up改的是什么枪，怎么感觉一点后坐力都没有，我改的枪后坐力都能上天了,2024-10-04 22:32:59,0,0,,未知,否,https://i2.hdslb.com/bfs/face/7ada241968337a57551619d9d9243bbdfc7ea432.jpg,Disgust
59,0,243836412016,336144800,还行开,5,保密,威龙:v  gg,2024-10-04 19:07:09,0,0,,未知,否,http://i0.hdslb.com/bfs/face/member/noface.jpg,Joy
60,0,243673310033,1011422993,戴洛亚,5,保密,"md,一开车对面威龙闻着味儿就跑来了,真的很抽象",2024-10-04 17:18:39,0,0,,未知,是,https://i2.hdslb.com/bfs/face/9b33903d5419f1c010ea0ac9da24fc127d3d9e1b.jpg,Surprise
63,0,243673305713,1011422993,戴洛亚,5,保密,"md,一开车对面威龙闻着味儿就跑来了",2024-10-04 17:18:26,0,0,,未知,是,https://i2.hdslb.com/bfs/face/9b33903d5419f1c010ea0ac9da24fc127d3d9e1b.jpg,Joy
64,0,243822922352,1683792338,北极之前,5,男,主战坦克和螃蟹车在烬区和临界点也是把把被c4炸飞的，因此我从来不去刷人头，我天天就在烬区九号高地和海墙等着螃蟹车和坦克送上门，手中m4的子弹是从来没耗过的，天天拿这个c4玩板载进攻[doge][doge][doge]（炸炮台的话，两个能炸掉，但是光炸身的话，得要三个，还得要去弹药箱那边补一个）,2024-10-04 14:51:03,1,2,已投胎 ,未知,否,https://i2.hdslb.com/bfs/face/e87d71a91d032ed0caef28809362a5d4fb9fbc40.jpg,Joy
65,0,243659560753,3493118926129755,某只鹏,5,男,很推荐攀升玩坦克自己开着坦克找个小山坡架着，然后让队友做机枪位看着点威龙就可以,2024-10-04 13:59:26,0,0,我是飞舞,未知,否,https://i0.hdslb.com/bfs/face/32b7a054e33bf3ca806f31880eee6f3630da29c0.jpg,Expectation
66,0,243813499600,3493115287571128,00000008我们一起加油,2,保密,太拉了,2024-10-04 12:59:23,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Disgust
67,0,243813413664,131380948,飘渺逝无痕,6,保密,16v16？那确实人太少了，就是32v32大战场人也太少了，cod的大战场每次最花时间的都是找人,2024-10-04 12:57:20,0,0,,未知,是,http://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
68,0,243811022560,3493115727973128,巍巍高楼卧长安,4,保密,攀升守方到c点的时候地图上看到对面坦克在电梯里上，我直接送死换威龙门口招呼上队友等着,2024-10-04 12:28:30,0,0,,未知,是,https://i0.hdslb.com/bfs/face/586a6c1cf7c1ed12ce70a78611bfcf5fc19b706e.jpg,Expectation
69,0,243651221089,3546744042293252,Xiao_da_zhi_zhi,3,保密,[吃瓜]玩到了两发导弹,2024-10-04 12:13:42,0,0,,未知,是,https://i2.hdslb.com/bfs/face/c754c710e7aac7831a99f66f14b61326e4727f7b.jpg,Joy
70,0,243649878913,1638918481,特种队员J,4,保密,其实坦克这玩意有点配合就脆的跟纸一样，上次我和朋友一起玩俩牧羊人俩威龙，一辆坦克八发火箭弹4发C4直接炸没了,2024-10-04 11:55:46,0,0,关注必互粉回关,未知,否,https://i1.hdslb.com/bfs/face/dd7fd6e2bdb3ef8261d84f3fc4511145265c37e9.jpg,Neutral
71,0,243649189361,569831775,人9,5,男,老王过去给他贴几个C4,2024-10-04 11:49:19,0,0,,未知,否,https://i0.hdslb.com/bfs/face/2bac6416c8216ba72c46f89948424fbff100babe.jpg,Expectation
72,0,243803788720,3546591526914944,DEMONTHF,3,保密,这个怎么说,2024-10-04 10:59:11,0,1,,未知,否,https://i2.hdslb.com/bfs/face/cd594777323a17d2da40d19f210334b38d1169ff.jpg,Neutral
73,0,243803624576,1491273531,一只阴暗的鸡贼,5,保密,那个坦克怎么说呢？你打人的话，除非查的他脚下不然没什么伤害,2024-10-04 10:56:50,0,0,,未知,是,https://i0.hdslb.com/bfs/face/5c89bad47ed2ca6f1da941f380cd5e67688d5675.jpg,Neutral
74,0,243639812113,1238213469,下北泽の夏天-,4,男,我之前也是无语了，之前玩攀升地图好不容易攒一个导弹炸最后一个点的时候，炸在那个大柱子上了,2024-10-04 09:47:49,0,0,签名？懒得签,未知,是,https://i0.hdslb.com/bfs/face/081b51e780b9583e80dd77ebfa9599f743020188.jpg,Regret
75,0,243796727984,1127480247,-途末,6,男,你怎么知道我用反斜把对面坦克磨死了[滑稽],2024-10-04 09:32:03,0,0,摆烂内耗摆烂自责神经质,未知,否,https://i0.hdslb.com/bfs/face/00d1f7152cbaaee3220dcecf286f149d2d11b04b.jpg,Joy
76,0,243636855505,3493095874234855,为何改名六个币,5,男,威龙：你地上开的 俩C4秒了,2024-10-04 09:06:30,0,0,114514,未知,否,https://i1.hdslb.com/bfs/face/e0e6e697acbc03b6dae50ab45e1e1fe36369cfd9.jpg,Joy
77,0,243627360609,1132091777,雾獿,4,男,来一发火箭炮就老实了,2024-10-04 06:31:45,0,0,你好,未知,否,https://i2.hdslb.com/bfs/face/980452428f0328ce661a5f29324001cab1c3eaf6.jpg,Joy
78,0,243776716736,3494367683676919,名字孬起PZH,4,保密,结果对面有一队由威龙组成的神风敢死队[doge_金箍],2024-10-04 04:37:04,1,3,,未知,否,https://i1.hdslb.com/bfs/face/68bbddd5ad02e0c1717eabfd6aa4775e41c33d6c.jpg,Surprise
79,0,243613032305,1783387972,叔汗,5,男,我打到过29000分,2024-10-04 03:01:13,0,0,我真的很懒,未知,否,https://i1.hdslb.com/bfs/face/677d141a19af1487b8935e66c8568800d607b734.jpg,Joy
80,0,243613211889,506905384,浮笙箫云,5,保密,30小时战地玩家在里面嘎嘎乱杀,2024-10-04 03:01:11,0,0,,未知,是,https://i1.hdslb.com/bfs/face/610cb9e070eb967c3c77af218bc808dc7db4398c.jpg,Joy
81,0,243763951008,502386132,下里巴甚内,5,保密,昨晚打的，贯穿地图的攻防模式。输了，但是杀的很爽，作为守方的我，用威龙拿着c4就往敌人堆里冲,2024-10-04 01:19:38,2,2,wubba lubba dub dubs,未知,否,https://i0.hdslb.com/bfs/face/7b1d48036df24b6bd2e268988e5aa7c9cfa09062.jpg,Joy
82,0,243754051744,490449913,872天下的烈宁格勒,5,男,今天打的两个导弹[脱单doge][脱单doge][脱单doge][脱单doge]@左手玩FPS,2024-10-03 18:04:16,1,1,,未知,否,https://i1.hdslb.com/bfs/face/c5c557fa9be0b6ad647bb3df47a5cacc88cb9046.jpg,Joy
88,0,243593576337,1543456893,妄想学生会书记,5,保密,坦克，来队自爆卫龙就老实了[笑哭]反正我是老实了,2024-10-03 16:20:58,0,0,,未知,否,https://i0.hdslb.com/bfs/face/9a76cadb78061ccf7cfc34be0f0f386fc0e66da5.jpg,Joy
89,0,243593612769,1543456893,妄想学生会书记,5,保密,目前最高了[笑哭],2024-10-03 16:19:10,0,0,,未知,否,https://i0.hdslb.com/bfs/face/9a76cadb78061ccf7cfc34be0f0f386fc0e66da5.jpg,Joy
90,0,243741122864,3546630682839216,寒关心,4,男,主要是头上怕两个工程师就无敌了，只要一掉血工程师就修，对面直纳闷我不是给打大残了吗？为什么血回的那么快？,2024-10-03 14:32:21,0,0,古希腊掌控钢管的神,未知,否,https://i0.hdslb.com/bfs/face/9064c57b2c3ab7d5ee5f52c98d73497ffcb649cc.jpg,Surprise
91,0,243575649217,3493258581773193,Fira热带鱼,4,保密,推荐一套维克托改件方案，绝对不毒瘤[doge][doge][doge],2024-10-03 12:24:53,0,0,,未知,否,https://i0.hdslb.com/bfs/face/b90a4b284be935f207fa4ec492cb1f430753a1da.jpg,Joy
92,0,243573514305,1994794559,焦虑的迷雾,5,保密,喜欢我50杀，40救的神医吗[doge],2024-10-03 11:58:42,0,0,,未知,否,https://i2.hdslb.com/bfs/face/2d8e3c9cec893cfb16be37388b4aff230db4038d.jpg,Joy
93,0,243726330608,589216603,青峰青影,5,男,威龙：坦克？我来瞅瞅怎么个事[doge][doge],2024-10-03 11:32:35,0,0,,未知,是,https://i1.hdslb.com/bfs/face/f3e13823c5627f68fc526f99d6a2809251cc3e0a.jpg,Joy
94,0,243564941873,3493140369508657,要被星野墙剑啦,4,男,无后座95式[doge],2024-10-03 10:05:13,0,1,我要抽到大叔！,未知,否,https://i1.hdslb.com/bfs/face/6231b3f4f5d75298a3868b0efbc73d38824e1f4e.jpg,Joy
95,0,243709700064,3546387599854446,一把野生的CPW,4,保密,威龙俩C4加一发榴弹就老实了,2024-10-03 07:44:56,0,0,不时更新,未知,否,https://i0.hdslb.com/bfs/face/6f905aa5fe3c4ae12d381dc7fbcea3113752714a.jpg,Joy
96,0,243706598240,1195328018,枫小毅王,5,男,人话：东风快递,2024-10-03 06:56:29,0,0,,未知,是,https://i2.hdslb.com/bfs/face/b87f0bc481f915fb373e5725e7c389044447bacb.jpg,Surprise
97,0,243698724032,3493095769377303,225725246431684,4,保密,你在大战场，能不能用一下？我改的这把枪,2024-10-03 05:01:12,0,0,,未知,否,https://i0.hdslb.com/bfs/face/8482e6e0a86aa18c43d82ba213a66aec2c84bc5e.jpg,Expectation
98,0,243539168689,525462763,害怕被电的屑博士,5,保密,诶！🤓👆,2024-10-03 03:34:06,0,0,要姐姐！o>_<o,未知,是,https://i1.hdslb.com/bfs/face/31a84a50b7737b44f73bb61678a867d3b3c8ea8c.jpg,Surprise
99,0,243689127904,522374249,吴噶陈,4,男,我,2024-10-03 02:47:11,0,0,暗区突围，启动,未知,是,https://i2.hdslb.com/bfs/face/77d0923e949aca2666debfde34208fc825f209dd.jpg,Neutral
100,0,243688229808,524477306,没有了呢QAQ,4,男,我一发导弹MD把队友和敌军全炸死了，不知道说什么好,2024-10-03 02:35:57,0,0,QAQ,未知,否,https://i2.hdslb.com/bfs/face/c4dd5449143ab8449e69fe4ecbbf67453746b43e.jpg,Regret
101,0,243684678096,3546554833045947,创世方块CWFK,4,保密,就算坦克很强，但也是要防着点威龙的,2024-10-03 01:35:27,1,6,,未知,否,https://i0.hdslb.com/bfs/face/eda8166887768936c67b2d484a6d7daf232207ad.jpg,Expectation
102,0,243683491760,506375942,梦里被主唱吃了的核狗,5,男,爽啊，不许骂三角洲，不然我上哪捞这么爽的薯条啊[大哭],2024-10-03 01:12:28,0,0,疯了怎么办,未知,否,https://i2.hdslb.com/bfs/face/1dcd0e6f509722f7ce8a6177dc0c75e22c214477.jpg,Joy
103,0,243683217696,660934600,锦哲本,4,保密,我只能说手游队友坑人，有很多大佬把制导给打出来后队友都攻不下点,2024-10-03 01:06:33,0,0,"「风花雪月本闲，而扰攘者自冗」。
",未知,否,https://i1.hdslb.com/bfs/face/1e2b361a23db9ad58ae28b3af80ecaa799ef5283.jpg,Regret
104,0,243682411280,3493076391693246,孜杭ys,4,男,不用那么多人的，其实用骇爪往人堆里面放闪光和侦查，或者是往前线放个重生信标，一下就好了[脱单doge],2024-10-03 00:48:32,0,1,爱搞事情的小孜杭,未知,是,https://i0.hdslb.com/bfs/face/ddf3650dc566ef4f7a1644c9799e5c7ed664ca39.webp,Expectation
105,0,243527897185,395971750,我家芙芙最强,5,保密,来四个威龙就老实了,2024-10-03 00:00:54,0,0,,未知,否,https://i1.hdslb.com/bfs/face/722a302d41b9b56ec27b142ab945e784c60a233f.jpg,Joy
106,0,243524053857,63629281,小离吃饭饭,5,保密,全是人机,2024-10-02 19:41:53,0,0,,未知,否,https://i1.hdslb.com/bfs/face/73efa4dc1e44b67c5d9ab18cbfdabb629cab6741.jpg,Disgust
107,0,243522872705,1702543494,各种扣分都记勾卡上,5,男,笑笑不说话,2024-10-02 18:52:50,0,0,无,未知,是,https://i0.hdslb.com/bfs/face/8178d18dee34e97b441e777528a2441d4be1bebe.jpg,Joy
