序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
28,0,257685257921,276995281,wa某,6,保密,[doge_金箍],2025-03-23 06:56:45,0,0,喜欢我的话就为我点赞 投币 转发吧,未知,否,http://i1.hdslb.com/bfs/face/9250b63f5c9e47738e38d77054b8d79d192ea31e.jpg,Joy
29,0,257651170689,630097286,动作迅猛少年,5,男,善待鼠鼠真的有用，我昨天机密长弓在教堂搜到了一个金头修，爬到顶端掏鸟窝的时候看到远处来了一个人，我趴他也趴我跳他也跳，由于我也是卡战备进来的，但我还是很爽快的把金头修给了鼠鼠，后来在检查站库房出了牧场管理房卡，酒店王子房一开门，一个军用无人机糊我脸上，然后又是各种小金，之后还捡到了一瓶漏勺漏掉的咖啡，可惜最后被蹲撤离点的红狼偷了，不然我那一个机哥包里面全是紫色物品外加一瓶咖啡绝对百万撤离,2025-03-22 19:40:32,0,1,壹壹肆伍,未知,否,https://i2.hdslb.com/bfs/face/587ad6706e7f421cdd6fcd68951e6b1c9e2a91ff.jpg,Joy
30,0,257644017169,390136168,岚竹洁,6,保密,我也不知道那个大哥，送我油和锅，谢谢你，我也在找他，当时在离心我脱了全部都给他为了放我走活下去，他把他的锅，给我了，带我去刷油点，出油给我拿着，还怕我没有3×3把他的蛋卦给我，谢谢你，帮我拉闸，带我走，谢谢,2025-03-22 16:35:14,0,1,0,未知,否,https://i1.hdslb.com/bfs/face/4f2bf8131c915fc45ef3616414391e02cc030883.jpg,Love
31,0,258363020128,7701613,E-Mo的Ronin,5,男,这个大红 我昨天晚上普坝水泥车里转出来了，看到我都惊了赶紧溜了[笑哭],2025-03-21 18:08:07,0,0,,未知,否,https://i1.hdslb.com/bfs/face/7119503691e31d4981dd3bb4e809fa8941702c28.jpg,Surprise
32,0,258147781856,3546854077762236,不息的梦,2,保密,@hrdt @bili_68634731422 @祈安An不好笑 报恩鼠鼠,2025-03-19 04:23:11,0,0,"还送一个造梦西游4哪吒号
账号jkab1520密码jkab1520
账号密码都一样",未知,否,https://i0.hdslb.com/bfs/face/eb58f347d560732b545cbee17557429fb9a43f9f.jpg,Joy
33,0,258033163296,3537111613442402,云宇鹤,3,男,山海空俱乐部还是太超模了，70的绝密单带我手搓非洲之心，第二把是送的，因为第一把打手号上没六甲了，我给他揣了一个，然后他给我爆了[脱单doge]（这把主要我的问题，我一时患上唐氏掉河里去了）,2025-03-17 14:18:15,0,2,"山海空俱乐部w:shk040806
欢迎大家平常来玩玩",未知,否,https://i2.hdslb.com/bfs/face/44160472916cfb3c2b3aac8d25ccea0a3909c139.jpg,Regret
34,0,257173512881,32740181,山上有只妖怪名叫金角,6,保密,至此，以成艺术！,2025-03-16 15:52:57,0,1,人生不过断舍离,未知,否,https://i2.hdslb.com/bfs/face/90b8295560cf6a74215477b0cfe8451173c86589.jpg,Joy
35,0,257871475920,502000207,无尽星空寰宇星尘,4,男,我嘞个十年游戏无人知，一朝鼠鼠天下知[doge_金箍],2025-03-15 16:22:33,0,4,我是砂狼白子的狗！,未知,是,https://i1.hdslb.com/bfs/face/e71b2733dae915918c8e45e13a105c3a289921e0.webp,Joy
36,0,257709518288,72246831,掌握想象的神,5,保密,收破烂诶，收二手包甲，蓝绿小垃圾诶，一二级子弹，一万的枪诶,2025-03-14 00:22:04,0,0,,未知,否,https://i0.hdslb.com/bfs/face/597a398c47514e2422c42e3d42b2edc13843ca53.jpg,Disgust
37,0,257658256432,351447514,空泛白,5,保密,想起来昨天碰到个鼠鼠，我当时不小心把腿摔断了搁哪瘸着走，他还送我了个包扎的，我当时给他了一个糖三角，只能说鼠鼠真有爱吧,2025-03-13 08:01:16,0,2,,未知,否,https://i1.hdslb.com/bfs/face/2e7a1c412e1878c4f3c2517784acefb0b25790bd.webp,Love
38,0,256851132145,65344966,跑刀代肝鼠鼠要饿死了,6,保密,"大学生纯绿跑刀不动仓库
7r＝100w（9格）
8r＝100w（6格）
9r＝100w（4格）
要求可提可商量（留红留金）
校园网不卡就b站直播",2025-03-12 23:31:17,0,0,"代肝买斐济呗，求求了我真的很需要它
v A3594025074",未知,否,https://i1.hdslb.com/bfs/face/e4082343aa84535b2cf4d783f0bf20b7674887d9.jpg,Neutral
39,0,256816265729,1124103860,别闹丶在想,5,保密,刚刚玩   一队刘涛五套抓我   我就带个老太头还扔了  看见他们我就打暗号  把东西扔地上  他们也打暗号  我以为不打了  他们过来找我给我打死[疑惑],2025-03-12 11:03:16,0,0,,未知,否,https://i2.hdslb.com/bfs/face/85891e69db97c98f916120472f1a15758bd6f361.jpg,Surprise
40,0,257538933920,687901549,cc是代肝,5,保密,"接三角洲行动带干[打call][打call][打call][打call]看看孩子吧让孩子吃吃饭吧[大哭][大哭]
火箭燃料（不出一直打包亏损）
卫星锅
等级
哈弗b
通行证
段位
护航（可点指定大红单 不出打到相应保底）
9格保险
这些咱们都接哈效率都很高的哦 绿色无撞车 都是手打 有售后有保障不会存在毁号有喜欢的板板加我主页联系方式哟让你享受根本花不完哟[打call][打call][打call][给心心][给心心][给心心]",2025-03-11 16:00:32,0,1,"q 3691414763
v cc03021913
可代三角洲 
高价回收三角洲  暗区突围账号",未知,否,https://i1.hdslb.com/bfs/face/e83cfb4f22f7e743b15891e010c522aebfce3285.jpg,Love
41,0,257483190192,613480301,我爱-爱莉希雅,5,保密,一天之内两颗星一条龙,2025-03-11 03:25:59,0,0,,未知,否,https://i2.hdslb.com/bfs/face/a03aa53b7385b6dc55eec606aaf5d20a2f550f51.jpg,Joy
42,0,256691049857,7381988,雪剑寒晨,6,男,3天，3800万，没油。太惨了,2025-03-10 17:04:01,0,1,名曰寂寞的野兽隐匿在路旁，窥视着来往的路人。,未知,否,http://i2.hdslb.com/bfs/face/78a6a9a66220ce8a7c292e1c074448811530b145.jpg,Sadness
43,0,257462809408,436035506,该死的名字太难打了,4,男,你想知道他名字为什么不进去带个火控光学?都送油了,2025-03-10 16:44:28,1,1,,未知,否,https://i2.hdslb.com/bfs/face/f4eceb09d5698db94bd7f7fba1d991aafb5c0807.jpg,Disgust
44,0,257424594992,38213016,赞美多米尼克斯,3,男,遇到过恶心的鼠鼠，一个拿刀跳你面前骗你，然后队友把你偷了。这种是真恶心,2025-03-10 08:33:05,0,2,,未知,是,https://i0.hdslb.com/bfs/face/member/noface.jpg,Disgust
46,0,256579726881,694626957,追番号753,5,保密,有没有推荐的dma，打算买一个,2025-03-09 09:05:37,0,0,,未知,否,http://i0.hdslb.com/bfs/face/member/noface.jpg,Expectation
47,0,257348032400,532558640,Elysia_Origin,6,保密,哦？原来他在你这里是这样的吗？在我这完全不一样呢，如果受得了的话，看看我发给你的图片吧,2025-03-09 08:50:49,2,2,"TRUE——To Romantic Unfailing Elysia
“那从往世荫蔽中破土的未来，如炬如光”",未知,是,https://i2.hdslb.com/bfs/face/0145a0afdce5efc5b6fe337f88ecf80b1d5d18b2.jpg,Surprise
48,0,256563344577,125800463,雪葬玉龙寒,6,保密,玩这游戏真能看到人和苟的差距，有的人死命救队友，有的苟就知道刮地皮，对队友的死视若无睹，还有比苟都不如的，队友为了救他几十万的装备没了，他居然还嘲讽队友,2025-03-09 05:16:45,2,1,,未知,是,https://i2.hdslb.com/bfs/face/12b9486cb265553c726872888edadd88a8bca6c2.jpg,Anger
49,0,256541843633,1034275267,-天地本宽而鄙者自隘-,5,保密,唐人号养成了，打机坝做任务结果电脑房旁边桌子上摆着一个雷达，我旁边还有个队友，没看到[笑哭]，最后也是成功撤离，全局没发现其他人（后两张图也是作为我唐人号的证据，出无人机那把甚至还出了张卡，给队友了[doge]）,2025-03-08 23:43:35,1,0,你怎么知道我喜欢傻露？,未知,否,https://i1.hdslb.com/bfs/face/bb1ebfb5161413738e9052b10d6e70f479f7baa1.jpg,Joy
50,0,256525016881,454561484,比比划划好跟,5,男,航天开了三个太阳能板，心中大起大落,2025-03-08 15:20:34,0,0,"奥利给
",未知,否,https://i2.hdslb.com/bfs/face/72443e075be3fd0030d4d93c9c1e579f751f4295.jpg,Surprise
51,0,257268872576,280674001,27汁垕,6,女,遇到礼貌的鼠鼠我都会送个小金啥的，直到有天我在普坝跑刀遇见了这个[怪我咯],2025-03-08 10:49:40,0,0,"彡年之后
我會回來",未知,否,https://i1.hdslb.com/bfs/face/3585e32235745a3569a88f80d22be02014bd24ed.jpg,Regret
52,0,256427423969,17065851,C8E14L9N,6,男,昨天摸了三个红，滑膛枪装不下裤裆送给了一个路过的鼠鼠，然后我就乌鸡蛋撤离了hhhh,2025-03-07 12:39:34,0,0,,未知,否,https://i0.hdslb.com/bfs/face/86016ebce450d7ba13bc8bb294237e2a2029bc11.jpg,Joy
53,0,257105624160,1541364402,香甜软白酱吖,3,保密,水泥车出的,2025-03-06 11:36:08,0,0,,未知,否,https://i0.hdslb.com/bfs/face/4fb5e2c2a62d94ba43e387dd048d05604f4e9c31.jpg,Neutral
54,0,256306734865,3493280834652452,莱克斯路瑟,4,保密,这个喷灯，怎么获得啊，33的任务好像有这个,2025-03-06 01:54:45,0,1,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Expectation
55,0,256302856833,3461571437136065,挚爱白子-,5,女,@Seawsalt @一氯化碘- @未花的SMG @困困困鲲 @一年前的陌生人 @舜快 @白羝 @李吴6 @溪莲呐-唔嘿 雷姆,2025-03-06 00:34:09,1,1,,未知,是,https://i2.hdslb.com/bfs/face/fce76a13cbaba05297a464ea159a43edcbd10c1e.webp,Neutral
56,0,256267284977,2436889,Zoymin,6,男,我现在知道队友为啥撤离时那么多钱了，昨天6把绝密航天撤了4把[笑哭],2025-03-05 11:22:36,1,1,猛男,未知,否,https://i1.hdslb.com/bfs/face/9510044115b9280cbc26e34ce28e4f4f77760530.jpg,Joy
57,0,257004301808,3546738946214545,国服撸本萎,2,保密,有人收火箭燃料吗撞不成功不收钱,2025-03-05 06:01:14,0,1,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
58,0,256240326209,697941751,NHA海盐,5,保密,主播主播，可以送我一桶油吗？,2025-03-05 04:24:34,0,0,取关吧，我不配在b站活着。,未知,否,https://i1.hdslb.com/bfs/face/eee3ed70278632504ecab14f7faf11acd56ba06c.jpg,Expectation
59,0,256986481632,16051031,薄盐へ鳕鱼子,6,男,看别的玩家有的天天计算鸡爪，献祭多少东西能触发补偿什么的，觉得这游戏好畸形，和游戏斗智斗勇好累呀,2025-03-05 01:22:41,17,57,,未知,否,https://i2.hdslb.com/bfs/face/abe070ac34722b8de86fdeddf951f3f64fd4cc21.jpg,Disgust
60,0,256227756625,364138673,一鲸落亦万物生,6,男,我听到了「因果」的回响,2025-03-05 00:53:33,0,0,追番从未停止，补番从未开始,未知,否,https://i2.hdslb.com/bfs/face/96d3ea7726dfee6babc9016a72fef13a7458138f.jpg,Expectation
61,0,256895305440,1288778301,说点啥什么好呢,5,保密,小号第一把普坝。,2025-03-03 17:17:35,0,0,,未知,否,https://i0.hdslb.com/bfs/face/f56134d138f264b4db40c6bd580e43517f9ce0c9.jpg,Neutral
62,0,256894858240,1288778301,说点啥什么好呢,5,保密,你怎么知道我小号第一把普坝出了200万的大红[doge_金箍],2025-03-03 17:10:06,13,4,,未知,否,https://i0.hdslb.com/bfs/face/f56134d138f264b4db40c6bd580e43517f9ce0c9.jpg,Joy
63,0,256127716417,1182312686,明川清酒,5,保密,"PC端电脑配置不够
移动端还没有友好的鼠鼠[委屈]",2025-03-03 14:10:01,0,0,,未知,否,https://i2.hdslb.com/bfs/face/2f6c8c70cab3aeb2408d7bd0e306b3f95de5c78b.jpg,Regret
64,0,256099511601,3546758892226798,露娜玛利亚藿克,3,保密,你有队友可以让鼠先杀你一次，这样他就有你的名字了,2025-03-03 07:52:00,1,1,,未知,是,https://i0.hdslb.com/bfs/face/member/noface.jpg,Joy
103,0,256834775040,498726243,法兰西漂移战列舰,6,男,"为什么我和我朋友打绝密航天全是蓝
我几乎每一次都要问他是不是开的普通航天",2025-03-03 03:46:45,0,0,,未知,是,https://i0.hdslb.com/bfs/face/fe7204bd0d46d5c57fea934abca8ebfb2ec73fc2.jpg,Neutral
104,0,256076973473,4535562,汤川学--,6,保密,之前野排遇到好人队友，我没3x3出了个绝密服务器，然后队友说帮我带着，撤离再给我，我当时半信半疑，还是给了他，结果那哥们带着我们硬生生清图拉闸走了，最后不仅吧东西给我了，还给了把满配m14[给心心],2025-03-03 01:56:55,0,3,,未知,否,https://i0.hdslb.com/bfs/face/c86118963fe6cceceb697cdf0ec931359645130f.jpg,Love
105,0,256807539856,3494380453234939,美利坚前总统败登,5,保密,不知道是哪个可怜人藏的大红被我偷了[笑哭],2025-03-02 15:44:20,0,0,,未知,否,https://i1.hdslb.com/bfs/face/7c409c9d439e716d96f0a539c01d1539b1fb14f4.jpg,Joy
106,0,256796665760,3546388916865025,Dr-Leo圈,3,保密,之前救一个队友还背了一个去撤离点，那把普坝到河边的管道里一个燃料，还摸了望远镜，手机。。。大成了,2025-03-02 13:41:18,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Joy
107,0,256753227872,396903327,毳宝,5,保密,为什么我当鼠鼠打信号别人直接把我打死[大哭]鼠鼠太伤心了，还有，鼠鼠能不能别打鼠鼠了，丢包撤还要被鼠鼠阴,2025-03-02 04:52:21,0,0,,未知,是,https://i0.hdslb.com/bfs/face/6a1ec75f46448a601792cb4426468e8d4eae9b71.jpg,Sadness
108,0,256752583696,3546790125111505,阿多尔林,2,保密,昨天机密航天，野排队友出了个卫星锅直接送我，他说他有了。,2025-03-02 04:46:05,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Neutral
109,0,256001135761,3493111219096072,阿加硬斯,5,保密,你们好[吃瓜][吃瓜][吃瓜],2025-03-02 04:14:06,0,0,,未知,否,https://i1.hdslb.com/bfs/face/14bbe4b95ca34dd167abe2ef6a37e756179a0f6b.jpg,Neutral
110,0,255986799041,85503174,星樊Official,6,男,航天黑室碰到俩鼠鼠，恰好中间隔了层不能打穿的玻璃我们仨就看了半天，对了暗号确认都是鼠鼠三个人莫名其妙地就组了个猛攻队，然后打团我习惯性给队友扎针差点给人扎死[笑哭],2025-03-02 01:05:13,0,1,懒狗，偶尔发发视频，开黑交流群851194948,未知,是,https://i0.hdslb.com/bfs/face/637b3570fb3da55caa3136621a5d42eb048737d3.jpg,Joy
111,0,256662229488,32193035,JM35O234,5,男,我只想知道我那几个byd队友每次都出什么了，明明都是一样跑刀，怎么他有一把400w！,2025-03-01 05:51:55,0,0,你好喔，点到了就进来看看叭,未知,否,https://i2.hdslb.com/bfs/face/e3f134893dc7f7736fddc29076a9546fa9055dcf.jpg,Regret
112,0,256659985104,3546383598487716,湜池,4,保密,上一个视频里面有,2025-03-01 05:26:12,0,0,如有怠慢，请勿装高冷,未知,否,https://i0.hdslb.com/bfs/face/b0f4e56ac43116adb454145882a54cc56c978c62.jpg,Neutral
113,0,256656584672,687862147,憨憨--琦,5,保密,补药杀我的鼠鼠兄弟啊[大哭],2025-03-01 04:46:22,0,1,,未知,否,https://i1.hdslb.com/bfs/face/f3601302176bdaa7d4e021f8f7f9969b3cbf6aac.jpg,Sadness
114,0,256638528736,435491910,小丶天丶才,5,男,很多鼠鼠人都很好的，有时候走路上碰到了都互动一下就走了,2025-03-01 00:53:40,0,0,有这事？,未知,是,https://i0.hdslb.com/bfs/face/841abd1b5b75bdea18ebc65bbeedd2f0c87ff13b.jpg,Love
115,0,255877202113,2061086775,aoaawa,5,男,别人的三角洲:爆率满天飞，我的三角洲牛角满天飞[大哭],2025-02-28 15:57:28,1,3,⌓‿⌓,未知,否,https://i0.hdslb.com/bfs/face/aeddaa26e213bef0427a32b5a72fb337b2c45829.jpg,Sadness
116,0,256615107360,29168407,goldship564,6,男,手游玩家要是能这样多好,2025-02-28 14:55:02,0,0,来拉黑你坝来,未知,否,https://i1.hdslb.com/bfs/face/c2986d79d055ee180be765e20822389493452035.jpg,Regret
117,0,255836758577,3546726847744871,FHDSU,4,保密,前两天有一把我跑刀，吃完核心区去中控转悠，遇到一个人我被吓到了打了他几枪，反应过来是同行就打信号然后我俩就一起走，磨磨蹭蹭走到鼠通，听到离心正门有枪声，我就想去凑热闹，到近点听到集装箱有人拉人，我就右边封了个烟，左边拉出去，把人杀了，直接灭队，吃了个包赶紧去拉闸，然后叫鼠鼠兄弟出来一起吃了那三个人包，爽吃400万，因为害怕有人，就没敢找和他们打架的人的包，最后和鼠鼠兄弟爽爽撤离。我捏灭的队，我吃了两个一手，他吃了一个。,2025-02-28 07:33:19,0,1,,未知,否,https://i2.hdslb.com/bfs/face/1acdc6f01d61a908c2ad2352fc3ecf01909bd6e6.jpg,Joy
118,0,256567722656,64246026,金砖王老三,5,男,拿了红，5 秒不放内裤，就会空投一队寻血猎犬，特有的骇爪扫描+红狼开大。,2025-02-28 04:51:20,0,0,王家排行老三，自带点金手。,未知,是,https://i0.hdslb.com/bfs/face/f50f6b956c7bcf97ebe01a6f3ff78c2ce29d9f2c.jpg,Neutral
119,0,255818790737,373792,反二侠,6,男,https://b23.tv/BV1PPPEeZEfV,2025-02-28 03:14:08,0,0,唯爱散宝单推人，用散宝疗愈一生。,未知,是,https://i1.hdslb.com/bfs/face/ee712b70cd318ba62238de0cab86e09cda6409b9.jpg,Neutral
120,0,256557010864,3546595152890333,三角洲的HNB,3,保密,出燃料，锅，咖啡豆，有意联系[打call],2025-02-28 02:30:49,0,0,"三角洲 租号，9格保险代肝，跑刀纯绿有意私
手游护航  
120元保400万
300元保1000万
",未知,否,https://i2.hdslb.com/bfs/face/1cbe8d1c87a4276a41c54dd455815cb3021103c8.jpg,Joy
121,0,255805160721,17329285,桃筱玥,6,保密,想起来之前普通长弓跑刀，在旅馆遇见个同样的鼠鼠，我俩没打暗号但是很默契的都没开枪，我俩一起搜东西他还要把搜的小金给我，结果我俩在愉快的交换的时候被另一个鼠鼠冲出来给我俩全杀了[大哭]到最后都不知道他叫什么,2025-02-27 21:17:05,1,1,遇到困难，睡大觉!,未知,是,https://i1.hdslb.com/bfs/face/bf8718f2e3c77926bf9378e8b4e2fc1ca1848763.jpg,Sadness
122,0,255792646705,3546683830962656,BOT-010086,3,男,嘿嘿[呲牙],2025-02-27 15:35:11,0,0,我说天空属于哈夫克，地面就不应该属于阿萨拉，地面也得给我属于哈夫克,未知,是,https://i2.hdslb.com/bfs/face/ae82de4ef3da38b9b5c4a7486702d530dbf3fe53.jpg,Joy
125,0,255789843185,3493133107071595,眀暮,3,保密,我好像刷到后续，那个鼠鼠撤离了，在b站找你,2025-02-27 15:04:06,0,0,,未知,否,https://i1.hdslb.com/bfs/face/3f57bafea6132eb1b79df4a78713d5ade4831fd0.jpg,Expectation
126,0,255773321329,3546746860865587,徐某在线加沉,3,男,当我在普通大坝的弹药箱开出四级弹的时候我就知道事情不简单了，我直接舍弃队友走坝顶[吃瓜],2025-02-27 11:51:12,0,0,,未知,否,https://i1.hdslb.com/bfs/face/b537a9dd713ff5af6d8220beca2b7afafccb8fed.jpg,Surprise
127,0,256505147888,630220731,幻灵萧白,5,男,我仓库升级就差个油了……,2025-02-27 10:25:18,1,1,,未知,是,https://i0.hdslb.com/bfs/face/3105c6eae3d835bb3e374a87ca041e0c15c7fee2.jpg,Expectation
128,0,255738421009,612566551,凌见-南栀,5,保密,我遇到的都是嗜血鼠鼠[笑哭]，都是鼠鼠我不动手还非要鲨我,2025-02-27 03:23:27,0,0,,未知,否,https://i1.hdslb.com/bfs/face/bbec07253d94695463ee3fdae3b8f329fde6c935.jpg,Joy
