序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
27,0,260158711249,3546568653277252,pc121389,2,保密,全面屏玩游戏和看视频是真的很爽，再加上直角屏幕设计我很喜欢，3K的定价也在我预算之内,2025-04-23 03:13:07,0,0,,未知,否,https://i1.hdslb.com/bfs/face/a6396d677f543a173aa11f3d3cd2943a96121dda.jpg,Joy
28,0,260158755665,3546568653277252,pc121389,2,保密,不知道为什么喷的人这么多，也挺离谱的，之前果粉，现在红魔10pro+用户路过，续航确实挺牛逼，而且全面屏现在没谁在做啊，我挺喜欢这个设计的，理性点说..这次新上的超薄游戏机我还挺心动的（,2025-04-23 03:12:20,1,2,,未知,否,https://i1.hdslb.com/bfs/face/a6396d677f543a173aa11f3d3cd2943a96121dda.jpg,Joy
29,0,261030140240,499549319,Circle1Pro,5,保密,google,2025-04-22 13:13:46,0,0,,未知,否,https://i2.hdslb.com/bfs/face/3f3fce1c7d3b54b7b4e51ec34b4d368c9b4a6e69.jpg,Neutral
30,0,261011535376,1154107239,一枚苕子,2,保密,不知道为什么喷的人这么多，也挺离谱的，之前果粉，现在红魔10pro+用户路过，续航确实挺牛逼，而且全面屏现在没谁在做啊，我挺喜欢这个设计的，理性点说..这次新上的超薄游戏机我还挺心动的,2025-04-22 09:19:58,0,0,,未知,否,https://i0.hdslb.com/bfs/face/06a58062a0dc77382817c335c345b525ef1dffcb.jpg,Joy
31,0,260033169873,433681355,此怅号己注销,3,保密,宣传165，实际120，售后:没问题，宣传18分实际21，售后:没问题[星星眼],2025-04-21 09:40:20,0,0,,未知,否,https://i2.hdslb.com/bfs/face/6a99110901bc8cc6b11750b156e4af15f56bb7aa.jpg,Disgust
32,0,260931664608,3546887202277609,冰戏生椰拿铁,2,保密,全面屏玩游戏和看视频是真的很爽，再加上直角屏幕设计我很喜欢，3K的定价也在我预算之内,2025-04-21 08:50:15,0,1,,未知,否,https://i1.hdslb.com/bfs/face/c0dffa0ff78e033dd62bb093197f075aea182c98.jpg,Joy
33,0,260928376368,647473009,YLWDX,5,保密,唐完了，那功能根本不带用的[笑哭],2025-04-21 07:57:47,0,0,,未知,否,https://i1.hdslb.com/bfs/face/24c944f3b264c9cb927d13d2c7112cfaf9c8856e.jpg,Disgust
34,0,260008272225,16310077,傻fufu堆糖,6,男,拉了坨大的，白等了,2025-04-21 03:04:27,0,0,游戏，动漫,未知,否,https://i1.hdslb.com/bfs/face/86d0abafaf85cd5750d95b5207519f299f5ad638.jpg,Regret
35,0,259955770017,3546820527524476,桃桃橙_贫穷版,3,保密,"一个颜色反转被你吹成狩猎模式[吃瓜]
没啥可以宣传的技术就别宣传了[打call]",2025-04-20 09:30:47,0,0,"19岁网瘾少年 打单机 FPS 沙盒游戏都有接触
不是男娘
Q群：251508435",未知,否,https://i1.hdslb.com/bfs/face/7e412859969deba5f415d65b4c1a7dd7e0ca3468.jpg,Disgust
36,0,259927631409,1173463797,数理化高玩,5,男,谁扔闪了[笑哭],2025-04-20 03:17:35,0,0,,未知,是,https://i0.hdslb.com/bfs/face/111031199287ba8a3bd68da7298cabee51a415f8.jpg,Joy
37,0,259858382097,3546717471377793,-薯鼠-,4,男,《暗区突围官方指定用机》,2025-04-19 07:29:32,0,1,,未知,否,https://i0.hdslb.com/bfs/face/38125d1da5338c12a3968e09d9fee284d6e96c82.jpg,Neutral
38,0,259857923201,479666467,我见ゅ犹怜,5,保密,我倒要看看这视频活多久,2025-04-19 07:18:28,0,0,,未知,是,https://i1.hdslb.com/bfs/face/f00e2f93ba08afbbbc888f91a3bdf81ff1168639.webp,Expectation
39,0,260739954224,3493081120770646,GHECT,2,保密,不是呀，你这个颜色反转直接变闪光弹了。眼睛直接瞎了。,2025-04-19 04:22:09,0,1,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Disgust
40,0,259834666641,34788669,浅盏青栀,6,保密,问一下各位用红魔打三角洲的各位大佬，红魔录屏三角洲选的系统录音录不到声音是什么情况啊，能解决吗[笑哭],2025-04-19 01:46:59,0,0,,未知,否,http://i0.hdslb.com/bfs/face/8d42db5dd5aac7c802fd6e8766d9e52a6b02a004.jpg,Neutral
41,0,259823775057,3461573920164664,深空鸣响FPV,5,保密,你一片黑看不清人的话一片白照样看不清，之前玩第五的时候差点用这模式把自己恶心死,2025-04-18 18:58:09,0,3,"旧ID：赛伊德-齐亚腾
原ID：枫局长",未知,否,https://i1.hdslb.com/bfs/face/8fecb39c2d4a2bb4da590746b03d13825a45fd76.jpg,Disgust
42,260158755665,261496450576,97259118,Re_As,6,男,确实不错，但是它的价格是真的贵，游戏功能好多有用的都只能针对限定游戏，系统优化还好，但是操作的逻辑有点难受,2025-04-28 10:59:41,0,0,怜悯弱小，敬畏天地，报效祖国，荣耀此生,未知,否,https://i0.hdslb.com/bfs/face/5568727b9585c8d3d7e9bd5fa09bdb25c7eb43ff.jpg,Regret
43,0,261110071361,3494349557991469,夏兰铃铛,4,女,有没有一种可能这只是颜色反转,2025-05-04 23:51:40,0,0,喵呜~,未知,否,https://i1.hdslb.com/bfs/face/0838466108bfe3299228b93f59d108ef2edcea10.jpg,Expectation
44,0,260654484193,383013877,佛系测评家-小生,6,男,难怪这手机没人玩 就这宣传模式,2025-04-29 11:59:52,0,0,独立账号，只有这个账号，分享手机潮玩数码信息，盒V：sumqx8868,未知,是,https://i1.hdslb.com/bfs/face/76cc25938431f670acde45205ce807214c58ed7f.jpg,Disgust
45,0,261496088880,97259118,Re_As,6,男,这不就是反色吗，你还不如赶紧把声像探针全部实装了,2025-04-28 10:54:37,0,0,怜悯弱小，敬畏天地，报效祖国，荣耀此生,未知,否,https://i0.hdslb.com/bfs/face/5568727b9585c8d3d7e9bd5fa09bdb25c7eb43ff.jpg,Disgust
46,0,261449667040,386108519,勿扰嘴真甜,5,男,纱布功能,2025-04-27 18:43:00,0,0,这个人是勿扰吗,未知,否,https://i2.hdslb.com/bfs/face/e2429e220d2550d5b66ff2714e5df84cf6f640b4.jpg,Neutral
47,0,261070657776,333664936,晴空一抹湛蓝,6,男,开个颜色反转闹麻了[笑哭],2025-04-23 04:21:03,0,0,空山新雨后。,未知,否,https://i1.hdslb.com/bfs/face/4340c48b82faf0f5ce3687a68f88789796005edd.jpg,Neutral
48,0,260158711249,3546568653277252,pc121389,2,保密,全面屏玩游戏和看视频是真的很爽，再加上直角屏幕设计我很喜欢，3K的定价也在我预算之内,2025-04-23 03:13:07,0,0,,未知,否,https://i1.hdslb.com/bfs/face/a6396d677f543a173aa11f3d3cd2943a96121dda.jpg,Joy
49,0,260158755665,3546568653277252,pc121389,2,保密,不知道为什么喷的人这么多，也挺离谱的，之前果粉，现在红魔10pro+用户路过，续航确实挺牛逼，而且全面屏现在没谁在做啊，我挺喜欢这个设计的，理性点说..这次新上的超薄游戏机我还挺心动的（,2025-04-23 03:12:20,1,2,,未知,否,https://i1.hdslb.com/bfs/face/a6396d677f543a173aa11f3d3cd2943a96121dda.jpg,Joy
50,0,261030140240,499549319,Circle1Pro,5,保密,google,2025-04-22 13:13:46,0,0,,未知,否,https://i2.hdslb.com/bfs/face/3f3fce1c7d3b54b7b4e51ec34b4d368c9b4a6e69.jpg,Neutral
51,0,261011535376,1154107239,一枚苕子,2,保密,不知道为什么喷的人这么多，也挺离谱的，之前果粉，现在红魔10pro+用户路过，续航确实挺牛逼，而且全面屏现在没谁在做啊，我挺喜欢这个设计的，理性点说..这次新上的超薄游戏机我还挺心动的,2025-04-22 09:19:58,0,0,,未知,否,https://i0.hdslb.com/bfs/face/06a58062a0dc77382817c335c345b525ef1dffcb.jpg,Joy
52,0,260033169873,433681355,此怅号己注销,3,保密,宣传165，实际120，售后:没问题，宣传18分实际21，售后:没问题[星星眼],2025-04-21 09:40:20,0,0,,未知,否,https://i2.hdslb.com/bfs/face/6a99110901bc8cc6b11750b156e4af15f56bb7aa.jpg,Disgust
53,0,260931664608,3546887202277609,冰戏生椰拿铁,2,保密,全面屏玩游戏和看视频是真的很爽，再加上直角屏幕设计我很喜欢，3K的定价也在我预算之内,2025-04-21 08:50:15,0,1,,未知,否,https://i1.hdslb.com/bfs/face/c0dffa0ff78e033dd62bb093197f075aea182c98.jpg,Joy
54,0,260928376368,647473009,YLWDX,5,保密,唐完了，那功能根本不带用的[笑哭],2025-04-21 07:57:47,0,0,,未知,否,https://i1.hdslb.com/bfs/face/24c944f3b264c9cb927d13d2c7112cfaf9c8856e.jpg,Disgust
55,0,260008272225,16310077,傻fufu堆糖,6,男,拉了坨大的，白等了,2025-04-21 03:04:27,0,0,游戏，动漫,未知,否,https://i1.hdslb.com/bfs/face/86d0abafaf85cd5750d95b5207519f299f5ad638.jpg,Regret
56,0,259955770017,3546820527524476,桃桃橙_贫穷版,3,保密,"一个颜色反转被你吹成狩猎模式[吃瓜]
没啥可以宣传的技术就别宣传了[打call]",2025-04-20 09:30:47,0,0,"19岁网瘾少年 打单机 FPS 沙盒游戏都有接触
不是男娘
Q群：251508435",未知,否,https://i1.hdslb.com/bfs/face/7e412859969deba5f415d65b4c1a7dd7e0ca3468.jpg,Disgust
57,0,259927631409,1173463797,数理化高玩,5,男,谁扔闪了[笑哭],2025-04-20 03:17:35,0,0,,未知,是,https://i0.hdslb.com/bfs/face/111031199287ba8a3bd68da7298cabee51a415f8.jpg,Neutral
58,0,259858382097,3546717471377793,-薯鼠-,4,男,《暗区突围官方指定用机》,2025-04-19 07:29:32,0,1,,未知,否,https://i0.hdslb.com/bfs/face/38125d1da5338c12a3968e09d9fee284d6e96c82.jpg,Neutral
59,0,259857923201,479666467,我见ゅ犹怜,5,保密,我倒要看看这视频活多久,2025-04-19 07:18:28,0,0,,未知,是,https://i1.hdslb.com/bfs/face/f00e2f93ba08afbbbc888f91a3bdf81ff1168639.webp,Expectation
60,0,260739954224,3493081120770646,GHECT,2,保密,不是呀，你这个颜色反转直接变闪光弹了。眼睛直接瞎了。,2025-04-19 04:22:09,0,1,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Disgust
61,0,259834666641,34788669,浅盏青栀,6,保密,问一下各位用红魔打三角洲的各位大佬，红魔录屏三角洲选的系统录音录不到声音是什么情况啊，能解决吗[笑哭],2025-04-19 01:46:59,0,0,,未知,否,http://i0.hdslb.com/bfs/face/8d42db5dd5aac7c802fd6e8766d9e52a6b02a004.jpg,Neutral
62,0,259823775057,3461573920164664,深空鸣响FPV,5,保密,你一片黑看不清人的话一片白照样看不清，之前玩第五的时候差点用这模式把自己恶心死,2025-04-18 18:58:09,0,3,"旧ID：赛伊德-齐亚腾
原ID：枫局长",未知,否,https://i1.hdslb.com/bfs/face/8fecb39c2d4a2bb4da590746b03d13825a45fd76.jpg,Disgust
63,260158755665,261496450576,97259118,Re_As,6,男,确实不错，但是它的价格是真的贵，游戏功能好多有用的都只能针对限定游戏，系统优化还好，但是操作的逻辑有点难受,2025-04-28 10:59:41,0,0,怜悯弱小，敬畏天地，报效祖国，荣耀此生,未知,否,https://i0.hdslb.com/bfs/face/5568727b9585c8d3d7e9bd5fa09bdb25c7eb43ff.jpg,Regret
64,0,261110071361,3494349557991469,夏兰铃铛,4,女,有没有一种可能这只是颜色反转,2025-05-04 23:51:40,0,0,喵呜~,未知,否,https://i1.hdslb.com/bfs/face/0838466108bfe3299228b93f59d108ef2edcea10.jpg,Surprise
65,0,260654484193,383013877,佛系测评家-小生,6,男,难怪这手机没人玩 就这宣传模式,2025-04-29 11:59:52,0,0,独立账号，只有这个账号，分享手机潮玩数码信息，盒V：sumqx8868,未知,是,https://i1.hdslb.com/bfs/face/76cc25938431f670acde45205ce807214c58ed7f.jpg,Disgust
66,0,261496088880,97259118,Re_As,6,男,这不就是反色吗，你还不如赶紧把声像探针全部实装了,2025-04-28 10:54:37,0,0,怜悯弱小，敬畏天地，报效祖国，荣耀此生,未知,否,https://i0.hdslb.com/bfs/face/5568727b9585c8d3d7e9bd5fa09bdb25c7eb43ff.jpg,Disgust
67,0,261449667040,386108519,勿扰嘴真甜,5,男,纱布功能,2025-04-27 18:43:00,0,0,这个人是勿扰吗,未知,否,https://i2.hdslb.com/bfs/face/e2429e220d2550d5b66ff2714e5df84cf6f640b4.jpg,Neutral
68,0,261070657776,333664936,晴空一抹湛蓝,6,男,开个颜色反转闹麻了[笑哭],2025-04-23 04:21:03,0,0,空山新雨后。,未知,否,https://i1.hdslb.com/bfs/face/4340c48b82faf0f5ce3687a68f88789796005edd.jpg,Joy
69,0,260158711249,3546568653277252,pc121389,2,保密,全面屏玩游戏和看视频是真的很爽，再加上直角屏幕设计我很喜欢，3K的定价也在我预算之内,2025-04-23 03:13:07,0,0,,未知,否,https://i1.hdslb.com/bfs/face/a6396d677f543a173aa11f3d3cd2943a96121dda.jpg,Joy
70,0,260158755665,3546568653277252,pc121389,2,保密,不知道为什么喷的人这么多，也挺离谱的，之前果粉，现在红魔10pro+用户路过，续航确实挺牛逼，而且全面屏现在没谁在做啊，我挺喜欢这个设计的，理性点说..这次新上的超薄游戏机我还挺心动的（,2025-04-23 03:12:20,1,2,,未知,否,https://i1.hdslb.com/bfs/face/a6396d677f543a173aa11f3d3cd2943a96121dda.jpg,Joy
71,0,261030140240,499549319,Circle1Pro,5,保密,google,2025-04-22 13:13:46,0,0,,未知,否,https://i2.hdslb.com/bfs/face/3f3fce1c7d3b54b7b4e51ec34b4d368c9b4a6e69.jpg,Neutral
72,0,261011535376,1154107239,一枚苕子,2,保密,不知道为什么喷的人这么多，也挺离谱的，之前果粉，现在红魔10pro+用户路过，续航确实挺牛逼，而且全面屏现在没谁在做啊，我挺喜欢这个设计的，理性点说..这次新上的超薄游戏机我还挺心动的,2025-04-22 09:19:58,0,0,,未知,否,https://i0.hdslb.com/bfs/face/06a58062a0dc77382817c335c345b525ef1dffcb.jpg,Joy
73,0,260033169873,433681355,此怅号己注销,3,保密,宣传165，实际120，售后:没问题，宣传18分实际21，售后:没问题[星星眼],2025-04-21 09:40:20,0,0,,未知,否,https://i2.hdslb.com/bfs/face/6a99110901bc8cc6b11750b156e4af15f56bb7aa.jpg,Disgust
74,0,260931664608,3546887202277609,冰戏生椰拿铁,2,保密,全面屏玩游戏和看视频是真的很爽，再加上直角屏幕设计我很喜欢，3K的定价也在我预算之内,2025-04-21 08:50:15,0,1,,未知,否,https://i1.hdslb.com/bfs/face/c0dffa0ff78e033dd62bb093197f075aea182c98.jpg,Joy
75,0,260928376368,647473009,YLWDX,5,保密,唐完了，那功能根本不带用的[笑哭],2025-04-21 07:57:47,0,0,,未知,否,https://i1.hdslb.com/bfs/face/24c944f3b264c9cb927d13d2c7112cfaf9c8856e.jpg,Disgust
76,0,260008272225,16310077,傻fufu堆糖,6,男,拉了坨大的，白等了,2025-04-21 03:04:27,0,0,游戏，动漫,未知,否,https://i1.hdslb.com/bfs/face/86d0abafaf85cd5750d95b5207519f299f5ad638.jpg,Regret
77,0,259955770017,3546820527524476,桃桃橙_贫穷版,3,保密,"一个颜色反转被你吹成狩猎模式[吃瓜]
没啥可以宣传的技术就别宣传了[打call]",2025-04-20 09:30:47,0,0,"19岁网瘾少年 打单机 FPS 沙盒游戏都有接触
不是男娘
Q群：251508435",未知,否,https://i1.hdslb.com/bfs/face/7e412859969deba5f415d65b4c1a7dd7e0ca3468.jpg,Disgust
78,0,259927631409,1173463797,数理化高玩,5,男,谁扔闪了[笑哭],2025-04-20 03:17:35,0,0,,未知,是,https://i0.hdslb.com/bfs/face/111031199287ba8a3bd68da7298cabee51a415f8.jpg,Joy
79,0,259858382097,3546717471377793,-薯鼠-,4,男,《暗区突围官方指定用机》,2025-04-19 07:29:32,0,1,,未知,否,https://i0.hdslb.com/bfs/face/38125d1da5338c12a3968e09d9fee284d6e96c82.jpg,Neutral
80,0,259857923201,479666467,我见ゅ犹怜,5,保密,我倒要看看这视频活多久,2025-04-19 07:18:28,0,0,,未知,是,https://i1.hdslb.com/bfs/face/f00e2f93ba08afbbbc888f91a3bdf81ff1168639.webp,Expectation
81,0,260739954224,3493081120770646,GHECT,2,保密,不是呀，你这个颜色反转直接变闪光弹了。眼睛直接瞎了。,2025-04-19 04:22:09,0,1,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Disgust
82,0,259834666641,34788669,浅盏青栀,6,保密,问一下各位用红魔打三角洲的各位大佬，红魔录屏三角洲选的系统录音录不到声音是什么情况啊，能解决吗[笑哭],2025-04-19 01:46:59,0,0,,未知,否,http://i0.hdslb.com/bfs/face/8d42db5dd5aac7c802fd6e8766d9e52a6b02a004.jpg,Neutral
83,0,259823775057,3461573920164664,深空鸣响FPV,5,保密,你一片黑看不清人的话一片白照样看不清，之前玩第五的时候差点用这模式把自己恶心死,2025-04-18 18:58:09,0,3,"旧ID：赛伊德-齐亚腾
原ID：枫局长",未知,否,https://i1.hdslb.com/bfs/face/8fecb39c2d4a2bb4da590746b03d13825a45fd76.jpg,Disgust
84,260158755665,261496450576,97259118,Re_As,6,男,确实不错，但是它的价格是真的贵，游戏功能好多有用的都只能针对限定游戏，系统优化还好，但是操作的逻辑有点难受,2025-04-28 10:59:41,0,0,怜悯弱小，敬畏天地，报效祖国，荣耀此生,未知,否,https://i0.hdslb.com/bfs/face/5568727b9585c8d3d7e9bd5fa09bdb25c7eb43ff.jpg,Regret
85,0,261110071361,3494349557991469,夏兰铃铛,4,女,有没有一种可能这只是颜色反转,2025-05-04 23:51:40,0,0,喵呜~,未知,否,https://i1.hdslb.com/bfs/face/0838466108bfe3299228b93f59d108ef2edcea10.jpg,Surprise
86,0,260654484193,383013877,佛系测评家-小生,6,男,难怪这手机没人玩 就这宣传模式,2025-04-29 11:59:52,0,0,独立账号，只有这个账号，分享手机潮玩数码信息，盒V：sumqx8868,未知,是,https://i1.hdslb.com/bfs/face/76cc25938431f670acde45205ce807214c58ed7f.jpg,Disgust
87,0,261496088880,97259118,Re_As,6,男,这不就是反色吗，你还不如赶紧把声像探针全部实装了,2025-04-28 10:54:37,0,0,怜悯弱小，敬畏天地，报效祖国，荣耀此生,未知,否,https://i0.hdslb.com/bfs/face/5568727b9585c8d3d7e9bd5fa09bdb25c7eb43ff.jpg,Disgust
88,0,261449667040,386108519,勿扰嘴真甜,5,男,纱布功能,2025-04-27 18:43:00,0,0,这个人是勿扰吗,未知,否,https://i2.hdslb.com/bfs/face/e2429e220d2550d5b66ff2714e5df84cf6f640b4.jpg,Neutral
89,0,261070657776,333664936,晴空一抹湛蓝,6,男,开个颜色反转闹麻了[笑哭],2025-04-23 04:21:03,0,0,空山新雨后。,未知,否,https://i1.hdslb.com/bfs/face/4340c48b82faf0f5ce3687a68f88789796005edd.jpg,Joy
90,0,260158711249,3546568653277252,pc121389,2,保密,全面屏玩游戏和看视频是真的很爽，再加上直角屏幕设计我很喜欢，3K的定价也在我预算之内,2025-04-23 03:13:07,0,0,,未知,否,https://i1.hdslb.com/bfs/face/a6396d677f543a173aa11f3d3cd2943a96121dda.jpg,Joy
91,0,260158755665,3546568653277252,pc121389,2,保密,不知道为什么喷的人这么多，也挺离谱的，之前果粉，现在红魔10pro+用户路过，续航确实挺牛逼，而且全面屏现在没谁在做啊，我挺喜欢这个设计的，理性点说..这次新上的超薄游戏机我还挺心动的（,2025-04-23 03:12:20,1,2,,未知,否,https://i1.hdslb.com/bfs/face/a6396d677f543a173aa11f3d3cd2943a96121dda.jpg,Joy
92,0,261030140240,499549319,Circle1Pro,5,保密,google,2025-04-22 13:13:46,0,0,,未知,否,https://i2.hdslb.com/bfs/face/3f3fce1c7d3b54b7b4e51ec34b4d368c9b4a6e69.jpg,Neutral
93,0,261011535376,1154107239,一枚苕子,2,保密,不知道为什么喷的人这么多，也挺离谱的，之前果粉，现在红魔10pro+用户路过，续航确实挺牛逼，而且全面屏现在没谁在做啊，我挺喜欢这个设计的，理性点说..这次新上的超薄游戏机我还挺心动的,2025-04-22 09:19:58,0,0,,未知,否,https://i0.hdslb.com/bfs/face/06a58062a0dc77382817c335c345b525ef1dffcb.jpg,Joy
