序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
14,260910105840,260918570736,76974945,白色蜜瓜,6,保密,是有深蓝跑刀[doge],2025-04-21 05:09:19,0,5,,未知,否,https://i0.hdslb.com/bfs/face/c4afe134d325eaab1e8a475e94d27d1ad25b1d3f.jpg,Neutral
15,260910105840,260022615233,44920679,化成鸽子咕咕你,6,男,可以的，但是仅限1v1[doge],2025-04-21 06:41:49,0,1,这个人帅死了，什么都没写,未知,否,http://i2.hdslb.com/bfs/face/95b194f9c40083e5603a1d7e8a9ea40987a4c208.jpg,Neutral
16,260022615233,261170755264,3461572710108023,ロキシーの寵愛,5,保密,回复 @化成鸽子咕咕你 :机密绝密好像都懒得打单排盾哥，全是自闭头卡战备进的，别说乌鸡蛋了，四级蛋泼水都心疼啊，打死了还没东西吃[藏狐],2025-04-24 10:21:23,0,2,太有交互性了,未知,否,https://i2.hdslb.com/bfs/face/4da47bae7ff9d0f4f2a7fb954e357832ed2b8ee3.jpg,Disgust
17,260910105840,260483341649,294065173,金秋莫负,6,保密,绝密航天很多都是深蓝跑,2025-04-27 07:02:59,0,0,,未知,否,https://i1.hdslb.com/bfs/face/b1d89e84f09f8f83332506b6ade02300161299ba.jpg,Neutral
18,261170755264,261004861057,183860181,象征快乐,6,保密,回复 @求求你别灰我烙融 :绝密跑刀盾哥，你要是全装那你慢慢打吧，打的金蛋比整个人都值钱[doge],2025-05-03 15:49:41,0,1,,未知,否,https://i0.hdslb.com/bfs/face/3b0da8b17635436b3d86daae6061e1848c2cdf02.jpg,Joy
19,260910105840,261744525681,519135367,意大利面------,5,男,确实，手机端普坝匹配到一个深蓝他看我在前面跑的快朝我扔了两个减速[笑哭],2025-05-13 06:01:14,0,0,w,未知,是,https://i1.hdslb.com/bfs/face/b8867d004897b7ebc077769cf2c3d2166f554b9f.jpg,Joy
20,0,264879617233,3546912149998183,-Jing怡_,2,保密,有跑刀的嘛,2025-06-18 01:45:20,0,0,鹅3910897093,未知,否,https://i1.hdslb.com/bfs/face/a915882f42030ba168f457bbb409abe64f7e9f7e.jpg,Neutral
21,0,261996822736,1081425834,壶盏和糖的小号,4,保密,BOSS如果索敌范围内只有开大无名，也可以锁定，但是如果有别的单位会优先索敌别的,2025-05-04 09:12:27,0,1,,未知,否,https://i0.hdslb.com/bfs/face/df0c6b9070775cc1a7dd333a720f8287034ddf71.jpg,Expectation
22,0,261043523152,439758309,是何若若同学,6,保密,ai跟咱是好兄弟呢[doge],2025-04-22 15:59:01,0,4,,未知,否,https://i0.hdslb.com/bfs/face/3db488daabfbdb3a4bccb4184216c3dcaffc5c17.jpg,Neutral
23,0,261031785648,2848544,地守,6,保密,我一直玩骇爪制式券跑刀，生存活下去第一优先,2025-04-22 13:33:11,0,1,,未知,否,https://i2.hdslb.com/bfs/face/54d5721fdda203cfba9e141e1413f3a1ce259414.jpg,Expectation
24,0,260951294928,435480340,脑袋瓜被驴踢了,5,保密,对,2025-04-21 12:47:24,0,0,人生就像一场戏,未知,否,https://i1.hdslb.com/bfs/face/9de45fcb482c5a5239947ceaaf03fa1aad8aa9ed.jpg,Neutral
25,0,260045262129,3493115107215785,这非常极端,5,男,原来是你吧我刀了[热],2025-04-21 12:12:05,0,0,与赌毒不共戴天,未知,否,https://i2.hdslb.com/bfs/face/651694db6db5074240273699c11e8c39d4964b02.jpg,Neutral
26,0,260938257824,1568173501,弎弎亖亖弎亖,4,保密,可以黑夜大坝跑刀，保险塞满了到处找人，见到人就拿飞镖锁[doge],2025-04-21 10:19:13,0,1,一二十,未知,否,https://i1.hdslb.com/bfs/face/4dd00c984cdccd88f7fedf0b9b0c4cd44e0c8fec.jpg,Joy
27,0,260910105840,199327225,终年有缘,6,保密,既然无名都能跑那么深蓝也可以[doge],2025-04-21 03:18:45,6,24,,未知,是,https://i1.hdslb.com/bfs/face/eceaba37913790bbed712f709378b3e51e003faf.webp,Joy
28,0,260903345008,1153407213,小白球AK,5,保密,还有就是机密绝密跑刀可以让对面怂一下，明明知道有个无名，但却不知道在哪里，猛攻一个不好就跪，至少可以让攻势不那么猛烈,2025-04-21 01:20:28,0,12,,未知,否,https://i0.hdslb.com/bfs/face/238a05b77b91aa158ff2d0dbac5a962ab083922b.jpg,Expectation
29,0,260897701216,1620629332,不玩cod了只玩三角洲,4,男,这种无名跑刀我遇到过只不过舔我队友的时候被我一斧子劈死了,2025-04-20 22:38:56,0,0,cod和三角洲不可兼得,未知,是,https://i1.hdslb.com/bfs/face/651ecb81a86d743084f0f2dac6c52aead5415257.jpg,Joy
30,0,259995128801,402773192,清夜西园独酌,6,保密,学会了，明天就跑长弓,2025-04-20 19:39:43,0,22,我要成为星穹铁道糕手,未知,否,https://i2.hdslb.com/bfs/face/91e8ad03d627505bfd3383a5299399d5274c6391.jpg,Expectation
31,0,259991042433,1759616085,B站-回音花,5,女,@是Bacon啊,2025-04-20 17:17:47,0,1,去tm的方块人 淡玩生死狙击2 主攻三角洲 粉丝群:1017611427,未知,否,https://i0.hdslb.com/bfs/face/e3718d378fdeb29c9cad9d7dae5010c9e1b4b7c7.jpg,Neutral
32,0,260879378880,3546682809649700,123下饭战神,4,男,期待下一个作品！,2025-04-20 14:36:20,0,2,专打各种下饭操作,未知,否,https://i2.hdslb.com/bfs/face/9465047f9017a25ab90d37fa0893d3df4feb4609.jpg,Expectation
33,260910105840,260918570736,76974945,白色蜜瓜,6,保密,是有深蓝跑刀[doge],2025-04-21 05:09:19,0,5,,未知,否,https://i0.hdslb.com/bfs/face/c4afe134d325eaab1e8a475e94d27d1ad25b1d3f.jpg,Neutral
34,260910105840,260022615233,44920679,化成鸽子咕咕你,6,男,可以的，但是仅限1v1[doge],2025-04-21 06:41:49,0,1,这个人帅死了，什么都没写,未知,否,http://i2.hdslb.com/bfs/face/95b194f9c40083e5603a1d7e8a9ea40987a4c208.jpg,Joy
35,260022615233,261170755264,3461572710108023,ロキシーの寵愛,5,保密,回复 @化成鸽子咕咕你 :机密绝密好像都懒得打单排盾哥，全是自闭头卡战备进的，别说乌鸡蛋了，四级蛋泼水都心疼啊，打死了还没东西吃[藏狐],2025-04-24 10:21:23,0,2,太有交互性了,未知,否,https://i2.hdslb.com/bfs/face/4da47bae7ff9d0f4f2a7fb954e357832ed2b8ee3.jpg,Disgust
36,260910105840,260483341649,294065173,金秋莫负,6,保密,绝密航天很多都是深蓝跑,2025-04-27 07:02:59,0,0,,未知,否,https://i1.hdslb.com/bfs/face/b1d89e84f09f8f83332506b6ade02300161299ba.jpg,Neutral
37,261170755264,261004861057,183860181,象征快乐,6,保密,回复 @求求你别灰我烙融 :绝密跑刀盾哥，你要是全装那你慢慢打吧，打的金蛋比整个人都值钱[doge],2025-05-03 15:49:41,0,1,,未知,否,https://i0.hdslb.com/bfs/face/3b0da8b17635436b3d86daae6061e1848c2cdf02.jpg,Joy
38,260910105840,261744525681,519135367,意大利面------,5,男,确实，手机端普坝匹配到一个深蓝他看我在前面跑的快朝我扔了两个减速[笑哭],2025-05-13 06:01:14,0,0,w,未知,是,https://i1.hdslb.com/bfs/face/b8867d004897b7ebc077769cf2c3d2166f554b9f.jpg,Joy
39,0,264879617233,3546912149998183,-Jing怡_,2,保密,有跑刀的嘛,2025-06-18 01:45:20,0,0,鹅3910897093,未知,否,https://i1.hdslb.com/bfs/face/a915882f42030ba168f457bbb409abe64f7e9f7e.jpg,Neutral
40,0,261996822736,1081425834,壶盏和糖的小号,4,保密,BOSS如果索敌范围内只有开大无名，也可以锁定，但是如果有别的单位会优先索敌别的,2025-05-04 09:12:27,0,1,,未知,否,https://i0.hdslb.com/bfs/face/df0c6b9070775cc1a7dd333a720f8287034ddf71.jpg,Expectation
41,0,261043523152,439758309,是何若若同学,6,保密,ai跟咱是好兄弟呢[doge],2025-04-22 15:59:01,0,4,,未知,否,https://i0.hdslb.com/bfs/face/3db488daabfbdb3a4bccb4184216c3dcaffc5c17.jpg,Neutral
42,0,261031785648,2848544,地守,6,保密,我一直玩骇爪制式券跑刀，生存活下去第一优先,2025-04-22 13:33:11,0,1,,未知,否,https://i2.hdslb.com/bfs/face/54d5721fdda203cfba9e141e1413f3a1ce259414.jpg,Expectation
43,0,260951294928,435480340,脑袋瓜被驴踢了,5,保密,对,2025-04-21 12:47:24,0,0,人生就像一场戏,未知,否,https://i1.hdslb.com/bfs/face/9de45fcb482c5a5239947ceaaf03fa1aad8aa9ed.jpg,Neutral
44,0,260045262129,3493115107215785,这非常极端,5,男,原来是你吧我刀了[热],2025-04-21 12:12:05,0,0,与赌毒不共戴天,未知,否,https://i2.hdslb.com/bfs/face/651694db6db5074240273699c11e8c39d4964b02.jpg,Surprise
45,0,260938257824,1568173501,弎弎亖亖弎亖,4,保密,可以黑夜大坝跑刀，保险塞满了到处找人，见到人就拿飞镖锁[doge],2025-04-21 10:19:13,0,1,一二十,未知,否,https://i1.hdslb.com/bfs/face/4dd00c984cdccd88f7fedf0b9b0c4cd44e0c8fec.jpg,Joy
46,0,260910105840,199327225,终年有缘,6,保密,既然无名都能跑那么深蓝也可以[doge],2025-04-21 03:18:45,6,24,,未知,是,https://i1.hdslb.com/bfs/face/eceaba37913790bbed712f709378b3e51e003faf.webp,Joy
47,0,260903345008,1153407213,小白球AK,5,保密,还有就是机密绝密跑刀可以让对面怂一下，明明知道有个无名，但却不知道在哪里，猛攻一个不好就跪，至少可以让攻势不那么猛烈,2025-04-21 01:20:28,0,12,,未知,否,https://i0.hdslb.com/bfs/face/238a05b77b91aa158ff2d0dbac5a962ab083922b.jpg,Expectation
48,0,260897701216,1620629332,不玩cod了只玩三角洲,4,男,这种无名跑刀我遇到过只不过舔我队友的时候被我一斧子劈死了,2025-04-20 22:38:56,0,0,cod和三角洲不可兼得,未知,是,https://i1.hdslb.com/bfs/face/651ecb81a86d743084f0f2dac6c52aead5415257.jpg,Joy
49,0,259995128801,402773192,清夜西园独酌,6,保密,学会了，明天就跑长弓,2025-04-20 19:39:43,0,22,我要成为星穹铁道糕手,未知,否,https://i2.hdslb.com/bfs/face/91e8ad03d627505bfd3383a5299399d5274c6391.jpg,Expectation
50,0,259991042433,1759616085,B站-回音花,5,女,@是Bacon啊,2025-04-20 17:17:47,0,1,去tm的方块人 淡玩生死狙击2 主攻三角洲 粉丝群:1017611427,未知,否,https://i0.hdslb.com/bfs/face/e3718d378fdeb29c9cad9d7dae5010c9e1b4b7c7.jpg,Neutral
51,0,260879378880,3546682809649700,123下饭战神,4,男,期待下一个作品！,2025-04-20 14:36:20,0,2,专打各种下饭操作,未知,否,https://i2.hdslb.com/bfs/face/9465047f9017a25ab90d37fa0893d3df4feb4609.jpg,Expectation
52,260910105840,260918570736,76974945,白色蜜瓜,6,保密,是有深蓝跑刀[doge],2025-04-21 05:09:19,0,5,,未知,否,https://i0.hdslb.com/bfs/face/c4afe134d325eaab1e8a475e94d27d1ad25b1d3f.jpg,Neutral
53,260910105840,260022615233,44920679,化成鸽子咕咕你,6,男,可以的，但是仅限1v1[doge],2025-04-21 06:41:49,0,1,这个人帅死了，什么都没写,未知,否,http://i2.hdslb.com/bfs/face/95b194f9c40083e5603a1d7e8a9ea40987a4c208.jpg,Neutral
54,260022615233,261170755264,3461572710108023,ロキシーの寵愛,5,保密,回复 @化成鸽子咕咕你 :机密绝密好像都懒得打单排盾哥，全是自闭头卡战备进的，别说乌鸡蛋了，四级蛋泼水都心疼啊，打死了还没东西吃[藏狐],2025-04-24 10:21:23,0,2,太有交互性了,未知,否,https://i2.hdslb.com/bfs/face/4da47bae7ff9d0f4f2a7fb954e357832ed2b8ee3.jpg,Disgust
55,260910105840,260483341649,294065173,金秋莫负,6,保密,绝密航天很多都是深蓝跑,2025-04-27 07:02:59,0,0,,未知,否,https://i1.hdslb.com/bfs/face/b1d89e84f09f8f83332506b6ade02300161299ba.jpg,Neutral
56,261170755264,261004861057,183860181,象征快乐,6,保密,回复 @求求你别灰我烙融 :绝密跑刀盾哥，你要是全装那你慢慢打吧，打的金蛋比整个人都值钱[doge],2025-05-03 15:49:41,0,1,,未知,否,https://i0.hdslb.com/bfs/face/3b0da8b17635436b3d86daae6061e1848c2cdf02.jpg,Joy
57,260910105840,261744525681,519135367,意大利面------,5,男,确实，手机端普坝匹配到一个深蓝他看我在前面跑的快朝我扔了两个减速[笑哭],2025-05-13 06:01:14,0,0,w,未知,是,https://i1.hdslb.com/bfs/face/b8867d004897b7ebc077769cf2c3d2166f554b9f.jpg,Joy
58,0,264879617233,3546912149998183,-Jing怡_,2,保密,有跑刀的嘛,2025-06-18 01:45:20,0,0,鹅3910897093,未知,否,https://i1.hdslb.com/bfs/face/a915882f42030ba168f457bbb409abe64f7e9f7e.jpg,Neutral
59,0,261996822736,1081425834,壶盏和糖的小号,4,保密,BOSS如果索敌范围内只有开大无名，也可以锁定，但是如果有别的单位会优先索敌别的,2025-05-04 09:12:27,0,1,,未知,否,https://i0.hdslb.com/bfs/face/df0c6b9070775cc1a7dd333a720f8287034ddf71.jpg,Expectation
60,0,261043523152,439758309,是何若若同学,6,保密,ai跟咱是好兄弟呢[doge],2025-04-22 15:59:01,0,4,,未知,否,https://i0.hdslb.com/bfs/face/3db488daabfbdb3a4bccb4184216c3dcaffc5c17.jpg,Neutral
61,0,261031785648,2848544,地守,6,保密,我一直玩骇爪制式券跑刀，生存活下去第一优先,2025-04-22 13:33:11,0,1,,未知,否,https://i2.hdslb.com/bfs/face/54d5721fdda203cfba9e141e1413f3a1ce259414.jpg,Expectation
62,0,260951294928,435480340,脑袋瓜被驴踢了,5,保密,对,2025-04-21 12:47:24,0,0,人生就像一场戏,未知,否,https://i1.hdslb.com/bfs/face/9de45fcb482c5a5239947ceaaf03fa1aad8aa9ed.jpg,Neutral
63,0,260045262129,3493115107215785,这非常极端,5,男,原来是你吧我刀了[热],2025-04-21 12:12:05,0,0,与赌毒不共戴天,未知,否,https://i2.hdslb.com/bfs/face/651694db6db5074240273699c11e8c39d4964b02.jpg,Surprise
64,0,260938257824,1568173501,弎弎亖亖弎亖,4,保密,可以黑夜大坝跑刀，保险塞满了到处找人，见到人就拿飞镖锁[doge],2025-04-21 10:19:13,0,1,一二十,未知,否,https://i1.hdslb.com/bfs/face/4dd00c984cdccd88f7fedf0b9b0c4cd44e0c8fec.jpg,Joy
65,0,260910105840,199327225,终年有缘,6,保密,既然无名都能跑那么深蓝也可以[doge],2025-04-21 03:18:45,6,24,,未知,是,https://i1.hdslb.com/bfs/face/eceaba37913790bbed712f709378b3e51e003faf.webp,Joy
66,0,260903345008,1153407213,小白球AK,5,保密,还有就是机密绝密跑刀可以让对面怂一下，明明知道有个无名，但却不知道在哪里，猛攻一个不好就跪，至少可以让攻势不那么猛烈,2025-04-21 01:20:28,0,12,,未知,否,https://i0.hdslb.com/bfs/face/238a05b77b91aa158ff2d0dbac5a962ab083922b.jpg,Expectation
67,0,260897701216,1620629332,不玩cod了只玩三角洲,4,男,这种无名跑刀我遇到过只不过舔我队友的时候被我一斧子劈死了,2025-04-20 22:38:56,0,0,cod和三角洲不可兼得,未知,是,https://i1.hdslb.com/bfs/face/651ecb81a86d743084f0f2dac6c52aead5415257.jpg,Joy
68,0,259995128801,402773192,清夜西园独酌,6,保密,学会了，明天就跑长弓,2025-04-20 19:39:43,0,22,我要成为星穹铁道糕手,未知,否,https://i2.hdslb.com/bfs/face/91e8ad03d627505bfd3383a5299399d5274c6391.jpg,Expectation
69,0,259991042433,1759616085,B站-回音花,5,女,@是Bacon啊,2025-04-20 17:17:47,0,1,去tm的方块人 淡玩生死狙击2 主攻三角洲 粉丝群:1017611427,未知,否,https://i0.hdslb.com/bfs/face/e3718d378fdeb29c9cad9d7dae5010c9e1b4b7c7.jpg,Neutral
70,0,260879378880,3546682809649700,123下饭战神,4,男,期待下一个作品！,2025-04-20 14:36:20,0,2,专打各种下饭操作,未知,否,https://i2.hdslb.com/bfs/face/9465047f9017a25ab90d37fa0893d3df4feb4609.jpg,Expectation
71,260910105840,260918570736,76974945,白色蜜瓜,6,保密,是有深蓝跑刀[doge],2025-04-21 05:09:19,0,5,,未知,否,https://i0.hdslb.com/bfs/face/c4afe134d325eaab1e8a475e94d27d1ad25b1d3f.jpg,Neutral
72,260910105840,260022615233,44920679,化成鸽子咕咕你,6,男,可以的，但是仅限1v1[doge],2025-04-21 06:41:49,0,1,这个人帅死了，什么都没写,未知,否,http://i2.hdslb.com/bfs/face/95b194f9c40083e5603a1d7e8a9ea40987a4c208.jpg,Expectation
73,260022615233,261170755264,3461572710108023,ロキシーの寵愛,5,保密,回复 @化成鸽子咕咕你 :机密绝密好像都懒得打单排盾哥，全是自闭头卡战备进的，别说乌鸡蛋了，四级蛋泼水都心疼啊，打死了还没东西吃[藏狐],2025-04-24 10:21:23,0,2,太有交互性了,未知,否,https://i2.hdslb.com/bfs/face/4da47bae7ff9d0f4f2a7fb954e357832ed2b8ee3.jpg,Disgust
74,260910105840,260483341649,294065173,金秋莫负,6,保密,绝密航天很多都是深蓝跑,2025-04-27 07:02:59,0,0,,未知,否,https://i1.hdslb.com/bfs/face/b1d89e84f09f8f83332506b6ade02300161299ba.jpg,Neutral
75,261170755264,261004861057,183860181,象征快乐,6,保密,回复 @求求你别灰我烙融 :绝密跑刀盾哥，你要是全装那你慢慢打吧，打的金蛋比整个人都值钱[doge],2025-05-03 15:49:41,0,1,,未知,否,https://i0.hdslb.com/bfs/face/3b0da8b17635436b3d86daae6061e1848c2cdf02.jpg,Joy
76,260910105840,261744525681,519135367,意大利面------,5,男,确实，手机端普坝匹配到一个深蓝他看我在前面跑的快朝我扔了两个减速[笑哭],2025-05-13 06:01:14,0,0,w,未知,是,https://i1.hdslb.com/bfs/face/b8867d004897b7ebc077769cf2c3d2166f554b9f.jpg,Joy
77,0,264879617233,3546912149998183,-Jing怡_,2,保密,有跑刀的嘛,2025-06-18 01:45:20,0,0,鹅3910897093,未知,否,https://i1.hdslb.com/bfs/face/a915882f42030ba168f457bbb409abe64f7e9f7e.jpg,Neutral
78,0,261996822736,1081425834,壶盏和糖的小号,4,保密,BOSS如果索敌范围内只有开大无名，也可以锁定，但是如果有别的单位会优先索敌别的,2025-05-04 09:12:27,0,1,,未知,否,https://i0.hdslb.com/bfs/face/df0c6b9070775cc1a7dd333a720f8287034ddf71.jpg,Expectation
79,0,261043523152,439758309,是何若若同学,6,保密,ai跟咱是好兄弟呢[doge],2025-04-22 15:59:01,0,4,,未知,否,https://i0.hdslb.com/bfs/face/3db488daabfbdb3a4bccb4184216c3dcaffc5c17.jpg,Neutral
80,0,261031785648,2848544,地守,6,保密,我一直玩骇爪制式券跑刀，生存活下去第一优先,2025-04-22 13:33:11,0,1,,未知,否,https://i2.hdslb.com/bfs/face/54d5721fdda203cfba9e141e1413f3a1ce259414.jpg,Expectation
81,0,260951294928,435480340,脑袋瓜被驴踢了,5,保密,对,2025-04-21 12:47:24,0,0,人生就像一场戏,未知,否,https://i1.hdslb.com/bfs/face/9de45fcb482c5a5239947ceaaf03fa1aad8aa9ed.jpg,Neutral
82,0,260045262129,3493115107215785,这非常极端,5,男,原来是你吧我刀了[热],2025-04-21 12:12:05,0,0,与赌毒不共戴天,未知,否,https://i2.hdslb.com/bfs/face/651694db6db5074240273699c11e8c39d4964b02.jpg,Surprise
83,0,260938257824,1568173501,弎弎亖亖弎亖,4,保密,可以黑夜大坝跑刀，保险塞满了到处找人，见到人就拿飞镖锁[doge],2025-04-21 10:19:13,0,1,一二十,未知,否,https://i1.hdslb.com/bfs/face/4dd00c984cdccd88f7fedf0b9b0c4cd44e0c8fec.jpg,Joy
84,0,260910105840,199327225,终年有缘,6,保密,既然无名都能跑那么深蓝也可以[doge],2025-04-21 03:18:45,6,24,,未知,是,https://i1.hdslb.com/bfs/face/eceaba37913790bbed712f709378b3e51e003faf.webp,Expectation
85,0,260903345008,1153407213,小白球AK,5,保密,还有就是机密绝密跑刀可以让对面怂一下，明明知道有个无名，但却不知道在哪里，猛攻一个不好就跪，至少可以让攻势不那么猛烈,2025-04-21 01:20:28,0,12,,未知,否,https://i0.hdslb.com/bfs/face/238a05b77b91aa158ff2d0dbac5a962ab083922b.jpg,Expectation
86,0,260897701216,1620629332,不玩cod了只玩三角洲,4,男,这种无名跑刀我遇到过只不过舔我队友的时候被我一斧子劈死了,2025-04-20 22:38:56,0,0,cod和三角洲不可兼得,未知,是,https://i1.hdslb.com/bfs/face/651ecb81a86d743084f0f2dac6c52aead5415257.jpg,Joy
87,0,259995128801,402773192,清夜西园独酌,6,保密,学会了，明天就跑长弓,2025-04-20 19:39:43,0,22,我要成为星穹铁道糕手,未知,否,https://i2.hdslb.com/bfs/face/91e8ad03d627505bfd3383a5299399d5274c6391.jpg,Expectation
88,0,259991042433,1759616085,B站-回音花,5,女,@是Bacon啊,2025-04-20 17:17:47,0,1,去tm的方块人 淡玩生死狙击2 主攻三角洲 粉丝群:1017611427,未知,否,https://i0.hdslb.com/bfs/face/e3718d378fdeb29c9cad9d7dae5010c9e1b4b7c7.jpg,Neutral
89,0,260879378880,3546682809649700,123下饭战神,4,男,期待下一个作品！,2025-04-20 14:36:20,0,2,专打各种下饭操作,未知,否,https://i2.hdslb.com/bfs/face/9465047f9017a25ab90d37fa0893d3df4feb4609.jpg,Expectation
90,260910105840,260918570736,76974945,白色蜜瓜,6,保密,是有深蓝跑刀[doge],2025-04-21 05:09:19,0,5,,未知,否,https://i0.hdslb.com/bfs/face/c4afe134d325eaab1e8a475e94d27d1ad25b1d3f.jpg,Neutral
91,260910105840,260022615233,44920679,化成鸽子咕咕你,6,男,可以的，但是仅限1v1[doge],2025-04-21 06:41:49,0,1,这个人帅死了，什么都没写,未知,否,http://i2.hdslb.com/bfs/face/95b194f9c40083e5603a1d7e8a9ea40987a4c208.jpg,Neutral
92,260022615233,261170755264,3461572710108023,ロキシーの寵愛,5,保密,回复 @化成鸽子咕咕你 :机密绝密好像都懒得打单排盾哥，全是自闭头卡战备进的，别说乌鸡蛋了，四级蛋泼水都心疼啊，打死了还没东西吃[藏狐],2025-04-24 10:21:23,0,2,太有交互性了,未知,否,https://i2.hdslb.com/bfs/face/4da47bae7ff9d0f4f2a7fb954e357832ed2b8ee3.jpg,Disgust
93,260910105840,260483341649,294065173,金秋莫负,6,保密,绝密航天很多都是深蓝跑,2025-04-27 07:02:59,0,0,,未知,否,https://i1.hdslb.com/bfs/face/b1d89e84f09f8f83332506b6ade02300161299ba.jpg,Neutral
94,261170755264,261004861057,183860181,象征快乐,6,保密,回复 @求求你别灰我烙融 :绝密跑刀盾哥，你要是全装那你慢慢打吧，打的金蛋比整个人都值钱[doge],2025-05-03 15:49:41,0,1,,未知,否,https://i0.hdslb.com/bfs/face/3b0da8b17635436b3d86daae6061e1848c2cdf02.jpg,Joy
95,260910105840,261744525681,519135367,意大利面------,5,男,确实，手机端普坝匹配到一个深蓝他看我在前面跑的快朝我扔了两个减速[笑哭],2025-05-13 06:01:14,0,0,w,未知,是,https://i1.hdslb.com/bfs/face/b8867d004897b7ebc077769cf2c3d2166f554b9f.jpg,Joy
