序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,emotion
11,0,258622117857,3493095085705374,风滚草幽香,4,保密,一个小队一个长官其实还好，不会真有人觉得自己能指挥得动一支32个散兵组成队伍吧[doge],2025-04-03 15:44:13,2,0,,未知,否,https://i0.hdslb.com/bfs/face/c976291e5bafea4633e0e1d7d974d75f2fd72c8e.jpg,Disgust
12,0,259442222448,508526,水雯瑶,6,保密,S4了TM还在零号大坝打,2025-04-03 11:32:53,0,0,你没有义务去拯救那些闻到血的鬣狗，尤其那是它们自己的血,未知,否,https://i2.hdslb.com/bfs/face/8b0ac09240e168cc3b47c9b8e7b950a53fcc93e4.jpg,Disgust
13,0,259440432336,3546664539261325,LookAtMyEyes137,4,保密,我连续出了绝密服务器和滑膛枪都没带出来，能安慰一下我吗，想退游了[大哭],2025-04-03 11:11:50,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Sadness
14,0,259439016784,3546389346781516,结算日防腐剂,4,保密,为什么不出现枪口火光照亮呢,2025-04-03 10:57:03,0,0,,未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,Regret
15,0,258598041793,12013873,剧务宅,6,保密,指挥官模式还是有很多问题[笑哭]，昨天测试出现对面两个指挥麻了，这模式不会玩纯坐牢,2025-04-03 10:55:59,0,1,ⓘ该账号封禁中,未知,是,https://i1.hdslb.com/bfs/face/8e6024da5673ff5af711f1a886bcf8edfa37b0b1.jpg,Disgust
16,0,259433648592,19351640,桑田の妖精,6,男,什么时候出丧尸模式啊,2025-04-03 09:56:55,1,0,明天一定画,未知,否,https://i2.hdslb.com/bfs/face/ee3155b4d78b30587955247b3d76648ca36e4fef.jpg,Expectation
17,0,259427922256,426348401,AF缺少汽水,5,保密,激光呢？会不会和手电一样亮晶晶,2025-04-03 08:39:36,0,0,,未知,否,https://i2.hdslb.com/bfs/face/1cef9ecb328a02acee3b1d880ce250d3d88eb038.jpg,Expectation
18,0,258586370529,30660953,阿尔灵·梦泽,6,保密,这几个图都玩腻了。战场模式的大坝顶上那张地图修修改改什么时候放进摸金里面？[吃瓜],2025-04-03 08:24:36,0,0,,未知,是,http://i2.hdslb.com/bfs/face/e2ddc2275df94af1cebf7028aa1bdc1bb30e78f4.jpg,Regret
19,0,259418226320,590783349,一个小说作者,5,保密,热成像瞄准镜：孩子们，想我了吗？,2025-04-03 06:07:13,4,1,,未知,否,https://i0.hdslb.com/bfs/face/8a5fcfb83dd8c103f25f951b1910fdfc6890e60d.jpg,Neutral
20,0,259417503824,31835914,15-03-07,5,保密,憋了一个赛季就这？,2025-04-03 05:56:05,0,0,,未知,否,https://i1.hdslb.com/bfs/face/0e4fa75c38cbd26b996d693857a5f5d0fc1fe012.jpg,Disgust
21,259418226320,258611037441,1910354486,伢狨娘,5,保密,最有用的一级[脱单doge],2025-04-03 13:30:51,0,0,,未知,是,https://i2.hdslb.com/bfs/face/14803450f955f5d34e116a3d4c6c6827ebb33833.jpg,Neutral
22,258611037441,259460288656,590783349,一个小说作者,5,保密,回复 @伢狨娘 :确实，我推荐多屯点这个，后续可能要涨价,2025-04-03 15:00:43,0,0,,未知,否,https://i0.hdslb.com/bfs/face/8a5fcfb83dd8c103f25f951b1910fdfc6890e60d.jpg,Neutral
23,259460288656,258646102177,1910354486,伢狨娘,5,保密,回复 @一个小说作者 :哥们大战场的，不担心这个东西@(=・ω・=),2025-04-04 02:24:42,0,0,,未知,是,https://i2.hdslb.com/bfs/face/14803450f955f5d34e116a3d4c6c6827ebb33833.jpg,Neutral
24,258646102177,259538527392,590783349,一个小说作者,5,保密,回复 @伢狨娘 :挺好的，我在大战场效仿德穆兰争取早日单人速通航天[笑哭],2025-04-04 12:44:09,0,0,,未知,否,https://i0.hdslb.com/bfs/face/8a5fcfb83dd8c103f25f951b1910fdfc6890e60d.jpg,Joy
25,258622117857,258622573249,3493095085705374,风滚草幽香,4,保密,还有威龙黑皮或史诗加强，后悔当初没入（话说很久没见到这皮了，被暗改了？）,2025-04-03 15:49:13,0,0,,未知,否,https://i0.hdslb.com/bfs/face/c976291e5bafea4633e0e1d7d974d75f2fd72c8e.jpg,Regret
26,258622117857,258761126337,3546390292596972,不正经编辑部,4,男,那如果是听从指挥官的命令会加分呢？或者是更高阶的玩法，玩不玩玩家自己选择。[吃瓜],2025-04-05 09:09:35,0,0,"新生代大学生自创微电影团队
曾用名：FFteam
",未知,否,https://i0.hdslb.com/bfs/face/ccf827b31820b2ffa6e17e7a0db4b86ae4d5b213.jpg,Expectation
27,259433648592,258764143729,3546390292596972,不正经编辑部,4,男,三角洲人机不就更丧尸模式一样吗[吃瓜]向你冲过来又不打你[吃瓜],2025-04-05 09:49:29,0,0,"新生代大学生自创微电影团队
曾用名：FFteam
",未知,否,https://i0.hdslb.com/bfs/face/ccf827b31820b2ffa6e17e7a0db4b86ae4d5b213.jpg,Disgust
